code,birthyear,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,44,45,48,49
241801,1985,3556.057984,,5359.503649,,2629.171391,,101.6400434,,4846.988258,,3744.131697,,,,11564.64719,,,,,,,,,,,,,
242001,1984,,,,2791.40815,,2734.338246,,,,,,280.8098773,,,,8895.882452,,,,,,,,,,,,
242002,1993,,,9360.329243,,9199.99409,,,,,,,,,,,,,,,,,,,,,,,
242401,1992,,7270.482387,,11232.39509,,21159.98641,,15567.79429,,23881.77929,,,,,,,,,,,,,,,,,,
242601,1988,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243301,1990,,2541.001086,,9693.976517,,26208.92188,,59799.96158,,66719.11839,,69939.49649,,,,,,,,,,,,,,,,
243302,2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243401,1976,,3577.41715,,,,15708.63575,,103445.0038,,97198.91823,,84858.80777,,89391.82729,,98590.84214,,,,123289.5766,,,,,,,,
243402,1979,5433.840723,,27490.11256,,39407.62048,,35560.57984,,39079.7141,,,,,,,,,,,,,,,,,,,
243501,1988,,6835.845616,,12196.80521,,36352.41194,,44929.58037,,,,,,,,,,,,,,,,,,,,
243601,1981,5759.833108,,8004.67291,,11853.52661,,14274.14472,,26291.71391,,37606.81607,,,,34633.2182,,,,48037.76524,,,,,,,,,
243602,1986,,3349.68978,,5258.342782,,25410.01086,,53316.87084,,48673.71206,,55199.96454,,,,42646.03445,,,,,,,,,,,,
243701,1991,5082.002172,,2908.192955,,2808.098773,,51519.9669,,88958.82452,,109173.8482,,,,,,,,,,,,,,,,,
244101,1982,,14777.85768,,,,13398.75912,,,,,,,,,,,,,,,,,,,,,,
244102,1984,,8297.46863,,3907.97141,,13671.69123,,29475.6126,,14540.96477,,26208.92188,,,,,,,,,,,,,,,,
244103,1986,,5582.816301,,8413.34845,,17278.80739,,15510.36243,,28080.98773,,,,,,,,,,,,,,,,,,
244201,1985,1185.352661,,1116.56326,,5258.342782,,,,29081.92955,,60842.14008,,,,80062.94207,,,,,,,,,,,,,
244202,1992,,12117.47065,,18720.65849,,32199.97931,,37362.7063,,46910.63789,,,,,,,,,,,,,,,,,,
244401,1993,5961.795558,,14040.49386,,22999.98522,,26687.64736,,,,,,,,,,,,,,,,,,,,,
244402,1994,,14976.52679,,24839.98404,,,,,,,,,,,,,,,,,,,,,,,,
244403,1994,,20592.72433,,22999.98522,,26687.64736,,11087.96896,,,,,,,,,,,,,,,,,,,,
244404,1999,5337.529471,,21323.01722,,,,,,,,,,,,,,,,,,,,,,,,,
244702,1980,,9686.992045,,,,15409.5846,,6699.379561,,13671.69123,,,,,,22157.77138,,,,2223.970613,,,,,,,,
244703,1981,9885.968098,,25861.25094,,,,7815.942821,,22085.03968,,17787.0076,,,,34633.2182,,,,48037.76524,,,,,,,,,
244704,1983,32018.69164,,29633.81653,,44662.5304,,50480.0907,,50820.02172,,50408.67789,,,,42319.97281,,,,,,,,,,,,,
244801,1977,2861.93372,,19018.44253,,11781.47681,,8620.41698,,35560.57984,,61410.97931,,86236.82162,,144926.5051,,,,,,,,,,,,,
244802,1978,,16301.52217,,26181.05958,,3078.72035,,23707.05323,,26797.51824,,31550.05669,,,,,,,,41399.9734,,,,,,,,
245001,1978,,,,3927.158937,,36944.6442,,21336.3479,,24564.39172,,36808.39947,,,,29081.92955,,,,21159.98641,,,,44351.87582,,,,
245002,1980,,30108.21852,,21551.04245,,28448.46387,,27914.0815,,21033.37113,,10164.00434,,,,,,,,,,,,,,,,
245401,1988,,2103.337113,,,,,,,,,,,,,,,,,,,,,,,,,,
245402,1990,,3557.401521,,5816.38591,,,,22999.98522,,,,,,,,,,,,,,,,,,,,
245801,1977,4292.90058,,,,,,,,,,1116.56326,,2629.171391,,2439.361043,,,,9360.329243,,,,11564.64719,,,,,
245802,1979,2037.690271,,6545.264895,,14777.85768,,14224.23194,,8932.506081,,17878.36546,,,,29081.92955,,,,43239.97222,,,,,,,,,
245901,1981,3796.253639,,17856.57803,,14224.23194,,18981.57542,,,,,,,,,,,,,,,,,,,,,
245902,1982,,3571.315606,,3556.057984,,279.140815,,10516.68556,,17278.80739,,16479.76008,,,,,,,,341.1682756,,,,,,,,
245903,1988,,23136.70824,,5082.002172,,23265.54364,,48673.71206,,21159.98641,,15123.00017,,,,,,,,,,,,,,,,
246201,1985,,,21214.70194,,28395.05102,,,,,,,,,,33359.5592,,,,,,,,,,,,,
246202,1986,,14515.32238,,2734.338246,,24393.61043,,21326.74834,,25272.88896,,20239.987,,,,,,,,,,,,,,,,
247101,1985,5926.763307,,,,,,,,,,,,,,,,,,,,,,,,,,,
247401,1976,,12878.70174,,,,,,,,,,,,,,,,,,,,,,,,,,
247402,1981,2618.105958,,25861.25094,,24892.40589,,27914.0815,,42066.74225,,32524.8139,,,,,,,,42700.23577,,,,,,,,,
247801,1984,,,,,,5258.342782,,10164.00434,,5816.38591,,,,,,,,,,,,,,,,,,
247802,1986,,2095.789239,,5258.342782,,15246.00652,,23265.54364,,29953.05358,,36799.97636,,,,42646.03445,,,,,,,,,,,,
248001,1982,,2462.97628,,7112.115968,,446.625304,,11568.35412,,15246.00652,,31020.72485,,,,2759.998227,,,,4264.603445,,,,,,,,
248002,1985,2963.381653,,5582.816301,,21033.37113,,8131.203475,,7270.482387,,25272.88896,,,,33359.5592,,,,,,,,,,,,,
248201,1976,,,,,,4319.874831,,,,1778.028992,,13398.75912,,16826.6969,,16770.60717,,,,12075.76076,,,,3914.188279,,,,
248202,1977,14309.6686,,,,26181.05958,,24629.7628,,24892.40589,,40196.27736,,,,,,,,39313.38282,,,,,,,,,
248204,1987,19539.85705,,19981.70257,,23377.20999,,24234.94129,,37909.33343,,,,,,42219.5741,,,,,,,,,,,,,
248301,1981,11781.47681,,25861.25094,,37931.28516,,31263.77128,,37860.06803,,33541.21434,,,,56161.97546,,,,53375.29471,,,,,,,,,
248302,1994,,18720.65849,,16099.98966,,16012.58841,,18764.25516,,,,,,,,,,,,,,,,,,,,
248401,1984,,3556.057984,,9379.131385,,23136.70824,,,,,,,,,,,,,,,,,,,,,,
248402,1996,,,,4447.941226,,42646.03445,,,,,,,,,,,,,,,,,,,,,,
248403,1997,16559.98936,,22239.70613,,24734.69998,,,,,,,,,,,,,,,,,,,,,,,
248404,2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248501,1983,9236.16105,,5926.763307,,,,18930.03401,,26426.4113,,19387.95303,,,,,,,,,,,,,,,,,
248802,1977,,,,,33511.75626,,33250.17978,,36745.9325,,40196.27736,,31550.05669,,35574.01521,,,,,,,,,,,,,
248803,1979,,,,,28324.22722,,,,44662.5304,,42066.74225,,,,23265.54364,,,,,,,,,,,,,
248804,1981,,,,,,,,,,,23377.20999,,,,,,,,,,,,,,,,,
249201,1988,,12620.02268,,12196.80521,,16964.4589,,4212.148159,,6899.995567,,12009.44131,,,,,,,,,,,,,,,,
249202,1990,,15246.00652,,,,28080.98773,,22999.98522,,44479.41226,,75057.02063,,,,,,,,,,,,,,,,
249203,1992,,7270.482387,,11232.39509,,,,,,55439.84478,,,,,,,,,,,,,,,,,,
249204,1995,3744.131697,,,,13343.82368,,,,,,,,,,,,,,,,,,,,,,,
249205,1999,5337.529471,,,,,,,,,,,,,,,,,,,,,,,,,,,
249601,1977,7154.8343,,,,,,,,,,,,,,,,,,,,,,,,,,,
249901,1979,,,,,17240.83396,,15409.5846,,8374.224451,,29446.71958,,,,21326.74834,,,,4599.997045,,,,,,,,,
249902,1982,,9851.90512,,,,24564.39172,,35756.73091,,,,35867.71311,,,,32199.97931,,,,39234.35169,,,,,,,,
250101,1985,2370.705323,,5806.128953,,13671.69123,,17787.0076,,11632.77182,,18507.24298,,,,22239.70613,,,,,,,,,,,,,
250501,1976,,15025.15203,,,,9163.370853,,9851.90512,,64009.04371,,19651.51338,,19981.70257,,20328.00869,,,,22464.79018,,,,25798.05911,,,,
250502,1985,8890.14496,,27914.0815,,18404.19974,,35574.01521,,,,26208.92188,,,,,,,,,,,,,,,,,
250701,1984,,2963.381653,,3349.68978,,12620.02268,,7623.003258,,21326.74834,,25272.88896,,,,32914.76507,,,,,,,,,,,,
250702,1988,,2629.171391,,,,16964.4589,,30889.0865,,6899.995567,,22239.70613,,,,,,,,,,,,,,,,
251001,1990,,1016.400434,,,,,,,,31135.58858,,,,,,,,,,,,,,,,,,
251002,1994,,2808.098773,,13799.99113,,35583.52981,,42646.03445,,,,,,,,,,,,,,,,,,,,
251003,1998,,,,12793.81033,,,,,,,,,,,,,,,,,,,,,,,,
251401,1983,3078.72035,,3556.057984,,8932.506081,,15775.02834,,38623.21651,,43622.89432,,,,60719.96099,,,,63969.05167,,,,,,,,,
251402,1988,,3155.005669,,10164.00434,,24234.94129,,20592.72433,,27599.98227,,82731.7068,,,,,,,,,,,,,,,,
251501,1986,,7815.942821,,,,,,,,,,,,,,,,,,,,,,,,,,
251502,1988,,,,,,29081.92955,,56161.97546,,79119.94917,,94296.35399,,,,,,,,,,,,,,,,
251503,1992,,,,10296.36217,,6899.995567,,,,,,,,,,,,,,,,,,,,,,
252101,1987,1339.875912,,6310.011338,,6606.602824,,12602.16947,,23400.82311,,22999.98522,,,,49469.39996,,,,,,,,,,,,,
252102,1992,,7755.181213,,14040.49386,,29439.98109,,73835.82435,,77615.78269,,,,,,,,,,,,,,,,,,
252301,1977,4292.90058,,8150.761084,,7854.317874,,20935.29838,,,,37963.15084,,39963.40514,,,,,,,,,,46258.58875,,,,,
252302,1980,,,,,,23707.05323,,21214.70194,,17878.36546,,45738.01955,,,,,,,,50706.52998,,,,,,,,
252303,1983,8620.41698,,16594.93726,,24564.39172,,31550.05669,,35574.01521,,48469.88258,,,,140840.8695,,,,106615.0861,,,,,,,,,
252501,1975,6943.56135,,7154.8343,,,,41889.69533,,20935.29838,,11379.38555,,,,15775.02834,,,,14540.96477,,,,,,34969.74825,,,
252502,1977,10732.25145,,7607.377012,,785.4317874,,18472.3221,,46228.75379,,44662.5304,,42066.74225,,48787.22085,,,,46801.64621,,,,49816.94173,,,,,
252801,1977,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252802,1985,8890.14496,,,,2629.171391,,38115.01629,,17643.03726,,14040.49386,,,,16012.58841,,,,,,,,,,,,,
252901,1987,2233.12652,,10516.68556,,25410.01086,,38775.90607,,40249.41574,,47839.96927,,,,42646.03445,,,,,,,,,,,,,
252902,1991,2541.001086,,,,,,,,,,,,,,,,,,,,,,,,,,,
253001,1990,,2134.440912,,12602.16947,,37441.31697,,39559.97459,,53375.29471,,,,,,,,,,,,,,,,,,
253002,1996,,22999.98522,,21350.11789,,27293.46205,,,,,,,,,,,,,,,,,,,,,,
253603,1979,6792.300903,,10472.42383,,25861.25094,,23707.05323,,35730.02432,,43118.41081,,,,35867.71311,,,,36799.97636,,,,46910.63789,,,,,
253604,1981,17017.68873,,18780.19414,,15804.30703,,10049.06934,,14723.35979,,18295.20782,,,,14976.52679,,,,29356.41209,,,,,,,,,
253801,1986,,13398.75912,,18404.19974,,17787.0076,,19387.95303,,23400.82311,,18399.98818,,,,21323.01722,,,,,,,,,,,,
253802,1988,,70461.79327,,75213.63215,,65919.04031,,62714.20593,,67159.95686,,73835.82435,,,,,,,,,,,,,,,,
253803,1993,969.3976517,,5616.197546,,4599.997045,,32025.17683,,48616.47927,,,,,,,,,,,,,,,,,,,
254201,1986,,4466.25304,,6310.011338,,6098.402607,,19387.95303,,28080.98773,,41399.9734,,,,51175.24134,,,,,,,,,,,,
254202,1991,2439.361043,,2908.192955,,7488.263394,,48759.96868,,82731.7068,,75909.94132,,,,,,,,,,,,,,,,,
254401,1985,2370.705323,,,,52583.42782,,50820.02172,,36837.11076,,18720.65849,,,,,,,,,,,,,,,,,
254402,1989,13671.69123,,36590.41564,,46531.08728,,54289.90961,,68079.95627,,50706.52998,,,,,,,,,,,,,,,,,
254901,1986,,4466.25304,,10516.68556,,8131.203475,,13571.56712,,12168.42802,,29439.98109,,,,,,,,,,,,,,,,
254902,1990,,,,7270.482387,,23400.82311,,29439.98109,,35583.52981,,34116.82756,,,,,,,,,,,,,,,,
254903,1996,,2759.998227,,4447.941226,,11087.96896,,,,,,,,,,,,,,,,,,,,,,
255101,1989,7361.679894,,7623.003258,,4846.988258,,,,3679.997636,,3113.558858,,,,,,,,,,,,,,,,,
255201,1989,1577.502834,,3049.201303,,15510.36243,,22464.79018,,22999.98522,,24908.47087,,,,,,,,,,,,,,,,,
255202,1995,2340.082311,,5519.996454,,6227.117716,,20470.09653,,,,,,,,,,,,,,,,,,,,,
255801,1995,70.20246932,,4599.997045,,3113.558858,,1705.841378,,,,,,,,,,,,,,,,,,,,,
255802,1997,3679.997636,,1067.505894,,4776.355858,,,,,,,,,,,,,,,,,,,,,,,
255803,2000,,170.5841378,,,,,,,,,,,,,,,,,,,,,,,,,,
255901,1981,261.8105958,,41870.59676,,15409.5846,,25680.95498,,23136.70824,,15246.00652,,,,37441.31697,,,,22239.70613,,,,,,,,,
255902,1983,4925.95256,,,,7927.599147,,14723.35979,,,,26173.73659,,,,30359.9805,,,,,,,,,,,,,
255903,1986,,,,,,,,,,,,919.999409,,,,1705.841378,,,,,,,,,,,,
256001,1983,,,5215.55171,,,,25240.04535,,25410.01086,,33928.91781,,,,45999.97045,,,,37528.51031,,,,,,,,,
256002,1985,4741.410645,,3349.68978,,5258.342782,,14970.562,,17449.15773,,8424.296319,,,,28466.82385,,,,,,,,,,,,,
256401,1983,8250.970538,,14224.23194,,19539.85705,,2418.83768,,15246.00652,,26173.73659,,,,27599.98227,,,,10149.7562,,,,,,,,,
256402,1984,,1540.95846,,22331.2652,,21033.37113,,20328.00869,,17449.15773,,,,,,15123.00017,,,,,,,,,,,,
256403,1987,2791.40815,,2629.171391,,26426.4113,,,,,,27599.98227,,,,46910.63789,,,,,,,,,,,,,
256404,1988,,15775.02834,,2541.001086,,4164.532312,,23400.82311,,44159.97163,,78283.76558,,,,,,,,,,,,,,,,
256501,1987,6699.379561,,8413.34845,,35574.01521,,19387.95303,,51481.81084,,,,,,,,,,,,,,,,,,,
256502,1989,,,,,43622.89432,,23400.82311,,,,53375.29471,,,,,,,,,,,,,,,,,
256503,1992,,23265.54364,,50545.77791,,49679.96809,,28466.82385,,37016.7579,,,,,,,,,,,,,,,,,,
256601,1986,,,,,,20328.00869,,,,,,,,,,17058.41378,,,,,,,,,,,,
256701,1992,,1938.795303,,3744.131697,,,,48927.35349,,40087.27238,,,,,,,,,,,,,,,,,,
256901,1984,,5926.763307,,6699.379561,,42066.74225,,25410.01086,,,,15912.55971,,,,15567.79429,,,,,,,,,,,,
256902,1986,,1674.84489,,5258.342782,,8131.203475,,19387.95303,,1684.859264,,551.9996454,,,,,,,,,,,,,,,,
256903,2001,852.9206889,,,,,,,,,,,,,,,,,,,,,,,,,,,
257001,1982,,12314.8814,,29633.81653,,40196.27736,,48376.75359,,55902.02389,,58163.8591,,,,68999.95567,,,,,,,,,,,,
257002,1987,1116.56326,,7595.150314,,10164.00434,,11632.77182,,11232.39509,,11039.99291,,,,34116.82756,,,,,,,,,,,,,
257301,1983,,,474.1410645,,2233.12652,,,,,,,,,,,,,,,,,,,,,,,
257701,1981,10472.42383,,22166.78652,,33189.87452,,50245.3467,,52583.42782,,50820.02172,,,,163805.7618,,,,57823.23594,,,,,,,,,
257702,1982,,12314.8814,,20150.99524,,,,,,40656.01738,,41684.09902,,,,47839.96927,,,,63969.05167,,,,,,,,
258001,1988,,,,2541.001086,,25204.33894,,2340.082311,,11959.99232,,2223.970613,,,,,,,,,,,,,,,,
258801,1989,1051.668556,,914.760391,,,,,,1839.998818,,31135.58858,,,,,,,,,,,,,,,,,
259101,1981,3927.158937,,18226.02447,,23707.05323,,25122.67335,,12620.02268,,47770.82042,,,,54289.90961,,,,71167.05962,,,,,,,,,
259201,1981,,,,,22995.84163,,,,,,,,,,2340.082311,,,,7739.417733,,,,,,,,,
259601,1977,,,17659.98235,,,,,,14224.23194,,50245.3467,,47325.08503,,60984.02607,,,,56161.97546,,,,64050.35366,,,,,
259903,1986,,2233.12652,,,,,,,,,,,,,,,,,,,,,,,,,,
260501,1985,4741.410645,,22331.2652,,,,10164.00434,,20357.35068,,25272.88896,,,,,,,,,,,,,,,,,
260601,1987,2791.40815,,,,,,,,74882.63394,,76819.95065,,,,95953.57751,,,,,,,,,,,,,
260602,1989,,,17787.0076,,19387.95303,,18720.65849,,,,,,,,,,,,,,,,,,,,,
260701,1989,946.5017007,,762.3003258,,3877.590607,,23400.82311,,20239.987,,19570.94139,,,,,,,,,,,,,,,,,
260702,1991,,,969.3976517,,26208.92188,,27599.98227,,32914.76507,,46057.7172,,,,,,,,,,,,,,,,,
261501,1985,,,2791.40815,,5258.342782,,13213.20565,,9693.976517,,16848.59264,,,,22239.70613,,,,,,,,,,,,,
261502,1988,,3155.005669,,9147.60391,,12602.16947,,,,,,,,,,,,,,,,,,,,,,
261503,1989,8413.34845,,10164.00434,,19387.95303,,14976.52679,,36799.97636,,41810.64752,,,,,,,,,,,,,,,,,
261504,1998,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262301,1980,,5236.211916,,18472.3221,,18254.43098,,15631.88564,,17878.36546,,18295.20782,,,,32761.15235,,,,33804.35332,,,,,,,,
262601,1994,,3744.131697,,14719.99054,,15567.79429,,29852.22411,,,,,,,,,,,,,,,,,,,,
262602,1997,1379.999113,,889.5882452,,1705.841378,,,,,,,,,,,,,,,,,,,,,,,
262701,1996,,2023.9987,,2668.764736,,,,,,,,,,,,,,,,,,,,,,,,
262702,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262901,1977,,,12078.06947,,7985.223172,,11452.8397,,,,11165.6326,,,,,,,,14976.52679,,,,8895.882452,,,,,
263501,1984,,3556.057984,,2233.12652,,16826.6969,,23377.20999,,82398.80039,,63650.23885,,,,65829.53015,,,,,,,,,,,,
263801,1986,,2791.40815,,,,,,,,,,,,,,51175.24134,,,,,,,,,,,,
264001,1976,,5008.38401,,,,19635.79469,,29555.71536,,,,,,,,45738.01955,,,,,,,,58712.82418,,,,
264002,1979,5841.378777,,,,,,,,35730.02432,,25240.04535,,,,,,,,36799.97636,,,,53734.0034,,,,,
264501,1980,,5236.211916,,7388.92884,,1066.817395,,,,5258.342782,,,,,,4024.941574,,,,37362.7063,,,,,,,,
264502,1985,948.2821291,,,,,,17787.0076,,18418.55538,,17784.62556,,,,,,,,,,,,,,,,,
264601,1986,,,,4206.674225,,,,10663.37417,,28080.98773,,,,,,51175.24134,,,,,,,,,,,,
265101,1981,,,738.892884,,,,,,,,,,,,,,,,81842.11856,,,,,,,,,
265102,1998,,12454.23543,,11940.88965,,,,,,,,,,,,,,,,,,,,,,,,
265103,1999,7116.705962,,8529.206889,,,,,,,,,,,,,,,,,,,,,,,,,
265201,1988,,8413.34845,,12196.80521,,37806.50841,,32761.15235,,32199.97931,,59602.41243,,,,,,,,,,,,,,,,
265202,1992,,,,,,39559.97459,,17791.7649,,55439.84478,,,,,,,,,,,,,,,,,,
265401,1984,,,,2791.40815,,3155.005669,,,,24234.94129,,21528.75726,,,,21350.11789,,,,,,,,,,,,
265402,1986,,1674.84489,,15775.02834,,7623.003258,,2908.192955,,28080.98773,,2299.998522,,,,12793.81033,,,,,,,,,,,,
265403,1992,,2423.494129,,11232.39509,,16099.98966,,35583.52981,,26440.54136,,,,,,,,,,,,,,,,,,
265501,1988,,7361.679894,,7623.003258,,14540.96477,,14040.49386,,,,,,,,,,,,,,,,,,,,
265502,1989,2629.171391,,4065.601738,,8724.578865,,,,,,,,,,,,,,,,,,,,,,,
265503,1990,,,,,,15725.35313,,2299.998522,,1067.505894,,4264.603445,,,,,,,,,,,,,,,,
265504,1992,,31020.72485,,41185.44867,,44159.97163,,46258.58875,,38381.431,,,,,,,,,,,,,,,,,,
265505,1993,2423.494129,,4212.148159,,16099.98966,,17791.7649,,2132.301722,,,,,,,,,,,,,,,,,,,
265506,1996,,2299.998522,,,,,,,,,,,,,,,,,,,,,,,,,,
265507,1998,,6227.117716,,852.9206889,,,,,,,,,,,,,,,,,,,,,,,,
265901,1982,,4925.95256,,4741.410645,,2233.12652,,13671.69123,,22360.80956,,,,,,10395.99332,,,,7676.2862,,,,,,,,
265902,1988,,315.5005669,,16912.90323,,15510.36243,,,,21159.98641,,13343.82368,,,,,,,,,,,,,,,,
266201,1981,,,22166.78652,,9482.821291,,13398.75912,,15775.02834,,144926.5051,,,,54289.90961,,,,13343.82368,,,,,,,,,
266202,1983,246.297628,,5926.763307,,14515.32238,,15775.02834,,15246.00652,,,,,,,,,,,,,,,,,,,
266203,1985,7112.115968,,16748.4489,,23136.70824,,21344.40912,,3877.590607,,32761.15235,,,,35583.52981,,,,,,,,,,,,,
266301,1980,,,,,,,,,,,,,,,,15912.55971,,,,,,,,,,,,
266302,1982,,,,,,,,2629.171391,,,,2326.554364,,,,,,,,,,,,,,,,
266303,1983,,,,,,,,,,,,,1591.255971,,,,,,,,,,,,,,,
266304,1987,893.2506081,,841.334845,,,,,,,,2299.998522,,,,,,,,,,,,,,,,,
266305,1991,,,,,,,8279.994681,,,,,,,,,,,,,,,,,,,,,
266306,1994,,936.0329243,,15639.98995,,,,3326.390687,,,,,,,,,,,,,,,,,,,,
266307,1996,,1379.999113,,2223.970613,,,,,,,,,,,,,,,,,,,,,,,,
266309,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266401,1977,,,,,,,11083.39326,,,,,,11568.35412,,,,,,,,,,,,,,,
266901,1986,,17865.01216,,45221.74792,,21344.40912,,26173.73659,,79562.79857,,55199.96454,,,,85292.06889,,,,,,,,,,,,
266902,1991,8253.171528,,7270.482387,,,,22999.98522,,23129.29438,,,,,,,,,,,,,,,,,,,
267002,1987,6699.379561,,31550.05669,,,,,,,,29439.98109,,,,,,,,,,,,,,,,,
267201,1979,,,,,9236.16105,,,,26797.51824,,29446.71958,,,,,,,,,,,,33263.90687,,,,,
267202,1984,,4741.410645,,2121.470194,,18930.03401,,28459.21216,,28112.5319,,2340.082311,,,,26687.64736,,,,,,,,,,,,
267501,1980,,3272.632448,,,,4030.199049,,8374.224451,,15775.02834,,7114.803041,,,,11232.39509,,,,22239.70613,,,,,,,,
267502,1983,,,,,12282.19586,,14723.35979,,17278.80739,,19387.95303,,,,,,,,36675.58962,,,,,,,,,
267503,1993,,,2340.082311,,27599.98227,,1779.17649,,2132.301722,,,,,,,,,,,,,,,,,,,
267504,1996,,14719.99054,,1779.17649,,2132.301722,,,,,,,,,,,,,,,,,,,,,,
267701,1986,,2791.40815,,2629.171391,,,,2423.494129,,,,4783.996927,,,,,,,,,,,,,,,,
267702,1990,,8131.203475,,,,84242.96319,,,,57823.23594,,,,,,,,,,,,,,,,,,
267901,1980,,3272.632448,,12314.8814,,20743.67157,,15631.88564,,27343.38246,,32524.8139,,,,58970.07423,,,,53019.45941,,,,,,,,
267902,1981,2618.105958,,3694.46442,,5926.763307,,11165.6326,,3155.005669,,,,,,16848.59264,,,,8895.882452,,,,,,,,,
267903,1985,5470.402532,,8262.568125,,15775.02834,,17278.80739,,19387.95303,,16848.59264,,,,12899.02956,,,,,,,,,,,,,
267904,1987,,,117.7868783,,7623.003258,,,,,,,,,,511.7524134,,,,,,,,,,,,,
267905,1988,,2103.337113,,10164.00434,,11632.77182,,2340.082311,,13799.99113,,17791.7649,,,,,,,,,,,,,,,,
267906,1991,,,2423.494129,,18720.65849,,18399.98818,,18681.35315,,19617.17585,,,,,,,,,,,,,,,,,
268001,1990,,1524.600652,,4362.289432,,2340.082311,,40479.974,,65829.53015,,66527.81374,,,,,,,,,,,,,,,,
268002,1992,,2423.494129,,6552.23047,,,,3558.352981,,34116.82756,,,,,,,,,,,,,,,,,,
268101,1985,,,2233.12652,,,,8639.403693,,31020.72485,,,,,,81842.11856,,,,,,,,,,,,,
268103,1996,,22999.98522,,53375.29471,,73351.17925,,,,,,,,,,,,,,,,,,,,,,
268104,1999,6227.117716,,,,,,,,,,,,,,,,,,,,,,,,,,,
268301,1979,,,9163.370853,,1354.636954,,28448.46387,,,,,,,,19387.95303,,,,,,,,25587.62067,,,,,
268302,1983,,,20743.67157,,,,2629.171391,,17787.0076,,2908.192955,,,,4599.997045,,,,25587.62067,,,,,,,,,
268303,1985,2133.63479,,11165.6326,,,,18295.20782,,1163.277182,,44929.58037,,,,,,,,,,,,,,,,,
268305,1997,,,,,23028.8586,,,,,,,,,,,,,,,,,,,,,,,
268901,1989,2629.171391,,,,,,,,,,,,,,,,,,,,,,,,,,,
268902,1991,20328.00869,,,,,,,,,,,,,,,,,,,,,,,,,,,
269001,1981,15708.63575,,4925.95256,,20150.99524,,18981.57542,,23767.70937,,38115.01629,,,,24336.85603,,,,,,,,,,,,,
269002,1987,446.625304,,,,4065.601738,,24234.94129,,26957.74822,,15639.98995,,,,34116.82756,,,,,,,,,,,,,
269003,1992,,,,11232.39509,,5519.996454,,22239.70613,,24734.69998,,,,,,,,,,,,,,,,,,
269101,1986,,,,5258.342782,,,,,,32761.15235,,11039.99291,,,,34116.82756,,,,,,,,,,,,
269102,1989,841.334845,,2744.281173,,9693.976517,,37441.31697,,30359.9805,,40031.47103,,,,,,,,,,,,,,,,,
269201,1980,,17017.68873,,24629.7628,,1540.95846,,2233.12652,,10516.68556,,,,,,14976.52679,,,,,,,,,,,,
269202,1985,16594.93726,,24564.39172,,18404.19974,,26426.4113,,48469.88258,,29017.02065,,,,53375.29471,,,,,,,,,,,,,
269801,1981,1309.052979,,,,,,,,,,,,,,,,,,,,,,,,,,,
269901,1982,,3126.748388,,23707.05323,,18981.57542,,25240.04535,,55902.02389,,34898.31546,,,,51519.9669,,,,40940.19307,,,,,,,,
269902,1997,459.9997045,,889.5882452,,1705.841378,,,,,,,,,,,,,,,,,,,,,,,
270001,1989,,,1219.680521,,,,25272.88896,,23919.98463,,12454.23543,,,,,,,,,,,,,,,,,
270002,1992,,,,6552.23047,,14719.99054,,2668.764736,,,,,,,,,,,,,,,,,,,,
270101,2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270401,1988,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270501,1979,,,5236.211916,,,,10786.70922,,,,,,,,,,,,21159.98641,,,,,,,,,
270502,1982,,1847.23221,,4148.734315,,2791.40815,,3155.005669,,15246.00652,,3877.590607,,,,7359.995272,,,,,,,,,,,,
270503,1999,19570.94139,,,,,,,,,,,,,,,,,,,,,,,,,,,
270601,1991,,,8724.578865,,,,16559.98936,,28466.82385,,28999.30342,,,,,,,,,,,,,,,,,
270602,1993,9693.976517,,26208.92188,,55199.96454,,64050.35366,,63969.05167,,,,,,,,,,,,,,,,,,,
270901,1983,17240.83396,,37931.28516,,34613.46106,,23136.70824,,23377.20999,,51378.07554,,,,31279.97991,,,,20470.09653,,,,,,,,,
271001,1983,,,7112.115968,,2791.40815,,10516.68556,,32524.8139,,43622.89432,,,,36799.97636,,,,,,,,,,,,,
271002,1988,,6310.011338,,19311.60825,,16964.4589,,25272.88896,,19319.98759,,15567.79429,,,,,,,,,,,,,,,,
271201,1987,669.9379561,,7887.514172,,7602.67525,,7270.482387,,25272.88896,,22999.98522,,,,28146.38273,,,,,,,,,,,,,
271202,1990,,,,23265.54364,,37441.31697,,,,30246.00034,,40087.27238,,,,,,,,,,,,,,,,
271203,1991,,,11632.77182,,8424.296319,,8279.994681,,21350.11789,,11087.96896,,,,,,,,,,,,,,,,,
272001,1975,,,,,,,,,,,,,8079.45175,,,,,,,,,,,,,,,
272003,1981,,,,,148.1690827,,,,,,,,,,,,,,13343.82368,,,,,,,,,
