"R0000100","T8671700","T8671900","T8672100","T8672400","T8672500"
2319,0,-4,-4,-4,-4
2320,-2,-2,-2,-4,-4
2321,-5,-5,-5,-5,-5
2322,50000,-4,-4,-4,-4
2323,-5,-5,-5,-5,-5
2324,-4,-4,-4,-4,-4
2325,-1,-4,-4,-4,-1
2326,0,-4,-4,-4,-4
2327,-5,-5,-5,-5,-5
2328,0,-4,-4,-4,-4
2329,-4,-4,-4,-4,-4
2330,-5,-5,-5,-5,-5
2331,-4,-4,-4,-4,-4
2332,-4,-4,-4,-4,-4
2333,-5,-5,-5,-5,-5
2334,-5,-5,-5,-5,-5
2335,45000,-4,-4,-4,-4
2336,10000,-4,-4,-4,-4
2337,-4,-4,-4,-4,-4
2338,0,-4,-4,-4,-4
2339,-4,-4,-4,-4,-4
2340,-4,-4,-4,-4,-4
2341,0,-4,-4,-4,-4
2342,26700,-4,-4,-4,-4
2343,-5,-5,-5,-5,-5
2344,-4,-4,-4,-4,-4
2345,-5,-5,-5,-5,-5
2346,-5,-5,-5,-5,-5
2347,-5,-5,-5,-5,-5
2348,-4,-4,-4,-4,-4
2349,-5,-5,-5,-5,-5
2350,-5,-5,-5,-5,-5
2351,20000,-4,-4,-4,-4
2352,0,-4,-4,-4,-4
2353,-4,-4,-4,-4,-4
2354,-4,-4,-4,-4,-4
2355,-5,-5,-5,-5,-5
2356,0,-4,-4,-4,-4
2357,-5,-5,-5,-5,-5
2358,-5,-5,-5,-5,-5
2359,-4,-4,-4,-4,-4
2360,34000,-4,-4,-4,-4
2361,20000,-4,-4,-4,-4
2362,0,-4,-4,-4,-4
2363,-4,-4,-4,-4,-4
2364,-4,-4,-4,-4,-4
2365,0,-4,-4,-4,-4
2366,-5,-5,-5,-5,-5
2367,29000,-4,-4,-4,-4
2368,120000,-4,-4,-4,-4
2369,20000,-4,-4,-4,-4
2370,-4,-4,-4,-4,-4
2371,-5,-5,-5,-5,-5
2372,4800,-4,-4,-4,-4
2373,75000,-4,-4,-4,-4
2374,-4,-4,-4,-4,-4
2375,-4,-4,-4,-4,-4
2376,73000,-4,-4,-4,-4
2377,-4,-4,-4,-4,-4
2378,-5,-5,-5,-5,-5
2379,-5,-5,-5,-5,-5
2380,50000,-4,-4,-4,-4
2381,16800,-4,-4,-4,-4
2382,-5,-5,-5,-5,-5
2383,-4,-4,-4,-4,-4
2384,-4,-4,-4,-4,-4
2385,65000,-4,-4,-4,-4
2386,19800,-4,-4,-4,-4
2387,75000,-4,-4,-4,-4
2388,-5,-5,-5,-5,-5
2389,-5,-5,-5,-5,-5
2390,-5,-5,-5,-5,-5
2391,-5,-5,-5,-5,-5
2392,-5,-5,-5,-5,-5
2393,-5,-5,-5,-5,-5
2394,-5,-5,-5,-5,-5
2395,-4,-4,-4,-4,-4
2396,-4,-4,-4,-4,-4
2397,-5,-5,-5,-5,-5
2398,-5,-5,-5,-5,-5
2399,-4,-4,-4,-4,-4
2400,-1,-4,-4,-4,-4
2401,1600,-4,-4,-4,-4
2402,-5,-5,-5,-5,-5
2403,-4,-4,-4,-4,-4
2404,-4,-4,-4,-4,-4
2405,0,-4,-4,-4,-4
2406,-5,-5,-5,-5,-5
2407,0,-4,-4,-4,-4
2408,-4,-4,-4,-4,-4
2409,-5,-5,-5,-5,-5
2410,23000,-4,-4,-4,-4
2411,-4,-4,-4,-4,-4
2412,100000,-4,-4,-4,-4
2413,-5,-5,-5,-5,-5
2414,-5,-5,-5,-5,-5
2415,-5,-5,-5,-5,-5
2416,-5,-5,-5,-5,-5
2417,-5,-5,-5,-5,-5
2418,80000,-4,-4,-4,-4
2419,-2,25000,30000,-4,-4
2420,36000,-4,-4,-4,-4
2421,80000,-4,-4,-4,-4
2422,-4,-4,-4,-4,-4
2423,-4,-4,-4,-4,-4
2424,-4,-4,-4,-4,-4
2425,38000,-4,-4,-4,-4
2426,100000,-4,-4,-4,-4
2427,0,-4,-4,-4,-4
2428,-5,-5,-5,-5,-5
2429,-5,-5,-5,-5,-5
2430,-4,-4,-4,-4,-4
2431,-4,-4,-4,-4,-4
2432,-5,-5,-5,-5,-5
2433,51000,-4,-4,-4,-4
2434,-5,-5,-5,-5,-5
2435,-2,-2,-2,-4,1
2436,45000,-4,-4,-4,-4
2437,407895,-4,-4,-4,-4
2438,500,-4,-4,-4,-4
2439,120000,-4,-4,-4,-4
2440,-5,-5,-5,-5,-5
2441,0,-4,-4,-4,-4
2442,43000,-4,-4,-4,-4
2443,60000,-4,-4,-4,-4
2444,-4,-4,-4,-4,-4
2445,-5,-5,-5,-5,-5
2446,-2,-2,-2,0,-4
2447,0,-4,-4,-4,-4
2448,-5,-5,-5,-5,-5
2449,-5,-5,-5,-5,-5
2450,-5,-5,-5,-5,-5
2451,24000,-4,-4,-4,-4
2452,43000,-4,-4,-4,-4
2453,-5,-5,-5,-5,-5
2454,-5,-5,-5,-5,-5
2455,-5,-5,-5,-5,-5
2456,-5,-5,-5,-5,-5
2457,-5,-5,-5,-5,-5
2458,130000,-4,-4,-4,-4
2459,0,-4,-4,-4,-4
2460,0,-4,-4,-4,-4
2461,80000,-4,-4,-4,-4
2462,0,-4,-4,-4,-4
2463,70000,-4,-4,-4,-4
2464,-5,-5,-5,-5,-5
2465,100000,-4,-4,-4,-4
2466,-5,-5,-5,-5,-5
2467,-1,-4,-4,-4,-4
2468,-4,-4,-4,-4,-4
2469,-5,-5,-5,-5,-5
2470,52000,-4,-4,-4,-4
2471,3000,-4,-4,-4,-4
2472,-5,-5,-5,-5,-5
2473,35000,-4,-4,-4,-4
2474,76000,-4,-4,-4,-4
2475,85000,-4,-4,-4,-4
2476,-5,-5,-5,-5,-5
2477,-4,-4,-4,-4,-4
2478,-4,-4,-4,-4,-4
2479,0,-4,-4,-4,-4
2480,-4,-4,-4,-4,-4
2481,26000,-4,-4,-4,-4
2482,0,-4,-4,-4,-4
2483,-4,-4,-4,-4,-4
2484,38000,-4,-4,-4,-4
2485,115000,-4,-4,-4,-4
2486,-4,-4,-4,-4,-4
2487,-4,-4,-4,-4,-4
2488,-4,-4,-4,-4,-4
2489,0,-4,-4,-4,-4
2490,28000,-4,-4,-4,-4
2491,80000,-4,-4,-4,-4
2492,-5,-5,-5,-5,-5
2493,-4,-4,-4,-4,-4
2494,5000,-4,-4,-4,-4
2495,-5,-5,-5,-5,-5
2496,-5,-5,-5,-5,-5
2497,-5,-5,-5,-5,-5
2498,30000,-4,-4,-4,-4
2499,-5,-5,-5,-5,-5
2500,-5,-5,-5,-5,-5
2501,-4,-4,-4,-4,-4
2502,-5,-5,-5,-5,-5
2503,-5,-5,-5,-5,-5
2504,-5,-5,-5,-5,-5
2505,-4,-4,-4,-4,-4
2506,-1,-4,-4,-4,-4
2507,0,-4,-4,-4,-4
2508,-5,-5,-5,-5,-5
2509,0,-4,-4,-4,-4
2510,407895,-4,-4,-4,-4
2511,-5,-5,-5,-5,-5
2512,-4,-4,-4,-4,-4
2513,-4,-4,-4,-4,-4
2514,115000,-4,-4,-4,-4
2515,-5,-5,-5,-5,-5
2516,-5,-5,-5,-5,-5
2517,-5,-5,-5,-5,-5
2518,-4,-4,-4,-4,-4
2519,-5,-5,-5,-5,-5
2520,-5,-5,-5,-5,-5
2521,0,-4,-4,-4,-4
2522,70000,-4,-4,-4,-4
2523,0,-4,-4,-4,-4
2524,76000,-4,-4,-4,-4
2525,0,-4,-4,-4,-4
2526,-5,-5,-5,-5,-5
2527,-5,-5,-5,-5,-5
2528,-4,-4,-4,-4,-4
2529,15000,-4,-4,-4,-4
2530,0,-4,-4,-4,-4
2531,-5,-5,-5,-5,-5
2532,-5,-5,-5,-5,-5
2533,-4,-4,-4,-4,-4
2534,-5,-5,-5,-5,-5
2535,-4,-4,-4,-4,-4
2536,-5,-5,-5,-5,-5
2537,-4,-4,-4,-4,-4
2538,0,-4,-4,-4,-4
2539,-4,-4,-4,-4,-4
2540,30000,-4,-4,-4,-4
2541,32000,-4,-4,-4,-4
2542,88000,-4,-4,-4,-4
2543,0,-4,-4,-4,-4
2544,0,-4,-4,-4,-4
2545,-5,-5,-5,-5,-5
2546,-4,-4,-4,-4,-4
2547,-4,-4,-4,-4,-4
2548,-5,-5,-5,-5,-5
2549,6000,-4,-4,-4,-4
2550,35000,-4,-4,-4,-4
2551,-4,-4,-4,-4,-4
2552,0,-4,-4,-4,-4
2553,-1,-4,-4,-4,-4
2554,-5,-5,-5,-5,-5
2555,-4,-4,-4,-4,-4
2556,0,-4,-4,-4,-4
2557,0,-4,-4,-4,-4
2558,2000,-4,-4,-4,-4
2559,-4,-4,-4,-4,-4
2560,-5,-5,-5,-5,-5
2561,-5,-5,-5,-5,-5
2562,-5,-5,-5,-5,-5
2563,-5,-5,-5,-5,-5
2564,68000,-4,-4,-4,-4
2565,0,-4,-4,-4,-4
2566,-4,-4,-4,-4,-4
2567,-4,-4,-4,-4,-4
2568,-4,-4,-4,-4,-4
2569,-4,-4,-4,-4,-4
2570,-5,-5,-5,-5,-5
2571,-5,-5,-5,-5,-5
2572,0,-4,-4,-4,-4
2573,-1,-4,-4,-4,-4
2574,-5,-5,-5,-5,-5
2575,-5,-5,-5,-5,-5
2576,-2,-2,-2,-4,-4
2577,-4,-4,-4,-4,-4
2578,0,-4,-4,-4,-4
2579,15000,-4,-4,-4,-4
2580,-1,-4,-4,-4,-4
2581,0,-4,-4,-4,-4
2582,-4,-4,-4,-4,-4
2583,-5,-5,-5,-5,-5
2584,0,-4,-4,-4,-4
2585,-4,-4,-4,-4,-4
2586,0,-4,-4,-4,-4
2587,38000,-4,-4,-4,-4
2588,0,-4,-4,-4,-4
2589,0,-4,-4,-4,-4
2590,170000,-4,-4,-4,-4
2591,0,-4,-4,-4,-4
2592,8500,-4,-4,-4,-4
2593,18900,-4,-4,-4,-4
2594,-5,-5,-5,-5,-5
2595,-5,-5,-5,-5,-5
2596,-5,-5,-5,-5,-5
2597,-5,-5,-5,-5,-5
2598,-4,-4,-4,-4,-4
2599,-2,-2,-2,-4,-4
2600,-5,-5,-5,-5,-5
2601,24000,-4,-4,-4,-4
2602,0,-4,-4,-4,-4
2603,40000,-4,-4,-4,-4
2604,-5,-5,-5,-5,-5
2605,-4,-4,-4,-4,-4
2606,-5,-5,-5,-5,-5
2607,0,-4,-4,-4,-4
2608,-5,-5,-5,-5,-5
2609,-1,-4,-4,-4,-4
2610,-4,-4,-4,-4,-4
2611,90000,-4,-4,-4,-4
2612,0,-4,-4,-4,-4
2613,0,-4,-4,-4,-4
2614,-4,-4,-4,-4,-4
2615,70530,-4,-4,-4,-4
2616,148000,-4,-4,-4,-4
2617,-5,-5,-5,-5,-5
2618,48000,-4,-4,-4,-4
2619,-5,-5,-5,-5,-5
2620,45000,-4,-4,-4,-4
2621,-2,-2,-2,1,-4
2622,75000,-4,-4,-4,-4
2623,-5,-5,-5,-5,-5
2624,-5,-5,-5,-5,-5
2625,-5,-5,-5,-5,-5
2626,-4,-4,-4,-4,-4
2627,57382,-4,-4,-4,-4
2628,0,-4,-4,-4,-4
2629,0,-4,-4,-4,-4
2630,-5,-5,-5,-5,-5
2631,-5,-5,-5,-5,-5
2632,-5,-5,-5,-5,-5
2633,0,-4,-4,-4,-4
2634,6000,-4,-4,-4,-4
2635,0,-4,-4,-4,-4
2636,-5,-5,-5,-5,-5
2637,-5,-5,-5,-5,-5
2638,0,-4,-4,-4,-4
2639,0,-4,-4,-4,-4
2640,-2,28000,40000,-4,-4
2641,-5,-5,-5,-5,-5
2642,7500,-4,-4,-4,-4
2643,-5,-5,-5,-5,-5
2644,-5,-5,-5,-5,-5
2645,65000,-4,-4,-4,-4
2646,140000,-4,-4,-4,-4
2647,140000,-4,-4,-4,-4
2648,-5,-5,-5,-5,-5
2649,-5,-5,-5,-5,-5
2650,-4,-4,-4,-4,-4
2651,-4,-4,-4,-4,-4
2652,-4,-4,-4,-4,-4
2653,0,-4,-4,-4,-4
2654,31000,-4,-4,-4,-4
2655,-4,-4,-4,-4,-4
2656,-5,-5,-5,-5,-5
2657,-5,-5,-5,-5,-5
2658,-5,-5,-5,-5,-5
2659,-4,-4,-4,-4,-4
2660,-5,-5,-5,-5,-5
2661,800,-4,-4,-4,-4
2662,-5,-5,-5,-5,-5
2663,-5,-5,-5,-5,-5
2664,-5,-5,-5,-5,-5
2665,0,-4,-4,-4,-4
2666,-4,-4,-4,-4,-4
2667,0,-4,-4,-4,-4
2668,-5,-5,-5,-5,-5
2669,-2,-2,-2,-4,-4
2670,-2,-2,-2,0,-4
2671,-5,-5,-5,-5,-5
2672,45000,-4,-4,-4,-4
2673,0,-4,-4,-4,-4
2674,15000,-4,-4,-4,-4
2675,-4,-4,-4,-4,-4
2676,-5,-5,-5,-5,-5
2677,-2,-2,-2,-4,-4
2678,65000,-4,-4,-4,-4
2679,-4,-4,-4,-4,-4
2680,135000,-4,-4,-4,-4
2681,20000,-4,-4,-4,-4
2682,0,-4,-4,-4,-4
2683,40000,-4,-4,-4,-4
2684,-5,-5,-5,-5,-5
2685,70000,-4,-4,-4,-4
2686,-5,-5,-5,-5,-5
2687,-1,-4,-4,-4,-4
2688,-5,-5,-5,-5,-5
2689,0,-4,-4,-4,-4
2690,75000,-4,-4,-4,-4
2691,40000,-4,-4,-4,-4
2692,68000,-4,-4,-4,-4
2693,0,-4,-4,-4,-4
2694,-4,-4,-4,-4,-4
2695,-5,-5,-5,-5,-5
2696,72000,-4,-4,-4,-4
2697,-4,-4,-4,-4,-4
2698,-4,-4,-4,-4,-4
2699,-4,-4,-4,-4,-4
2700,-4,-4,-4,-4,-4
2701,0,-4,-4,-4,-4
2702,45000,-4,-4,-4,-4
2703,-4,-4,-4,-4,-4
2704,-2,-2,-2,-4,1
2705,0,-4,-4,-4,-4
2706,-4,-4,-4,-4,-4
2707,25000,-4,-4,-4,-4
2708,-5,-5,-5,-5,-5
2709,-4,-4,-4,-4,-4
2710,55000,-4,-4,-4,-4
2711,-5,-5,-5,-5,-5
2712,-5,-5,-5,-5,-5
2713,-5,-5,-5,-5,-5
2714,0,-4,-4,-4,-4
2715,-5,-5,-5,-5,-5
2716,-4,-4,-4,-4,-4
2717,-4,-4,-4,-4,-4
2718,-4,-4,-4,-4,-4
2719,-5,-5,-5,-5,-5
2720,0,-4,-4,-4,-4
2721,-5,-5,-5,-5,-5
2722,-4,-4,-4,-4,-4
2723,79000,-4,-4,-4,-4
2724,75000,-4,-4,-4,-4
2725,-4,-4,-4,-4,-4
2726,-1,-4,-4,-4,-4
2727,-4,-4,-4,-4,-4
2728,10000,-4,-4,-4,-4
2729,-4,-4,-4,-4,-4
2730,8000,-4,-4,-4,-4
2731,35000,-4,-4,-4,-4
2732,-4,-4,-4,-4,-4
2733,27500,-4,-4,-4,-4
2734,17000,-4,-4,-4,-4
2735,32000,-4,-4,-4,-4
2736,-5,-5,-5,-5,-5
2737,55000,-4,-4,-4,-4
2738,35000,-4,-4,-4,-4
2739,0,-4,-4,-4,-4
2740,-4,-4,-4,-4,-4
2741,15000,-4,-4,-4,-4
2742,0,-4,-4,-4,-4
2743,-4,-4,-4,-4,-4
2744,0,-4,-4,-4,-4
2745,0,-4,-4,-4,-4
2746,-5,-5,-5,-5,-5
2747,0,-4,-4,-4,-4
2748,-4,-4,-4,-4,-4
2749,-4,-4,-4,-4,-4
2750,-4,-4,-4,-4,-4
2751,-5,-5,-5,-5,-5
2752,0,-4,-4,-4,-4
2753,-4,-4,-4,-4,-4
2754,-5,-5,-5,-5,-5
2755,-2,-2,-2,1,-4
2756,-5,-5,-5,-5,-5
2757,-5,-5,-5,-5,-5
2758,-5,-5,-5,-5,-5
2759,0,-4,-4,-4,-4
2760,0,-4,-4,-4,-4
2761,-5,-5,-5,-5,-5
2762,-5,-5,-5,-5,-5
2763,-5,-5,-5,-5,-5
2764,-5,-5,-5,-5,-5
2765,0,-4,-4,-4,-4
2766,-5,-5,-5,-5,-5
2767,0,-4,-4,-4,-4
2768,-2,-2,-2,-4,-4
2769,-4,-4,-4,-4,-4
2770,0,-4,-4,-4,-4
2771,128000,-4,-4,-4,-4
2772,32000,-4,-4,-4,-4
2773,30000,-4,-4,-4,-4
2774,0,-4,-4,-4,-4
2775,12000,-4,-4,-4,-4
2776,0,-4,-4,-4,-4
2777,-4,-4,-4,-4,-4
2778,-4,-4,-4,-4,-4
2779,0,-4,-4,-4,-4
2780,0,-4,-4,-4,-4
2781,98000,-4,-4,-4,-4
2782,0,-4,-4,-4,-4
2783,0,-4,-4,-4,-4
2784,-4,-4,-4,-4,-4
2785,-5,-5,-5,-5,-5
2786,-5,-5,-5,-5,-5
2787,-5,-5,-5,-5,-5
2788,-5,-5,-5,-5,-5
2789,-5,-5,-5,-5,-5
2790,-5,-5,-5,-5,-5
2791,-5,-5,-5,-5,-5
2792,-4,-4,-4,-4,-4
2793,-4,-4,-4,-4,-4
2794,-5,-5,-5,-5,-5
2795,0,-4,-4,-4,-4
2796,-5,-5,-5,-5,-5
2797,40000,-4,-4,-4,-4
2798,-4,-4,-4,-4,-4
2799,-5,-5,-5,-5,-5
2800,-5,-5,-5,-5,-5
2801,29000,-4,-4,-4,-4
2802,-4,-4,-4,-4,-4
2803,-5,-5,-5,-5,-5
2804,120000,-4,-4,-4,-4
2805,-1,-4,-4,-4,-4
2806,-4,-4,-4,-4,-4
2807,-4,-4,-4,-4,-4
2808,33000,-4,-4,-4,-4
2809,0,-4,-4,-4,-4
2810,42000,-4,-4,-4,-4
2811,50000,-4,-4,-4,-4
2812,-5,-5,-5,-5,-5
2813,0,-4,-4,-4,-4
2814,100000,-4,-4,-4,-4
2815,0,-4,-4,-4,-4
2816,0,-4,-4,-4,-4
2817,-1,-4,-4,-4,-4
2818,127000,-4,-4,-4,-4
2819,-5,-5,-5,-5,-5
2820,-5,-5,-5,-5,-5
2821,-5,-5,-5,-5,-5
2822,-5,-5,-5,-5,-5
2823,-5,-5,-5,-5,-5
2824,-5,-5,-5,-5,-5
2825,-4,-4,-4,-4,-4
2826,-5,-5,-5,-5,-5
2827,-5,-5,-5,-5,-5
2828,20000,-4,-4,-4,-4
2829,85000,-4,-4,-4,-4
2830,-5,-5,-5,-5,-5
2831,120000,-4,-4,-4,-4
2832,-4,-4,-4,-4,-4
2833,-5,-5,-5,-5,-5
2834,-5,-5,-5,-5,-5
2835,0,-4,-4,-4,-4
2836,-5,-5,-5,-5,-5
2837,-5,-5,-5,-5,-5
2838,104000,-4,-4,-4,-4
2839,-5,-5,-5,-5,-5
2840,103000,-4,-4,-4,-4
2841,0,-4,-4,-4,-4
2842,80000,-4,-4,-4,-4
2843,-5,-5,-5,-5,-5
2844,-5,-5,-5,-5,-5
2845,-5,-5,-5,-5,-5
2846,-5,-5,-5,-5,-5
2847,-5,-5,-5,-5,-5
2848,-4,-4,-4,-4,-4
2849,-5,-5,-5,-5,-5
2850,-2,100000,200000,-4,-4
2851,200000,-4,-4,-4,-4
2852,0,-4,-4,-4,-4
2853,-5,-5,-5,-5,-5
2854,-5,-5,-5,-5,-5
2855,-4,-4,-4,-4,-4
2856,0,-4,-4,-4,-4
2857,-5,-5,-5,-5,-5
2858,0,-4,-4,-4,-4
2859,-5,-5,-5,-5,-5
2860,-5,-5,-5,-5,-5
2861,71000,-4,-4,-4,-4
2862,-5,-5,-5,-5,-5
2863,-5,-5,-5,-5,-5
2864,45000,-4,-4,-4,-4
2865,-5,-5,-5,-5,-5
2866,-5,-5,-5,-5,-5
2867,40000,-4,-4,-4,-4
2868,120000,-4,-4,-4,-4
2869,-5,-5,-5,-5,-5
2870,42000,-4,-4,-4,-4
2871,90000,-4,-4,-4,-4
2872,-5,-5,-5,-5,-5
2873,-5,-5,-5,-5,-5
2874,20000,-4,-4,-4,-4
2875,-5,-5,-5,-5,-5
2876,20000,-4,-4,-4,-4
2877,85000,-4,-4,-4,-4
2878,-4,-4,-4,-4,-4
2879,-4,-4,-4,-4,-4
2880,-5,-5,-5,-5,-5
2881,-5,-5,-5,-5,-5
2882,13000,-4,-4,-4,-4
2883,-1,-4,-4,-4,-4
2884,-4,-4,-4,-4,-4
2885,-4,-4,-4,-4,-4
2886,-4,-4,-4,-4,-4
2887,-5,-5,-5,-5,-5
2888,-5,-5,-5,-5,-5
2889,-1,-4,-4,-4,-4
2890,-5,-5,-5,-5,-5
2891,-5,-5,-5,-5,-5
2892,-5,-5,-5,-5,-5
2893,-5,-5,-5,-5,-5
2894,-1,-4,-4,-4,-4
2895,0,-4,-4,-4,-4
2896,0,-4,-4,-4,-4
2897,-5,-5,-5,-5,-5
2898,-5,-5,-5,-5,-5
2899,50000,-4,-4,-4,-4
2900,-5,-5,-5,-5,-5
2901,-5,-5,-5,-5,-5
2902,-4,-4,-4,-4,-4
2903,-5,-5,-5,-5,-5
2904,20000,-4,-4,-4,-4
2905,-2,-2,-2,1,-4
2906,407895,-4,-4,-4,-4
2907,-5,-5,-5,-5,-5
2908,-5,-5,-5,-5,-5
2909,-2,650000,-2,-4,1
2910,80000,-4,-4,-4,-4
2911,-4,-4,-4,-4,-4
2912,4000,-4,-4,-4,-4
2913,-5,-5,-5,-5,-5
2914,45000,-4,-4,-4,-4
2915,80000,-4,-4,-4,-4
2916,-5,-5,-5,-5,-5
2917,-4,-4,-4,-4,-4
2918,145000,-4,-4,-4,-4
2919,80000,-4,-4,-4,-4
2920,0,-4,-4,-4,-4
2921,0,-4,-4,-4,-4
2922,-5,-5,-5,-5,-5
2923,55000,-4,-4,-4,-4
2924,-5,-5,-5,-5,-5
2925,60000,-4,-4,-4,-4
2926,-5,-5,-5,-5,-5
2927,-4,-4,-4,-4,-4
2928,-4,-4,-4,-4,-4
2929,-4,-4,-4,-4,-4
2930,40000,-4,-4,-4,-4
2931,0,-4,-4,-4,-4
2932,-5,-5,-5,-5,-5
2933,-5,-5,-5,-5,-5
2934,-4,-4,-4,-4,-4
2935,-5,-5,-5,-5,-5
2936,49000,-4,-4,-4,-4
2937,-5,-5,-5,-5,-5
2938,0,-4,-4,-4,-4
2939,98000,-4,-4,-4,-4
2940,72000,-4,-4,-4,-4
2941,1000,-4,-4,-4,-4
2942,-4,-4,-4,-4,-4
2943,407895,-4,-4,-4,-4
2944,-5,-5,-5,-5,-5
2945,-4,-4,-4,-4,-4
2946,82000,-4,-4,-4,-4
2947,-5,-5,-5,-5,-5
2948,0,-4,-4,-4,-4
2949,-5,-5,-5,-5,-5
2950,75000,-4,-4,-4,-4
2951,-4,-4,-4,-4,-4
2952,0,-4,-4,-4,-4
2953,0,-4,-4,-4,-4
2954,-5,-5,-5,-5,-5
2955,0,-4,-4,-4,-4
2956,-5,-5,-5,-5,-5
2957,-5,-5,-5,-5,-5
2958,55000,-4,-4,-4,-4
2959,205000,-4,-4,-4,-4
2960,0,-4,-4,-4,-4
2961,120000,-4,-4,-4,-4
2962,0,-4,-4,-4,-4
2963,-5,-5,-5,-5,-5
2964,48000,-4,-4,-4,-4
2965,-4,-4,-4,-4,-4
2966,-5,-5,-5,-5,-5
2967,-5,-5,-5,-5,-5
2968,-4,-4,-4,-4,-4
2969,-5,-5,-5,-5,-5
2970,1096,-4,-4,-4,-4
2971,-5,-5,-5,-5,-5
2972,-5,-5,-5,-5,-5
2973,-5,-5,-5,-5,-5
2974,35000,-4,-4,-4,-4
2975,-5,-5,-5,-5,-5
2976,11000,-4,-4,-4,-4
2977,-5,-5,-5,-5,-5
2978,-4,-4,-4,-4,-4
2979,50000,-4,-4,-4,-4
2980,-4,-4,-4,-4,-4
2981,-5,-5,-5,-5,-5
2982,-5,-5,-5,-5,-5
2983,60000,-4,-4,-4,-4
2984,135000,-4,-4,-4,-4
2985,-4,-4,-4,-4,-4
2986,-5,-5,-5,-5,-5
2987,-4,-4,-4,-4,-4
2988,25000,-4,-4,-4,-4
2989,0,-4,-4,-4,-4
2990,75000,-4,-4,-4,-4
2991,75000,-4,-4,-4,-4
2992,-5,-5,-5,-5,-5
2993,-4,-4,-4,-4,-4
2994,-5,-5,-5,-5,-5
2995,70000,-4,-4,-4,-4
2996,-1,-4,-4,1,-4
2997,24000,-4,-4,-4,-4
2998,-5,-5,-5,-5,-5
2999,-4,-4,-4,-4,-4
3000,-5,-5,-5,-5,-5
3001,-5,-5,-5,-5,-5
3002,-5,-5,-5,-5,-5
3003,-4,-4,-4,-4,-4
3004,-4,-4,-4,-4,-4
3005,-5,-5,-5,-5,-5
3006,-5,-5,-5,-5,-5
3007,-5,-5,-5,-5,-5
3008,-5,-5,-5,-5,-5
3009,-5,-5,-5,-5,-5
3010,-4,-4,-4,-4,-4
3011,0,-4,-4,-4,-4
3012,-4,-4,-4,-4,-4
3013,0,-4,-4,-4,-4
3014,-4,-4,-4,-4,-4
3015,0,-4,-4,-4,-4
3016,15000,-4,-4,-4,-4
3017,0,-4,-4,-4,-4
3018,21000,-4,-4,-4,-4
3019,-4,-4,-4,-4,-4
3020,-2,45000,-2,-4,0
3021,50000,-4,-4,-4,-4
3022,-5,-5,-5,-5,-5
3023,-5,-5,-5,-5,-5
3024,0,-4,-4,-4,-4
3025,10000,-4,-4,-4,-4
3026,-5,-5,-5,-5,-5
3027,-4,-4,-4,-4,-4
3028,-4,-4,-4,-4,-4
3029,-5,-5,-5,-5,-5
3030,-5,-5,-5,-5,-5
3031,-5,-5,-5,-5,-5
3032,-5,-5,-5,-5,-5
3033,-5,-5,-5,-5,-5
3034,-5,-5,-5,-5,-5
3035,-4,-4,-4,-4,-4
3036,0,-4,-4,-4,-4
3037,0,-4,-4,-4,-4
3038,-5,-5,-5,-5,-5
3039,22000,-4,-4,-4,-4
3040,-5,-5,-5,-5,-5
3041,0,-4,-4,-4,-4
3042,58000,-4,-4,-4,-4
3043,-5,-5,-5,-5,-5
3044,-5,-5,-5,-5,-5
3045,-5,-5,-5,-5,-5
3046,-4,-4,-4,-4,-4
3047,0,-4,-4,-4,-4
3048,-5,-5,-5,-5,-5
3049,-5,-5,-5,-5,-5
3050,-5,-5,-5,-5,-5
3051,70000,-4,-4,-4,-4
3052,0,-4,-4,-4,-4
3053,-5,-5,-5,-5,-5
3054,-4,-4,-4,-4,-4
3055,0,-4,-4,-4,-4
3056,-5,-5,-5,-5,-5
3057,54000,-4,-4,-4,-4
3058,30000,-4,-4,-4,-4
3059,-4,-4,-4,-4,-4
3060,42000,-4,-4,-4,-4
3061,407895,-4,-4,-4,-4
3062,0,-4,-4,-4,-4
3063,55000,-4,-4,-4,-4
3064,-4,-4,-4,-4,-4
3065,-5,-5,-5,-5,-5
3066,-5,-5,-5,-5,-5
3067,-5,-5,-5,-5,-5
3068,-5,-5,-5,-5,-5
3069,-4,-4,-4,-4,-4
3070,-5,-5,-5,-5,-5
3071,-5,-5,-5,-5,-5
3072,-4,-4,-4,-4,-4
3073,-4,-4,-4,-4,-4
3074,-5,-5,-5,-5,-5
3075,-4,-4,-4,-4,-4
3076,-4,-4,-4,-4,-4
3077,-2,-2,-2,-4,-2
3078,-5,-5,-5,-5,-5
3079,70000,-4,-4,-4,-4
3080,14000,-4,-4,-4,-4
3081,40000,-4,-4,-4,-4
3082,0,-4,-4,-4,-4
3083,0,-4,-4,-4,-4
3084,-1,-4,-4,-4,-4
3085,130000,-4,-4,-4,-4
3086,-5,-5,-5,-5,-5
3087,-5,-5,-5,-5,-5
3088,-4,-4,-4,-4,-4
3089,-4,-4,-4,-4,-4
3090,-4,-4,-4,-4,-4
3091,48000,-4,-4,-4,-4
3092,-5,-5,-5,-5,-5
3093,-4,-4,-4,-4,-4
3094,50000,-4,-4,-4,-4
3095,-4,-4,-4,-4,-4
3096,-5,-5,-5,-5,-5
3097,0,-4,-4,-4,-4
3098,-4,-4,-4,-4,-4
3099,200000,-4,-4,-4,-4
3100,13000,-4,-4,-4,-4
3101,-5,-5,-5,-5,-5
