"R0000100","T4924900","T4925100","T4925300","T4925600","T4925700"
98,0,-4,-4,-4,-4
99,-4,-4,-4,-4,-4
100,-4,-4,-4,-4,-4
101,-5,-5,-5,-5,-5
102,-1,-4,-4,0,-4
103,-4,-4,-4,-4,-4
104,-5,-5,-5,-5,-5
105,-5,-5,-5,-5,-5
106,0,-4,-4,-4,-4
107,0,-4,-4,-4,-4
108,70000,-4,-4,-4,-4
109,-5,-5,-5,-5,-5
110,41000,-4,-4,-4,-4
111,60000,-4,-4,-4,-4
112,-4,-4,-4,-4,-4
113,-5,-5,-5,-5,-5
114,-5,-5,-5,-5,-5
115,-4,-4,-4,-4,-4
116,-5,-5,-5,-5,-5
117,73000,-4,-4,-4,-4
118,-5,-5,-5,-5,-5
119,-4,-4,-4,-4,-4
120,-4,-4,-4,-4,-4
121,-4,-4,-4,-4,-4
122,100000,-4,-4,-4,-4
123,-5,-5,-5,-5,-5
124,-4,-4,-4,-4,-4
125,-5,-5,-5,-5,-5
126,37000,-4,-4,-4,-4
127,-5,-5,-5,-5,-5
128,45000,-4,-4,-4,-4
129,-4,-4,-4,-4,-4
130,-5,-5,-5,-5,-5
131,-5,-5,-5,-5,-5
132,-5,-5,-5,-5,-5
133,42000,-4,-4,-4,-4
134,-5,-5,-5,-5,-5
135,85000,-4,-4,-4,-4
136,-4,-4,-4,-4,-4
137,80000,-4,-4,-4,-4
138,358648,-4,-4,-4,-4
139,-5,-5,-5,-5,-5
140,0,-4,-4,-4,-4
141,60000,-4,-4,-4,-4
142,-5,-5,-5,-5,-5
143,-5,-5,-5,-5,-5
144,0,-4,-4,-4,-4
145,-5,-5,-5,-5,-5
146,-4,-4,-4,-4,-4
147,100000,-4,-4,-4,-4
148,-4,-4,-4,-4,-4
149,76000,-4,-4,-4,-4
150,-5,-5,-5,-5,-5
151,-5,-5,-5,-5,-5
152,0,-4,-4,-4,-4
153,59452,-4,-4,-4,-4
154,-5,-5,-5,-5,-5
155,-5,-5,-5,-5,-5
156,-4,-4,-4,-4,-4
157,120000,-4,-4,-4,-4
158,50000,-4,-4,-4,-4
159,-5,-5,-5,-5,-5
160,55000,-4,-4,-4,-4
161,-4,-4,-4,-4,-4
162,-5,-5,-5,-5,-5
163,-5,-5,-5,-5,-5
164,-4,-4,-4,-4,-4
165,95000,-4,-4,-4,-4
166,-5,-5,-5,-5,-5
167,-5,-5,-5,-5,-5
168,-4,-4,-4,-4,-4
169,-4,-4,-4,-4,-4
170,-5,-5,-5,-5,-5
171,70000,-4,-4,-4,-4
172,-4,-4,-4,-4,-4
173,-5,-5,-5,-5,-5
174,0,-4,-4,-4,-4
175,-4,-4,-4,-4,-4
176,-5,-5,-5,-5,-5
177,-5,-5,-5,-5,-5
178,-5,-5,-5,-5,-5
179,0,-4,-4,-4,-4
180,64000,-4,-4,-4,-4
181,6000,-4,-4,-4,-4
182,-4,-4,-4,-4,-4
183,-5,-5,-5,-5,-5
184,25000,-4,-4,-4,-4
185,-4,-4,-4,-4,-4
186,-4,-4,-4,-4,-4
187,-5,-5,-5,-5,-5
188,-4,-4,-4,-4,-4
189,358648,-4,-4,-4,-4
190,-4,-4,-4,-4,-4
191,86000,-4,-4,-4,-4
192,358648,-4,-4,-4,-4
193,0,-4,-4,-4,-4
194,-5,-5,-5,-5,-5
195,0,-4,-4,-4,-4
196,-5,-5,-5,-5,-5
197,-4,-4,-4,-4,-4
198,-5,-5,-5,-5,-5
199,0,-4,-4,-4,-4
200,37000,-4,-4,-4,-4
201,358648,-4,-4,-4,-4
202,-4,-4,-4,-4,-4
203,-5,-5,-5,-5,-5
204,-4,-4,-4,-4,-4
205,-1,-4,-4,-4,-4
206,-5,-5,-5,-5,-5
207,-5,-5,-5,-5,-5
208,-5,-5,-5,-5,-5
209,-5,-5,-5,-5,-5
210,94000,-4,-4,-4,-4
211,53000,-4,-4,-4,-4
212,60000,-4,-4,-4,-4
213,-5,-5,-5,-5,-5
214,0,-4,-4,-4,-4
215,-5,-5,-5,-5,-5
216,-5,-5,-5,-5,-5
217,-5,-5,-5,-5,-5
218,20000,-4,-4,-4,-4
219,70000,-4,-4,-4,-4
220,-4,-4,-4,-4,-4
221,-4,-4,-4,-4,-4
222,-4,-4,-4,-4,-4
223,-4,-4,-4,-4,-4
224,-4,-4,-4,-4,-4
225,-5,-5,-5,-5,-5
226,-5,-5,-5,-5,-5
227,-4,-4,-4,-4,-4
228,720,-4,-4,-4,-4
229,-4,-4,-4,-4,-4
230,-4,-4,-4,-4,-4
231,18000,-4,-4,-4,-4
232,-5,-5,-5,-5,-5
233,0,-4,-4,-4,-4
234,-4,-4,-4,-4,-4
235,0,-4,-4,-4,-4
236,101000,-4,-4,-4,-4
237,-4,-4,-4,-4,-4
238,-5,-5,-5,-5,-5
239,-4,-4,-4,-4,-4
240,40000,-4,-4,-4,-4
241,-5,-5,-5,-5,-5
242,52000,-4,-4,-4,-4
243,40000,-4,-4,-4,-4
244,0,-4,-4,-4,-4
245,0,-4,-4,-4,-4
246,-5,-5,-5,-5,-5
247,60000,-4,-4,-4,-4
248,-4,-4,-4,-4,-4
249,60000,-4,-4,-4,-4
250,56000,-4,-4,-4,-4
251,0,-4,-4,-4,-4
252,-2,-2,-2,-4,-2
253,19000,-4,-4,-4,-4
254,-4,-4,-4,-4,-4
255,90000,-4,-4,-4,-4
256,-4,-4,-4,-4,-4
257,-4,-4,-4,-4,-4
258,-4,-4,-4,-4,-4
259,36000,-4,-4,-4,-4
260,45000,-4,-4,-4,-4
261,-4,-4,-4,-4,-4
262,-5,-5,-5,-5,-5
263,-5,-5,-5,-5,-5
264,-5,-5,-5,-5,-5
265,20000,-4,-4,-4,-4
266,-5,-5,-5,-5,-5
267,-4,-4,-4,-4,-4
268,-4,-4,-4,-4,-4
269,0,-4,-4,-4,-4
270,-5,-5,-5,-5,-5
271,-5,-5,-5,-5,-5
272,140000,-4,-4,-4,-4
273,20000,-4,-4,-4,-4
274,-4,-4,-4,-4,-4
275,-4,-4,-4,-4,-4
276,-5,-5,-5,-5,-5
277,-4,-4,-4,-4,-4
278,-5,-5,-5,-5,-5
279,-4,-4,-4,-4,-4
280,-5,-5,-5,-5,-5
281,68000,-4,-4,-4,-4
282,-4,-4,-4,-4,-4
283,-4,-4,-4,-4,-4
284,0,-4,-4,-4,-4
285,115000,-4,-4,-4,-4
286,-4,-4,-4,-4,-4
287,-5,-5,-5,-5,-5
288,-4,-4,-4,-4,-4
289,-4,-4,-4,-4,-4
290,30000,-4,-4,-4,-4
291,-4,-4,-4,-4,-4
292,-4,-4,-4,-4,-4
293,128000,-4,-4,-4,-4
294,50000,-4,-4,-4,-4
295,-5,-5,-5,-5,-5
296,0,-4,-4,-4,-4
297,-4,-4,-4,-4,-4
298,-5,-5,-5,-5,-5
299,-4,-4,-4,-4,-4
300,-5,-5,-5,-5,-5
301,46000,-4,-4,-4,-4
302,-4,-4,-4,-4,-4
303,-4,-4,-4,-4,-4
304,-4,-4,-4,-4,-4
305,-4,-4,-4,-4,-4
306,-4,-4,-4,-4,-4
307,45000,-4,-4,-4,-4
308,-4,-4,-4,-4,-4
309,24000,-4,-4,-4,-4
310,25000,-4,-4,-4,-4
311,-4,-4,-4,-4,-4
312,-4,-4,-4,-4,-4
313,0,-4,-4,-4,-4
314,-5,-5,-5,-5,-5
315,-5,-5,-5,-5,-5
316,0,-4,-4,-4,-4
317,15000,-4,-4,-4,-4
318,-5,-5,-5,-5,-5
319,-4,-4,-4,-4,-4
320,60000,-4,-4,-4,-4
321,-5,-5,-5,-5,-5
322,-5,-5,-5,-5,-5
323,140000,-4,-4,-4,-4
324,-5,-5,-5,-5,-5
325,-5,-5,-5,-5,-5
326,-5,-5,-5,-5,-5
327,-5,-5,-5,-5,-5
328,-5,-5,-5,-5,-5
329,-5,-5,-5,-5,-5
330,-5,-5,-5,-5,-5
331,-4,-4,-4,-4,-4
332,-4,-4,-4,-4,-4
333,0,-4,-4,-4,-4
334,-5,-5,-5,-5,-5
335,-4,-4,-4,-4,-4
336,-4,-4,-4,-4,-4
337,-4,-4,-4,-4,-4
338,-5,-5,-5,-5,-5
339,-4,-4,-4,-4,-4
340,-1,-4,-4,-4,-4
341,-5,-5,-5,-5,-5
342,70000,-4,-4,-4,-4
343,-4,-4,-4,-4,-4
344,-5,-5,-5,-5,-5
345,-5,-5,-5,-5,-5
346,-4,-4,-4,-4,-4
347,75000,-4,-4,-4,-4
348,-5,-5,-5,-5,-5
349,-5,-5,-5,-5,-5
350,45000,-4,-4,-4,-4
351,-5,-5,-5,-5,-5
352,-4,-4,-4,-4,-4
353,-5,-5,-5,-5,-5
354,92000,-4,-4,-4,-4
355,24000,-4,-4,-4,-4
356,68000,-4,-4,-4,-4
357,23000,-4,-4,-4,-4
358,18000,-4,-4,-4,-4
359,-5,-5,-5,-5,-5
360,50000,-4,-4,-4,-4
361,-5,-5,-5,-5,-5
362,-4,-4,-4,-4,-4
363,-4,-4,-4,-4,-4
364,150000,-4,-4,-4,-4
365,130000,-4,-4,-4,-4
366,-5,-5,-5,-5,-5
367,-4,-4,-4,-4,-4
368,-4,-4,-4,-4,-4
369,80000,-4,-4,-4,-4
370,40000,-4,-4,-4,-4
371,-5,-5,-5,-5,-5
372,-1,-4,-4,-4,1
373,25000,-4,-4,-4,-4
374,-5,-5,-5,-5,-5
375,-4,-4,-4,-4,-4
376,-4,-4,-4,-4,-4
377,-5,-5,-5,-5,-5
378,-4,-4,-4,-4,-4
379,-4,-4,-4,-4,-4
380,-4,-4,-4,-4,-4
381,-4,-4,-4,-4,-4
382,-4,-4,-4,-4,-4
383,-5,-5,-5,-5,-5
384,-5,-5,-5,-5,-5
385,0,-4,-4,-4,-4
386,-1,-4,-4,-4,-4
387,-4,-4,-4,-4,-4
388,-4,-4,-4,-4,-4
389,-5,-5,-5,-5,-5
390,-5,-5,-5,-5,-5
391,-4,-4,-4,-4,-4
392,-4,-4,-4,-4,-4
393,30000,-4,-4,-4,-4
394,-4,-4,-4,-4,-4
395,-4,-4,-4,-4,-4
396,-4,-4,-4,-4,-4
397,-5,-5,-5,-5,-5
398,-4,-4,-4,-4,-4
399,-4,-4,-4,-4,-4
400,50000,-4,-4,-4,-4
401,33000,-4,-4,-4,-4
402,-4,-4,-4,-4,-4
403,-2,-2,-2,-4,-4
404,-5,-5,-5,-5,-5
405,40000,-4,-4,-4,-4
406,24615,-4,-4,-4,-4
407,101000,-4,-4,-4,-4
408,12000,-4,-4,-4,-4
409,0,-4,-4,-4,-4
410,-5,-5,-5,-5,-5
411,-4,-4,-4,-4,-4
412,52000,-4,-4,-4,-4
413,-5,-5,-5,-5,-5
414,-5,-5,-5,-5,-5
415,32000,-4,-4,-4,-4
416,-1,-4,-4,-4,1
417,55000,-4,-4,-4,-4
418,4800,-4,-4,-4,-4
419,-4,-4,-4,-4,-4
420,0,-4,-4,-4,-4
421,-5,-5,-5,-5,-5
422,48000,-4,-4,-4,-4
423,110000,-4,-4,-4,-4
424,-4,-4,-4,-4,-4
425,-4,-4,-4,-4,-4
426,0,-4,-4,-4,-4
427,12000,-4,-4,-4,-4
428,-5,-5,-5,-5,-5
429,-5,-5,-5,-5,-5
430,-5,-5,-5,-5,-5
431,-4,-4,-4,-4,-4
432,-5,-5,-5,-5,-5
433,-5,-5,-5,-5,-5
434,-4,-4,-4,-4,-4
435,-5,-5,-5,-5,-5
436,59000,-4,-4,-4,-4
437,0,-4,-4,-4,-4
438,-4,-4,-4,-4,-4
439,89000,-4,-4,-4,-4
440,-5,-5,-5,-5,-5
441,-5,-5,-5,-5,-5
442,85000,-4,-4,-4,-4
443,-5,-5,-5,-5,-5
444,139750,-4,-4,-4,-4
445,58000,-4,-4,-4,-4
446,-5,-5,-5,-5,-5
447,-4,-4,-4,-4,-4
448,-5,-5,-5,-5,-5
449,86700,-4,-4,-4,-4
450,-5,-5,-5,-5,-5
451,-5,-5,-5,-5,-5
452,8000,-4,-4,-4,-4
453,-5,-5,-5,-5,-5
454,-5,-5,-5,-5,-5
455,358648,-4,-4,-4,-4
456,-4,-4,-4,-4,-4
457,-4,-4,-4,-4,-4
458,89000,-4,-4,-4,-4
459,120000,-4,-4,-4,-4
460,-4,-4,-4,-4,-4
461,-4,-4,-4,-4,-4
462,60000,-4,-4,-4,-4
463,-5,-5,-5,-5,-5
464,42000,-4,-4,-4,-4
465,60000,-4,-4,-4,-4
466,8000,-4,-4,-4,-4
467,-5,-5,-5,-5,-5
468,30000,-4,-4,-4,-4
469,-4,-4,-4,-4,-4
470,-4,-4,-4,-4,-4
471,0,-4,-4,-4,-4
472,-4,-4,-4,-4,-4
473,-4,-4,-4,-4,-4
474,-4,-4,-4,-4,-4
475,-4,-4,-4,-4,-4
476,30000,-4,-4,-4,-4
477,-4,-4,-4,-4,-4
478,0,-4,-4,-4,-4
479,26000,-4,-4,-4,-4
480,0,-4,-4,-4,-4
481,0,-4,-4,-4,-4
482,0,-4,-4,-4,-4
483,70000,-4,-4,-4,-4
484,-4,-4,-4,-4,-4
485,68000,-4,-4,-4,-4
486,100000,-4,-4,-4,-4
487,35000,-4,-4,-4,-4
488,0,-4,-4,-4,-4
489,10000,-4,-4,-4,-4
490,-5,-5,-5,-5,-5
491,-4,-4,-4,-4,-4
492,85000,-4,-4,-4,-4
493,45000,-4,-4,-4,-4
494,-5,-5,-5,-5,-5
495,-4,-4,-4,-4,-4
496,-4,-4,-4,-4,-4
497,-5,-5,-5,-5,-5
498,-5,-5,-5,-5,-5
499,0,-4,-4,-4,-4
500,30000,-4,-4,-4,-4
501,113000,-4,-4,-4,-4
502,-4,-4,-4,-4,-4
503,120000,-4,-4,-4,-4
504,100000,-4,-4,-4,-4
505,-4,-4,-4,-4,-4
506,-4,-4,-4,-4,-4
507,48000,-4,-4,-4,-4
508,-5,-5,-5,-5,-5
509,-5,-5,-5,-5,-5
510,-5,-5,-5,-5,-5
511,-5,-5,-5,-5,-5
512,-5,-5,-5,-5,-5
513,0,-4,-4,-4,-4
514,-4,-4,-4,-4,-4
515,-5,-5,-5,-5,-5
516,-4,-4,-4,-4,-4
517,-4,-4,-4,-4,-4
518,-4,-4,-4,-4,-4
519,-4,-4,-4,-4,-4
520,32000,-4,-4,-4,-4
521,-4,-4,-4,-4,-4
522,-4,-4,-4,-4,-4
523,-5,-5,-5,-5,-5
524,-5,-5,-5,-5,-5
525,-5,-5,-5,-5,-5
526,-5,-5,-5,-5,-5
527,-4,-4,-4,-4,-4
528,-4,-4,-4,-4,-4
529,-5,-5,-5,-5,-5
530,0,-4,-4,-4,-4
531,0,-4,-4,-4,-4
532,-5,-5,-5,-5,-5
533,80000,-4,-4,-4,-4
534,5000,-4,-4,-4,-4
535,-4,-4,-4,-4,-4
536,-5,-5,-5,-5,-5
537,-4,-4,-4,-4,-4
538,-4,-4,-4,-4,-4
539,-5,-5,-5,-5,-5
540,-5,-5,-5,-5,-5
541,-4,-4,-4,-4,-4
542,52000,-4,-4,-4,-4
543,-4,-4,-4,-4,-4
544,53000,-4,-4,-4,-4
545,-5,-5,-5,-5,-5
546,80000,-4,-4,-4,-4
547,15000,-4,-4,-4,-4
548,0,-4,-4,-4,-4
549,64000,-4,-4,-4,-4
550,0,-4,-4,-4,-4
551,-5,-5,-5,-5,-5
552,-1,-4,-4,-4,1
553,90000,-4,-4,-4,-4
554,0,-4,-4,-4,-4
555,87000,-4,-4,-4,-4
556,-5,-5,-5,-5,-5
557,46000,-4,-4,-4,-4
558,72000,-4,-4,-4,-4
559,46000,-4,-4,-4,-4
560,-4,-4,-4,-4,-4
561,-4,-4,-4,-4,-4
562,12000,-4,-4,-4,-4
563,-1,-4,-4,-4,1
564,-2,-2,-2,-4,-2
565,-4,-4,-4,-4,-4
566,-5,-5,-5,-5,-5
567,147000,-4,-4,-4,-4
568,130000,-4,-4,-4,-4
569,-5,-5,-5,-5,-5
570,19000,-4,-4,-4,-4
571,29000,-4,-4,-4,-4
572,-5,-5,-5,-5,-5
573,15000,-4,-4,-4,-4
574,-5,-5,-5,-5,-5
575,-5,-5,-5,-5,-5
576,80000,-4,-4,-4,-4
577,-5,-5,-5,-5,-5
578,-5,-5,-5,-5,-5
579,80000,-4,-4,-4,-4
580,-5,-5,-5,-5,-5
581,-5,-5,-5,-5,-5
582,-4,-4,-4,-4,-4
583,74000,-4,-4,-4,-4
584,-5,-5,-5,-5,-5
585,-2,35000,44000,-4,-4
586,-5,-5,-5,-5,-5
587,-5,-5,-5,-5,-5
588,-5,-5,-5,-5,-5
589,-4,-4,-4,-4,-4
590,0,-4,-4,-4,-4
591,-4,-4,-4,-4,-4
592,-5,-5,-5,-5,-5
593,-4,-4,-4,-4,-4
594,-4,-4,-4,-4,-4
595,-5,-5,-5,-5,-5
596,-5,-5,-5,-5,-5
597,-4,-4,-4,-4,-4
598,-5,-5,-5,-5,-5
599,-5,-5,-5,-5,-5
600,-5,-5,-5,-5,-5
601,-5,-5,-5,-5,-5
602,-5,-5,-5,-5,-5
603,-5,-5,-5,-5,-5
604,0,-4,-4,-4,-4
605,-5,-5,-5,-5,-5
606,0,-4,-4,-4,-4
607,-5,-5,-5,-5,-5
608,38000,-4,-4,-4,-4
609,-4,-4,-4,-4,-4
610,-5,-5,-5,-5,-5
611,37000,-4,-4,-4,-4
612,-5,-5,-5,-5,-5
613,-4,-4,-4,-4,-4
614,70000,-4,-4,-4,-4
615,38000,-4,-4,-4,-4
616,-5,-5,-5,-5,-5
617,-5,-5,-5,-5,-5
618,-5,-5,-5,-5,-5
619,-4,-4,-4,-4,-4
620,40000,-4,-4,-4,-4
621,-4,-4,-4,-4,-4
622,100000,-4,-4,-4,-4
623,-4,-4,-4,-4,-4
624,0,-4,-4,-4,-4
625,-5,-5,-5,-5,-5
626,-4,-4,-4,-4,-4
627,-4,-4,-4,-4,-4
628,-4,-4,-4,-4,-4
629,80,-4,-4,-4,-4
630,-5,-5,-5,-5,-5
631,0,-4,-4,-4,-4
632,79000,-4,-4,-4,-4
633,10000,-4,-4,-4,-4
634,-1,-4,-4,-4,-4
635,79000,-4,-4,-4,-4
636,-4,-4,-4,-4,-4
637,-5,-5,-5,-5,-5
638,0,-4,-4,-4,-4
639,-4,-4,-4,-4,-4
640,72000,-4,-4,-4,-4
641,-4,-4,-4,-4,-4
642,90000,-4,-4,-4,-4
643,-5,-5,-5,-5,-5
644,60000,-4,-4,-4,-4
645,2500,-4,-4,-4,-4
646,-4,-4,-4,-4,-4
647,0,-4,-4,-4,-4
648,-4,-4,-4,-4,-4
649,33000,-4,-4,-4,-4
650,35000,-4,-4,-4,-4
651,-5,-5,-5,-5,-5
652,-5,-5,-5,-5,-5
653,-4,-4,-4,-4,-4
654,52000,-4,-4,-4,-4
655,0,-4,-4,-4,-4
656,-1,-4,-4,-4,1
657,358648,-4,-4,-4,-4
658,-5,-5,-5,-5,-5
659,80000,-4,-4,-4,-4
660,-5,-5,-5,-5,-5
661,-5,-5,-5,-5,-5
662,26500,-4,-4,-4,-4
663,-5,-5,-5,-5,-5
664,-4,-4,-4,-4,-4
665,123000,-4,-4,-4,-4
666,-4,-4,-4,-4,-4
667,102000,-4,-4,-4,-4
668,80000,-4,-4,-4,-4
669,-5,-5,-5,-5,-5
670,165000,-4,-4,-4,-4
671,18000,-4,-4,-4,-4
672,-5,-5,-5,-5,-5
673,22000,-4,-4,-4,-4
674,0,-4,-4,-4,-4
675,-4,-4,-4,-4,-4
676,-5,-5,-5,-5,-5
677,35000,-4,-4,-4,-4
678,-1,-4,-4,-4,-4
679,-4,-4,-4,-4,-4
680,-5,-5,-5,-5,-5
681,0,-4,-4,-4,-4
682,-4,-4,-4,-4,-4
683,-4,-4,-4,-4,-4
684,0,-4,-4,-4,-4
685,-4,-4,-4,-4,-4
686,92000,-4,-4,-4,-4
687,-5,-5,-5,-5,-5
688,-4,-4,-4,-4,-4
689,-5,-5,-5,-5,-5
690,-4,-4,-4,-4,-4
691,-5,-5,-5,-5,-5
692,-4,-4,-4,-4,-4
693,-5,-5,-5,-5,-5
694,-5,-5,-5,-5,-5
695,-5,-5,-5,-5,-5
696,-5,-5,-5,-5,-5
697,0,-4,-4,-4,-4
698,0,-4,-4,-4,-4
699,-4,-4,-4,-4,-4
700,-5,-5,-5,-5,-5
701,-5,-5,-5,-5,-5
702,-4,-4,-4,-4,-4
703,-4,-4,-4,-4,-4
704,19500,-4,-4,-4,-4
705,-5,-5,-5,-5,-5
706,-4,-4,-4,-4,-4
707,-5,-5,-5,-5,-5
708,-4,-4,-4,-4,-4
709,-4,-4,-4,-4,-4
710,-5,-5,-5,-5,-5
711,-4,-4,-4,-4,-4
712,100000,-4,-4,-4,-4
713,-5,-5,-5,-5,-5
714,-4,-4,-4,-4,-4
715,32000,-4,-4,-4,-4
716,-4,-4,-4,-4,-4
717,43600,-4,-4,-4,-4
718,-4,-4,-4,-4,-4
719,0,-4,-4,-4,-4
720,-4,-4,-4,-4,-4
721,-2,790000,36000,-4,-4
722,-5,-5,-5,-5,-5
723,-4,-4,-4,-4,-4
724,25000,-4,-4,-4,-4
725,78000,-4,-4,-4,-4
726,-5,-5,-5,-5,-5
727,-5,-5,-5,-5,-5
728,-5,-5,-5,-5,-5
729,0,-4,-4,-4,-4
730,0,-4,-4,-4,-4
731,-4,-4,-4,-4,-4
732,-4,-4,-4,-4,-4
733,60000,-4,-4,-4,-4
734,-5,-5,-5,-5,-5
735,-5,-5,-5,-5,-5
736,-4,-4,-4,-4,-4
737,0,-4,-4,-4,-4
738,-5,-5,-5,-5,-5
739,-5,-5,-5,-5,-5
740,-4,-4,-4,-4,-4
741,-5,-5,-5,-5,-5
742,0,-4,-4,-4,-4
743,150000,-4,-4,-4,-4
744,-4,-4,-4,-4,-4
745,0,-4,-4,-4,-4
746,-4,-4,-4,-4,-4
747,-4,-4,-4,-4,-4
748,-4,-4,-4,-4,-4
749,-5,-5,-5,-5,-5
750,-5,-5,-5,-5,-5
751,-4,-4,-4,-4,-4
752,-4,-4,-4,-4,-4
753,0,-4,-4,-4,-4
754,-5,-5,-5,-5,-5
755,32000,-4,-4,-4,-4
756,-4,-4,-4,-4,-4
757,0,-4,-4,-4,-4
758,-4,-4,-4,-4,-4
759,-4,-4,-4,-4,-4
760,-5,-5,-5,-5,-5
761,0,-4,-4,-4,-4
762,200,-4,-4,-4,-4
763,-4,-4,-4,-4,-4
764,-4,-4,-4,-4,-4
765,-5,-5,-5,-5,-5
766,-5,-5,-5,-5,-5
767,-5,-5,-5,-5,-5
768,120000,-4,-4,-4,-4
769,-4,-4,-4,-4,-4
770,-4,-4,-4,-4,-4
771,-5,-5,-5,-5,-5
772,-4,-4,-4,-4,-4
773,-5,-5,-5,-5,-5
774,-4,-4,-4,-4,-4
775,145000,-4,-4,-4,-4
776,0,-4,-4,-4,-4
777,6000,-4,-4,-4,-4
778,0,-4,-4,-4,-4
779,-5,-5,-5,-5,-5
780,-5,-5,-5,-5,-5
781,-5,-5,-5,-5,-5
782,-5,-5,-5,-5,-5
783,-5,-5,-5,-5,-5
784,-5,-5,-5,-5,-5
785,-5,-5,-5,-5,-5
786,-5,-5,-5,-5,-5
787,-5,-5,-5,-5,-5
788,-5,-5,-5,-5,-5
789,40000,-4,-4,-4,-4
790,-5,-5,-5,-5,-5
791,-4,-4,-4,-4,-4
792,-4,-4,-4,-4,-4
793,-4,-4,-4,-4,-4
794,-5,-5,-5,-5,-5
795,-5,-5,-5,-5,-5
796,70000,-4,-4,-4,-4
797,20000,-4,-4,-4,-4
798,87000,-4,-4,-4,-4
799,28000,-4,-4,-4,-4
800,-4,-4,-4,-4,-4
801,-4,-4,-4,-4,-4
802,33280,-4,-4,-4,-4
803,80000,-4,-4,-4,-4
804,-4,-4,-4,-4,-4
805,-5,-5,-5,-5,-5
806,-5,-5,-5,-5,-5
807,82500,-4,-4,-4,-4
808,-5,-5,-5,-5,-5
809,-5,-5,-5,-5,-5
810,110000,-4,-4,-4,-4
811,43681,-4,-4,-4,-4
812,140000,-4,-4,-4,-4
813,0,-4,-4,-4,-4
814,-5,-5,-5,-5,-5
815,-5,-5,-5,-5,-5
816,-4,-4,-4,-4,-4
817,20000,-4,-4,-4,-4
818,0,-4,-4,-4,-4
819,-5,-5,-5,-5,-5
820,78000,-4,-4,-4,-4
821,67000,-4,-4,-4,-4
822,-5,-5,-5,-5,-5
823,-4,-4,-4,-4,-4
824,-5,-5,-5,-5,-5
