"R0000100","T0920800","T0920900","T0921100","T0921300","T0921400"
98,0,-4,-4,-4,-4
99,-4,-4,-4,-4,-4
100,-4,-4,-4,-4,-4
101,-5,-5,-5,-5,-5
102,-1,-4,-4,-4,-4
103,15000,-4,-4,-4,-4
104,-5,-5,-5,-5,-5
105,-4,-4,-4,-4,-4
106,0,-4,-4,-4,-4
107,2400,-4,-4,-4,-4
108,55000,-4,-4,-4,-4
109,-5,-5,-5,-5,-5
110,26000,-4,-4,-4,-4
111,65000,-4,-4,-4,-4
112,-4,-4,-4,-4,-4
113,-5,-5,-5,-5,-5
114,-5,-5,-5,-5,-5
115,-5,-5,-5,-5,-5
116,-5,-5,-5,-5,-5
117,58000,-4,-4,-4,-4
118,-5,-5,-5,-5,-5
119,-4,-4,-4,-4,-4
120,-4,-4,-4,-4,-4
121,-4,-4,-4,-4,-4
122,60000,-4,-4,-4,-4
123,-5,-5,-5,-5,-5
124,-4,-4,-4,-4,-4
125,-5,-5,-5,-5,-5
126,36000,-4,-4,-4,-4
127,-5,-5,-5,-5,-5
128,56000,-4,-4,-4,-4
129,-4,-4,-4,-4,-4
130,-5,-5,-5,-5,-5
131,-5,-5,-5,-5,-5
132,-5,-5,-5,-5,-5
133,-2,25000,50000,-4,-4
134,-5,-5,-5,-5,-5
135,-5,-5,-5,-5,-5
136,-4,-4,-4,-4,-4
137,65000,-4,-4,-4,-4
138,100000,-4,-4,-4,-4
139,40000,-4,-4,-4,-4
140,125000,-4,-4,-4,-4
141,-4,-4,-4,-4,-4
142,-5,-5,-5,-5,-5
143,102000,-4,-4,-4,-4
144,35000,-4,-4,-4,-4
145,-4,-4,-4,-4,-4
146,-4,-4,-4,-4,-4
147,60000,-4,-4,-4,-4
148,-4,-4,-4,-4,-4
149,65000,-4,-4,-4,-4
150,-4,-4,-4,-4,-4
151,-5,-5,-5,-5,-5
152,110000,-4,-4,-4,-4
153,-4,-4,-4,-4,-4
154,-5,-5,-5,-5,-5
155,-5,-5,-5,-5,-5
156,-4,-4,-4,-4,-4
157,-5,-5,-5,-5,-5
158,58000,-4,-4,-4,-4
159,-5,-5,-5,-5,-5
160,0,-4,-4,-4,-4
161,74000,-4,-4,-4,-4
162,-2,-2,-2,0,-4
163,-5,-5,-5,-5,-5
164,-5,-5,-5,-5,-5
165,50000,-4,-4,-4,-4
166,83000,-4,-4,-4,-4
167,-5,-5,-5,-5,-5
168,-5,-5,-5,-5,-5
169,-5,-5,-5,-5,-5
170,-5,-5,-5,-5,-5
171,50000,-4,-4,-4,-4
172,-4,-4,-4,-4,-4
173,-5,-5,-5,-5,-5
174,45000,-4,-4,-4,-4
175,-5,-5,-5,-5,-5
176,-5,-5,-5,-5,-5
177,-5,-5,-5,-5,-5
178,35000,-4,-4,-4,-4
179,70000,-4,-4,-4,-4
180,-5,-5,-5,-5,-5
181,0,-4,-4,-4,-4
182,-5,-5,-5,-5,-5
183,110000,-4,-4,-4,-4
184,89000,-4,-4,-4,-4
185,-4,-4,-4,-4,-4
186,110000,-4,-4,-4,-4
187,-5,-5,-5,-5,-5
188,-4,-4,-4,-4,-4
189,-4,-4,-4,-4,-4
190,-4,-4,-4,-4,-4
191,42000,-4,-4,-4,-4
192,299480,-4,-4,-4,-4
193,0,-4,-4,-4,-4
194,-5,-5,-5,-5,-5
195,0,-4,-4,-4,-4
196,-5,-5,-5,-5,-5
197,-4,-4,-4,-4,-4
198,19000,-4,-4,-4,-4
199,0,-4,-4,-4,-4
200,50000,-4,-4,-4,-4
201,185000,-4,-4,-4,-4
202,-4,-4,-4,-4,-4
203,-5,-5,-5,-5,-5
204,-5,-5,-5,-5,-5
205,-1,-4,-4,-4,1
206,-5,-5,-5,-5,-5
207,-4,-4,-4,-4,-4
208,-5,-5,-5,-5,-5
209,-5,-5,-5,-5,-5
210,74000,-4,-4,-4,-4
211,90000,-4,-4,-4,-4
212,75000,-4,-4,-4,-4
213,-4,-4,-4,-4,-4
214,-4,-4,-4,-4,-4
215,-5,-5,-5,-5,-5
216,-5,-5,-5,-5,-5
217,-5,-5,-5,-5,-5
218,0,-4,-4,-4,-4
219,53000,-4,-4,-4,-4
220,-4,-4,-4,-4,-4
221,-4,-4,-4,-4,-4
222,-4,-4,-4,-4,-4
223,0,-4,-4,-4,-4
224,-4,-4,-4,-4,-4
225,-5,-5,-5,-5,-5
226,-5,-5,-5,-5,-5
227,-4,-4,-4,-4,-4
228,0,-4,-4,-4,-4
229,-4,-4,-4,-4,-4
230,-4,-4,-4,-4,-4
231,68000,-4,-4,-4,-4
232,-4,-4,-4,-4,-4
233,0,-4,-4,-4,-4
234,-4,-4,-4,-4,-4
235,10000,-4,-4,-4,-4
236,52000,-4,-4,-4,-4
237,-4,-4,-4,-4,-4
238,-5,-5,-5,-5,-5
239,-4,-4,-4,-4,-4
240,39000,-4,-4,-4,-4
241,-5,-5,-5,-5,-5
242,43000,-4,-4,-4,-4
243,-4,-4,-4,-4,-4
244,68000,-4,-4,-4,-4
245,50000,-4,-4,-4,-4
246,-5,-5,-5,-5,-5
247,53000,-4,-4,-4,-4
248,-4,-4,-4,-4,-4
249,299480,-4,-4,-4,-4
250,49000,-4,-4,-4,-4
251,1900,-4,-4,-4,-4
252,46000,-4,-4,-4,-4
253,-4,-4,-4,-4,-4
254,-4,-4,-4,-4,-4
255,93000,-4,-4,-4,-4
256,40000,-4,-4,-4,-4
257,-4,-4,-4,-4,-4
258,39000,-4,-4,-4,-4
259,-4,-4,-4,-4,-4
260,32000,-4,-4,-4,-4
261,-1,-4,-4,-4,-4
262,-5,-5,-5,-5,-5
263,-5,-5,-5,-5,-5
264,-5,-5,-5,-5,-5
265,128000,-4,-4,-4,-4
266,-5,-5,-5,-5,-5
267,-5,-5,-5,-5,-5
268,-4,-4,-4,-4,-4
269,0,-4,-4,-4,-4
270,-5,-5,-5,-5,-5
271,-5,-5,-5,-5,-5
272,299480,-4,-4,-4,-4
273,20000,-4,-4,-4,-4
274,73000,-4,-4,-4,-4
275,0,-4,-4,-4,-4
276,-5,-5,-5,-5,-5
277,-4,-4,-4,-4,-4
278,35000,-4,-4,-4,-4
279,-4,-4,-4,-4,-4
280,-5,-5,-5,-5,-5
281,35000,-4,-4,-4,-4
282,65000,-4,-4,-4,-4
283,35000,-4,-4,-4,-4
284,-4,-4,-4,-4,-4
285,50000,-4,-4,-4,-4
286,-4,-4,-4,-4,-4
287,24000,-4,-4,-4,-4
288,-4,-4,-4,-4,-4
289,-4,-4,-4,-4,-4
290,30000,-4,-4,-4,-4
291,-4,-4,-4,-4,-4
292,-4,-4,-4,-4,-4
293,110000,-4,-4,-4,-4
294,60000,-4,-4,-4,-4
295,-5,-5,-5,-5,-5
296,-2,-2,-2,0,-4
297,-4,-4,-4,-4,-4
298,-5,-5,-5,-5,-5
299,-4,-4,-4,-4,-4
300,-4,-4,-4,-4,-4
301,-4,-4,-4,-4,-4
302,-4,-4,-4,-4,-4
303,-4,-4,-4,-4,-4
304,-4,-4,-4,-4,-4
305,-4,-4,-4,-4,-4
306,-4,-4,-4,-4,-4
307,30000,-4,-4,-4,-4
308,21000,-4,-4,-4,-4
309,-5,-5,-5,-5,-5
310,0,-4,-4,-4,-4
311,-4,-4,-4,-4,-4
312,-4,-4,-4,-4,-4
313,-4,-4,-4,-4,-4
314,150000,-4,-4,-4,-4
315,-4,-4,-4,-4,-4
316,31000,-4,-4,-4,-4
317,18500,-4,-4,-4,-4
318,-5,-5,-5,-5,-5
319,-4,-4,-4,-4,-4
320,70000,-4,-4,-4,-4
321,70000,-4,-4,-4,-4
322,-5,-5,-5,-5,-5
323,60000,-4,-4,-4,-4
324,-4,-4,-4,-4,-4
325,-5,-5,-5,-5,-5
326,-5,-5,-5,-5,-5
327,-4,-4,-4,-4,-4
328,-5,-5,-5,-5,-5
329,-5,-5,-5,-5,-5
330,-5,-5,-5,-5,-5
331,-4,-4,-4,-4,-4
332,-4,-4,-4,-4,-4
333,90000,-4,-4,-4,-4
334,-5,-5,-5,-5,-5
335,-4,-4,-4,-4,-4
336,-5,-5,-5,-5,-5
337,-4,-4,-4,-4,-4
338,32000,-4,-4,-4,-4
339,-4,-4,-4,-4,-4
340,30000,-4,-4,-4,-4
341,100000,-4,-4,-4,-4
342,45000,-4,-4,-4,-4
343,-4,-4,-4,-4,-4
344,100000,-4,-4,-4,-4
345,-5,-5,-5,-5,-5
346,-4,-4,-4,-4,-4
347,-5,-5,-5,-5,-5
348,100000,-4,-4,-4,-4
349,-5,-5,-5,-5,-5
350,68000,-4,-4,-4,-4
351,0,-4,-4,-4,-4
352,58000,-4,-4,-4,-4
353,-5,-5,-5,-5,-5
354,81000,-4,-4,-4,-4
355,20000,-4,-4,-4,-4
356,60000,-4,-4,-4,-4
357,10000,-4,-4,-4,-4
358,10000,-4,-4,-4,-4
359,-4,-4,-4,-4,-4
360,170000,-4,-4,-4,-4
361,-5,-5,-5,-5,-5
362,-4,-4,-4,-4,-4
363,-4,-4,-4,-4,-4
364,80000,-4,-4,-4,-4
365,100000,-4,-4,-4,-4
366,-5,-5,-5,-5,-5
367,-4,-4,-4,-4,-4
368,-5,-5,-5,-5,-5
369,65000,-4,-4,-4,-4
370,47000,-4,-4,-4,-4
371,-5,-5,-5,-5,-5
372,-1,-4,-4,-4,-4
373,30000,-4,-4,-4,-4
374,-5,-5,-5,-5,-5
375,-4,-4,-4,-4,-4
376,-4,-4,-4,-4,-4
377,-4,-4,-4,-4,-4
378,-4,-4,-4,-4,-4
379,-4,-4,-4,-4,-4
380,12000,-4,-4,-4,-4
381,-4,-4,-4,-4,-4
382,-4,-4,-4,-4,-4
383,-5,-5,-5,-5,-5
384,-5,-5,-5,-5,-5
385,12000,-4,-4,-4,-4
386,-1,-4,-4,-4,-4
387,-4,-4,-4,-4,-4
388,-4,-4,-4,-4,-4
389,-5,-5,-5,-5,-5
390,-5,-5,-5,-5,-5
391,-4,-4,-4,-4,-4
392,32000,-4,-4,-4,-4
393,0,-4,-4,-4,-4
394,-4,-4,-4,-4,-4
395,-4,-4,-4,-4,-4
396,-4,-4,-4,-4,-4
397,-4,-4,-4,-4,-4
398,-5,-5,-5,-5,-5
399,-4,-4,-4,-4,-4
400,30000,-4,-4,-4,-4
401,41000,-4,-4,-4,-4
402,0,-4,-4,-4,-4
403,-2,0,25000,-4,-4
404,-5,-5,-5,-5,-5
405,34000,-4,-4,-4,-4
406,20000,-4,-4,-4,-4
407,86000,-4,-4,-4,-4
408,6500,-4,-4,-4,-4
409,-4,-4,-4,-4,-4
410,19800,-4,-4,-4,-4
411,-4,-4,-4,-4,-4
412,-1,-4,-4,-4,-4
413,-5,-5,-5,-5,-5
414,52000,-4,-4,-4,-4
415,45000,-4,-4,-4,-4
416,299480,-4,-4,-4,-4
417,-4,-4,-4,-4,-4
418,14000,-4,-4,-4,-4
419,-4,-4,-4,-4,-4
420,23500,-4,-4,-4,-4
421,-5,-5,-5,-5,-5
422,30000,-4,-4,-4,-4
423,-5,-5,-5,-5,-5
424,800,-4,-4,-4,-4
425,-4,-4,-4,-4,-4
426,-4,-4,-4,-4,-4
427,-5,-5,-5,-5,-5
428,-5,-5,-5,-5,-5
429,-5,-5,-5,-5,-5
430,-5,-5,-5,-5,-5
431,50000,-4,-4,-4,-4
432,0,-4,-4,-4,-4
433,10750,-4,-4,-4,-4
434,18000,-4,-4,-4,-4
435,-5,-5,-5,-5,-5
436,9600,-4,-4,-4,-4
437,73000,-4,-4,-4,-4
438,38000,-4,-4,-4,-4
439,68000,-4,-4,-4,-4
440,-5,-5,-5,-5,-5
441,-5,-5,-5,-5,-5
442,70000,-4,-4,-4,-4
443,69700,-4,-4,-4,-4
444,80000,-4,-4,-4,-4
445,-4,-4,-4,-4,-4
446,55000,-4,-4,-4,-4
447,2000,-4,-4,-4,-4
448,-5,-5,-5,-5,-5
449,45000,-4,-4,-4,-4
450,-5,-5,-5,-5,-5
451,-5,-5,-5,-5,-5
452,50000,-4,-4,-4,-4
453,15000,-4,-4,-4,-4
454,-5,-5,-5,-5,-5
455,299480,-4,-4,-4,-4
456,-4,-4,-4,-4,-4
457,-4,-4,-4,-4,-4
458,65000,-4,-4,-4,-4
459,100000,-4,-4,-4,-4
460,-4,-4,-4,-4,-4
461,-4,-4,-4,-4,-4
462,50000,-4,-4,-4,-4
463,-5,-5,-5,-5,-5
464,40000,-4,-4,-4,-4
465,160000,-4,-4,-4,-4
466,15000,-4,-4,-4,-4
467,-1,-4,-4,-4,0
468,30000,-4,-4,-4,-4
469,-4,-4,-4,-4,-4
470,-4,-4,-4,-4,-4
471,43000,-4,-4,-4,-4
472,-4,-4,-4,-4,-4
473,-4,-4,-4,-4,-4
474,-4,-4,-4,-4,-4
475,-4,-4,-4,-4,-4
476,70000,-4,-4,-4,-4
477,-4,-4,-4,-4,-4
478,0,-4,-4,-4,-4
479,24000,-4,-4,-4,-4
480,60000,-4,-4,-4,-4
481,2222,-4,-4,-4,-4
482,103000,-4,-4,-4,-4
483,24000,-4,-4,-4,-4
484,-4,-4,-4,-4,-4
485,65000,-4,-4,-4,-4
486,120000,-4,-4,-4,-4
487,45000,-4,-4,-4,-4
488,0,-4,-4,-4,-4
489,8000,-4,-4,-4,-4
490,-5,-5,-5,-5,-5
491,-4,-4,-4,-4,-4
492,150000,-4,-4,-4,-4
493,42000,-4,-4,-4,-4
494,-5,-5,-5,-5,-5
495,-4,-4,-4,-4,-4
496,-4,-4,-4,-4,-4
497,-5,-5,-5,-5,-5
498,-5,-5,-5,-5,-5
499,0,-4,-4,-4,-4
500,40000,-4,-4,-4,-4
501,92000,-4,-4,-4,-4
502,50000,-4,-4,-4,-4
503,90000,-4,-4,-4,-4
504,92000,-4,-4,-4,-4
505,-4,-4,-4,-4,-4
506,-4,-4,-4,-4,-4
507,68000,-4,-4,-4,-4
508,-5,-5,-5,-5,-5
509,-5,-5,-5,-5,-5
510,-5,-5,-5,-5,-5
511,-5,-5,-5,-5,-5
512,-5,-5,-5,-5,-5
513,64800,-4,-4,-4,-4
514,-4,-4,-4,-4,-4
515,-5,-5,-5,-5,-5
516,-4,-4,-4,-4,-4
517,-4,-4,-4,-4,-4
518,-4,-4,-4,-4,-4
519,-4,-4,-4,-4,-4
520,16000,-4,-4,-4,-4
521,-4,-4,-4,-4,-4
522,-5,-5,-5,-5,-5
523,-5,-5,-5,-5,-5
524,-5,-5,-5,-5,-5
525,-5,-5,-5,-5,-5
526,-5,-5,-5,-5,-5
527,-4,-4,-4,-4,-4
528,-4,-4,-4,-4,-4
529,-5,-5,-5,-5,-5
530,1400,-4,-4,-4,-4
531,0,-4,-4,-4,-4
532,-5,-5,-5,-5,-5
533,85000,-4,-4,-4,-4
534,0,-4,-4,-4,-4
535,-4,-4,-4,-4,-4
536,-4,-4,-4,-4,-4
537,-5,-5,-5,-5,-5
538,-4,-4,-4,-4,-4
539,-5,-5,-5,-5,-5
540,0,-4,-4,-4,-4
541,-4,-4,-4,-4,-4
542,40000,-4,-4,-4,-4
543,42000,-4,-4,-4,-4
544,37000,-4,-4,-4,-4
545,-5,-5,-5,-5,-5
546,72000,-4,-4,-4,-4
547,57000,-4,-4,-4,-4
548,75000,-4,-4,-4,-4
549,55000,-4,-4,-4,-4
550,18000,-4,-4,-4,-4
551,-5,-5,-5,-5,-5
552,-1,-4,-4,-4,0
553,66000,-4,-4,-4,-4
554,0,-4,-4,-4,-4
555,-4,-4,-4,-4,-4
556,37000,-4,-4,-4,-4
557,45000,-4,-4,-4,-4
558,74000,-4,-4,-4,-4
559,30000,-4,-4,-4,-4
560,-4,-4,-4,-4,-4
561,-4,-4,-4,-4,-4
562,0,-4,-4,-4,-4
563,100000,-4,-4,-4,-4
564,48000,-4,-4,-4,-4
565,-4,-4,-4,-4,-4
566,-5,-5,-5,-5,-5
567,299480,-4,-4,-4,-4
568,70000,-4,-4,-4,-4
569,-5,-5,-5,-5,-5
570,40000,-4,-4,-4,-4
571,22000,-4,-4,-4,-4
572,-1,-4,-4,-4,1
573,19000,-4,-4,-4,-4
574,-5,-5,-5,-5,-5
575,-5,-5,-5,-5,-5
576,67000,-4,-4,-4,-4
577,-4,-4,-4,-4,-4
578,0,-4,-4,-4,-4
579,100000,-4,-4,-4,-4
580,-5,-5,-5,-5,-5
581,-4,-4,-4,-4,-4
582,-5,-5,-5,-5,-5
583,-4,-4,-4,-4,-4
584,-5,-5,-5,-5,-5
585,35000,-4,-4,-4,-4
586,-5,-5,-5,-5,-5
587,-4,-4,-4,-4,-4
588,-5,-5,-5,-5,-5
589,-4,-4,-4,-4,-4
590,0,-4,-4,-4,-4
591,-4,-4,-4,-4,-4
592,-5,-5,-5,-5,-5
593,-4,-4,-4,-4,-4
594,18000,-4,-4,-4,-4
595,-5,-5,-5,-5,-5
596,-5,-5,-5,-5,-5
597,-4,-4,-4,-4,-4
598,-5,-5,-5,-5,-5
599,-5,-5,-5,-5,-5
600,-5,-5,-5,-5,-5
601,-5,-5,-5,-5,-5
602,-5,-5,-5,-5,-5
603,-5,-5,-5,-5,-5
604,-4,-4,-4,-4,-4
605,-5,-5,-5,-5,-5
606,600,-4,-4,-4,-4
607,-5,-5,-5,-5,-5
608,75000,-4,-4,-4,-4
609,-4,-4,-4,-4,-4
610,-5,-5,-5,-5,-5
611,-4,-4,-4,-4,-4
612,-4,-4,-4,-4,-4
613,1200,-4,-4,-4,-4
614,60000,-4,-4,-4,-4
615,33000,-4,-4,-4,-4
616,30000,-4,-4,-4,-4
617,-5,-5,-5,-5,-5
618,-5,-5,-5,-5,-5
619,-5,-5,-5,-5,-5
620,60000,-4,-4,-4,-4
621,-4,-4,-4,-4,-4
622,65000,-4,-4,-4,-4
623,-4,-4,-4,-4,-4
624,30000,-4,-4,-4,-4
625,17000,-4,-4,-4,-4
626,-4,-4,-4,-4,-4
627,36500,-4,-4,-4,-4
628,-4,-4,-4,-4,-4
629,-4,-4,-4,-4,-4
630,24111,-4,-4,-4,-4
631,8000,-4,-4,-4,-4
632,66000,-4,-4,-4,-4
633,-5,-5,-5,-5,-5
634,-5,-5,-5,-5,-5
635,75000,-4,-4,-4,-4
636,-4,-4,-4,-4,-4
637,0,-4,-4,-4,-4
638,0,-4,-4,-4,-4
639,-4,-4,-4,-4,-4
640,62000,-4,-4,-4,-4
641,-4,-4,-4,-4,-4
642,60000,-4,-4,-4,-4
643,-5,-5,-5,-5,-5
644,-5,-5,-5,-5,-5
645,0,-4,-4,-4,-4
646,-4,-4,-4,-4,-4
647,7865,-4,-4,-4,-4
648,-5,-5,-5,-5,-5
649,20000,-4,-4,-4,-4
650,-4,-4,-4,-4,-4
651,-5,-5,-5,-5,-5
652,-5,-5,-5,-5,-5
653,60000,-4,-4,-4,-4
654,-4,-4,-4,-4,-4
655,130000,-4,-4,-4,-4
656,-1,-4,-4,-4,1
657,299480,-4,-4,-4,-4
658,-4,-4,-4,-4,-4
659,56000,-4,-4,-4,-4
660,-5,-5,-5,-5,-5
661,-5,-5,-5,-5,-5
662,35000,-4,-4,-4,-4
663,-4,-4,-4,-4,-4
664,38000,-4,-4,-4,-4
665,70000,-4,-4,-4,-4
666,-4,-4,-4,-4,-4
667,42000,-4,-4,-4,-4
668,22000,-4,-4,-4,-4
669,-4,-4,-4,-4,-4
670,125000,-4,-4,-4,-4
671,-4,-4,-4,-4,-4
672,-4,-4,-4,-4,-4
673,25400,-4,-4,-4,-4
674,-2,-2,-2,-4,-4
675,-4,-4,-4,-4,-4
676,-5,-5,-5,-5,-5
677,45760,-4,-4,-4,-4
678,-5,-5,-5,-5,-5
679,-4,-4,-4,-4,-4
680,-5,-5,-5,-5,-5
681,-4,-4,-4,-4,-4
682,-4,-4,-4,-4,-4
683,-4,-4,-4,-4,-4
684,3800,-4,-4,-4,-4
685,-4,-4,-4,-4,-4
686,-4,-4,-4,-4,-4
687,-4,-4,-4,-4,-4
688,-4,-4,-4,-4,-4
689,-5,-5,-5,-5,-5
690,40000,-4,-4,-4,-4
691,-5,-5,-5,-5,-5
692,-4,-4,-4,-4,-4
693,-5,-5,-5,-5,-5
694,-5,-5,-5,-5,-5
695,28000,-4,-4,-4,-4
696,-5,-5,-5,-5,-5
697,0,-4,-4,-4,-4
698,-4,-4,-4,-4,-4
699,-4,-4,-4,-4,-4
700,-5,-5,-5,-5,-5
701,-4,-4,-4,-4,-4
702,-4,-4,-4,-4,-4
703,-4,-4,-4,-4,-4
704,36000,-4,-4,-4,-4
705,-5,-5,-5,-5,-5
706,-4,-4,-4,-4,-4
707,-4,-4,-4,-4,-4
708,-4,-4,-4,-4,-4
709,-4,-4,-4,-4,-4
710,-5,-5,-5,-5,-5
711,-4,-4,-4,-4,-4
712,70000,-4,-4,-4,-4
713,-4,-4,-4,-4,-4
714,-4,-4,-4,-4,-4
715,-4,-4,-4,-4,-4
716,-4,-4,-4,-4,-4
717,30000,-4,-4,-4,-4
718,-5,-5,-5,-5,-5
719,15000,-4,-4,-4,-4
720,-4,-4,-4,-4,-4
721,32000,-4,-4,-4,-4
722,47000,-4,-4,-4,-4
723,28000,-4,-4,-4,-4
724,104000,-4,-4,-4,-4
725,-4,-4,-4,-4,-4
726,29000,-4,-4,-4,-4
727,-4,-4,-4,-4,-4
728,-4,-4,-4,-4,-4
729,0,-4,-4,-4,-4
730,2000,-4,-4,-4,-4
731,-4,-4,-4,-4,-4
732,17000,-4,-4,-4,-4
733,0,-4,-4,-4,-4
734,-5,-5,-5,-5,-5
735,8000,-4,-4,-4,-4
736,0,-4,-4,-4,-4
737,0,-4,-4,-4,-4
738,-5,-5,-5,-5,-5
739,299480,-4,-4,-4,-4
740,299480,-4,-4,-4,-4
741,-4,-4,-4,-4,-4
742,-4,-4,-4,-4,-4
743,65000,-4,-4,-4,-4
744,-4,-4,-4,-4,-4
745,-1,-4,-4,-4,-4
746,30000,-4,-4,-4,-4
747,-4,-4,-4,-4,-4
748,36000,-4,-4,-4,-4
749,-5,-5,-5,-5,-5
750,-5,-5,-5,-5,-5
751,-4,-4,-4,-4,-4
752,-4,-4,-4,-4,-4
753,60000,-4,-4,-4,-4
754,-5,-5,-5,-5,-5
755,9800,-4,-4,-4,-4
756,-4,-4,-4,-4,-4
757,0,-4,-4,-4,-4
758,-4,-4,-4,-4,-4
759,-4,-4,-4,-4,-4
760,-5,-5,-5,-5,-5
761,0,-4,-4,-4,-4
762,29000,-4,-4,-4,-4
763,-4,-4,-4,-4,-4
764,-4,-4,-4,-4,-4
765,-5,-5,-5,-5,-5
766,-5,-5,-5,-5,-5
767,-5,-5,-5,-5,-5
768,135000,-4,-4,-4,-4
769,-4,-4,-4,-4,-4
770,-5,-5,-5,-5,-5
771,-5,-5,-5,-5,-5
772,-4,-4,-4,-4,-4
773,-5,-5,-5,-5,-5
774,-4,-4,-4,-4,-4
775,103000,-4,-4,-4,-4
776,160000,-4,-4,-4,-4
777,-4,-4,-4,-4,-4
778,0,-4,-4,-4,-4
779,-4,-4,-4,-4,-4
780,-5,-5,-5,-5,-5
781,-5,-5,-5,-5,-5
782,-5,-5,-5,-5,-5
783,-5,-5,-5,-5,-5
784,-4,-4,-4,-4,-4
785,-5,-5,-5,-5,-5
786,-5,-5,-5,-5,-5
787,-5,-5,-5,-5,-5
788,-5,-5,-5,-5,-5
789,15000,-4,-4,-4,-4
790,-4,-4,-4,-4,-4
791,-5,-5,-5,-5,-5
792,130000,-4,-4,-4,-4
793,-4,-4,-4,-4,-4
794,-5,-5,-5,-5,-5
795,-5,-5,-5,-5,-5
796,62000,-4,-4,-4,-4
797,12000,-4,-4,-4,-4
798,50000,-4,-4,-4,-4
799,16000,-4,-4,-4,-4
800,-4,-4,-4,-4,-4
801,-4,-4,-4,-4,-4
802,30000,-4,-4,-4,-4
803,64000,-4,-4,-4,-4
804,-4,-4,-4,-4,-4
805,-5,-5,-5,-5,-5
806,-4,-4,-4,-4,-4
807,55000,-4,-4,-4,-4
808,-5,-5,-5,-5,-5
809,-5,-5,-5,-5,-5
810,91000,-4,-4,-4,-4
811,46000,-4,-4,-4,-4
812,150000,-4,-4,-4,-4
813,0,-4,-4,-4,-4
814,-4,-4,-4,-4,-4
815,18000,-4,-4,-4,-4
816,-4,-4,-4,-4,-4
817,0,-4,-4,-4,-4
818,35000,-4,-4,-4,-4
819,-5,-5,-5,-5,-5
820,55000,-4,-4,-4,-4
821,-4,-4,-4,-4,-4
822,-5,-5,-5,-5,-5
823,-5,-5,-5,-5,-5
