"R0000100","T8645700","T8645800","T8645900","T8646100","T8646200"
108,80000,-4,-4,-4,-4
109,-5,-5,-5,-5,-5
110,110000,-4,-4,-4,-4
111,34400,-4,-4,-4,-4
112,18000,-4,-4,-4,-4
113,-5,-5,-5,-5,-5
114,-5,-5,-5,-5,-5
115,36000,-4,-4,-4,-4
116,-5,-5,-5,-5,-5
117,73000,-4,-4,-4,-4
118,-5,-5,-5,-5,-5
119,16000,-4,-4,-4,-4
120,125000,-4,-4,-4,-4
121,66000,-4,-4,-4,-4
122,75000,-4,-4,-4,-4
123,-5,-5,-5,-5,-5
124,-5,-5,-5,-5,-5
125,-5,-5,-5,-5,-5
126,-5,-5,-5,-5,-5
127,-5,-5,-5,-5,-5
128,-1,-4,-4,-4,1
129,0,-4,-4,-4,-4
130,-5,-5,-5,-5,-5
131,-5,-5,-5,-5,-5
132,-5,-5,-5,-5,-5
133,-2,-2,-2,-4,0
134,175000,-4,-4,-4,-4
135,100000,-4,-4,-4,-4
136,0,-4,-4,-4,-4
137,212000,-4,-4,-4,-4
138,40000,-4,-4,-4,-4
139,-5,-5,-5,-5,-5
140,87000,-4,-4,-4,-4
141,87000,-4,-4,-4,-4
142,-5,-5,-5,-5,-5
143,-5,-5,-5,-5,-5
144,36000,-4,-4,-4,-4
145,12000,-4,-4,-4,-4
146,125000,-4,-4,-4,-4
147,-5,-5,-5,-5,-5
148,52000,-4,-4,-4,-4
149,100000,-4,-4,-4,-4
150,-5,-5,-5,-5,-5
151,0,-4,-4,-4,-4
152,112000,-4,-4,-4,-4
153,0,-4,-4,-4,-4
154,-5,-5,-5,-5,-5
155,-5,-5,-5,-5,-5
156,-5,-5,-5,-5,-5
157,185000,-4,-4,-4,-4
158,90000,-4,-4,-4,-4
159,150000,-4,-4,-4,-4
160,0,-4,-4,-4,-4
161,61000,-4,-4,-4,-4
162,-5,-5,-5,-5,-5
163,-5,-5,-5,-5,-5
164,-5,-5,-5,-5,-5
165,60000,-4,-4,-4,-4
166,-5,-5,-5,-5,-5
167,-5,-5,-5,-5,-5
168,-5,-5,-5,-5,-5
169,-5,-5,-5,-5,-5
170,-5,-5,-5,-5,-5
171,148000,-4,-4,-4,-4
172,0,-4,-4,-4,-4
173,-5,-5,-5,-5,-5
174,27000,-4,-4,-4,-4
175,-2,-2,-2,-4,-4
176,-5,-5,-5,-5,-5
177,-5,-5,-5,-5,-5
178,-5,-5,-5,-5,-5
179,17000,-4,-4,-4,-4
180,35000,-4,-4,-4,-4
181,65000,-4,-4,-4,-4
182,0,-4,-4,-4,-4
183,-5,-5,-5,-5,-5
184,0,-4,-4,-4,-4
185,41000,-4,-4,-4,-4
186,160000,-4,-4,-4,-4
187,-5,-5,-5,-5,-5
188,0,-4,-4,-4,-4
189,130000,-4,-4,-4,-4
190,484629,-4,-4,-4,-4
191,484629,-4,-4,-4,-4
192,60000,-4,-4,-4,-4
193,128982,-4,-4,-4,-4
194,-5,-5,-5,-5,-5
195,484629,-4,-4,-4,-4
196,175000,-4,-4,-4,-4
197,23000,-4,-4,-4,-4
198,180000,-4,-4,-4,-4
199,-5,-5,-5,-5,-5
200,12000,-4,-4,-4,-4
201,0,-4,-4,-4,-4
202,24000,-4,-4,-4,-4
203,-5,-5,-5,-5,-5
204,0,-4,-4,-4,-4
205,0,-4,-4,-4,-4
206,-5,-5,-5,-5,-5
207,-5,-5,-5,-5,-5
208,0,-4,-4,-4,-4
209,-5,-5,-5,-5,-5
210,77000,-4,-4,-4,-4
211,25400,-4,-4,-4,-4
212,52000,-4,-4,-4,-4
213,-5,-5,-5,-5,-5
214,112000,-4,-4,-4,-4
215,-5,-5,-5,-5,-5
216,-5,-5,-5,-5,-5
217,-5,-5,-5,-5,-5
218,484629,-4,-4,-4,-4
219,0,-4,-4,-4,-4
220,143000,-4,-4,-4,-4
221,0,-4,-4,-4,-4
222,0,-4,-4,-4,-4
223,60000,-4,-4,-4,-4
224,0,-4,-4,-4,-4
225,-5,-5,-5,-5,-5
226,-5,-5,-5,-5,-5
227,14816,-4,-4,-4,-4
228,0,-4,-4,-4,-4
229,3000,-4,-4,-4,-4
230,78000,-4,-4,-4,-4
231,85000,-4,-4,-4,-4
232,-5,-5,-5,-5,-5
233,59000,-4,-4,-4,-4
234,31200,-4,-4,-4,-4
235,0,-4,-4,-4,-4
236,65000,-4,-4,-4,-4
237,0,-4,-4,-4,-4
238,-5,-5,-5,-5,-5
239,-5,-5,-5,-5,-5
240,52453,-4,-4,-4,-4
241,-5,-5,-5,-5,-5
242,174000,-4,-4,-4,-4
243,128000,-4,-4,-4,-4
244,10000,-4,-4,-4,-4
245,44500,-4,-4,-4,-4
246,-5,-5,-5,-5,-5
247,125000,-4,-4,-4,-4
248,0,-4,-4,-4,-4
249,0,-4,-4,-4,-4
250,0,-4,-4,-4,-4
251,18000,-4,-4,-4,-4
252,10300,-4,-4,-4,-4
253,35000,-4,-4,-4,-4
254,49000,-4,-4,-4,-4
255,42000,-4,-4,-4,-4
256,-5,-5,-5,-5,-5
257,16000,-4,-4,-4,-4
258,0,-4,-4,-4,-4
259,36000,-4,-4,-4,-4
260,90000,-4,-4,-4,-4
261,100000,-4,-4,-4,-4
262,-5,-5,-5,-5,-5
263,-5,-5,-5,-5,-5
264,-5,-5,-5,-5,-5
265,5000,-4,-4,-4,-4
266,-5,-5,-5,-5,-5
267,-5,-5,-5,-5,-5
268,-5,-5,-5,-5,-5
269,484629,-4,-4,-4,-4
270,-5,-5,-5,-5,-5
271,-5,-5,-5,-5,-5
272,-5,-5,-5,-5,-5
273,58000,-4,-4,-4,-4
274,3000,-4,-4,-4,-4
275,0,-4,-4,-4,-4
276,-5,-5,-5,-5,-5
277,-5,-5,-5,-5,-5
278,-5,-5,-5,-5,-5
279,-5,-5,-5,-5,-5
280,-5,-5,-5,-5,-5
281,105000,-4,-4,-4,-4
282,43000,-4,-4,-4,-4
283,100000,-4,-4,-4,-4
284,120000,-4,-4,-4,-4
285,47000,-4,-4,-4,-4
286,78000,-4,-4,-4,-4
287,-5,-5,-5,-5,-5
288,-5,-5,-5,-5,-5
289,0,-4,-4,-4,-4
290,15000,-4,-4,-4,-4
291,0,-4,-4,-4,-4
292,85000,-4,-4,-4,-4
293,34265,-4,-4,-4,-4
294,30000,-4,-4,-4,-4
295,-5,-5,-5,-5,-5
296,50000,-4,-4,-4,-4
297,35000,-4,-4,-4,-4
298,49000,-4,-4,-4,-4
299,-5,-5,-5,-5,-5
300,-5,-5,-5,-5,-5
301,56000,-4,-4,-4,-4
302,0,-4,-4,-4,-4
303,45000,-4,-4,-4,-4
304,25000,-4,-4,-4,-4
305,-5,-5,-5,-5,-5
306,-5,-5,-5,-5,-5
307,0,-4,-4,-4,-4
308,-5,-5,-5,-5,-5
309,65000,-4,-4,-4,-4
310,100000,-4,-4,-4,-4
311,52000,-4,-4,-4,-4
312,0,-4,-4,-4,-4
313,25000,-4,-4,-4,-4
314,-5,-5,-5,-5,-5
315,-5,-5,-5,-5,-5
316,0,-4,-4,-4,-4
317,-1,-4,-4,-4,-4
318,-5,-5,-5,-5,-5
319,-1,-4,-4,-4,-4
320,100000,-4,-4,-4,-4
321,-5,-5,-5,-5,-5
322,-5,-5,-5,-5,-5
323,100000,-4,-4,-4,-4
324,-5,-5,-5,-5,-5
325,-5,-5,-5,-5,-5
326,-5,-5,-5,-5,-5
327,-5,-5,-5,-5,-5
328,-5,-5,-5,-5,-5
329,-5,-5,-5,-5,-5
330,-5,-5,-5,-5,-5
331,0,-4,-4,-4,-4
332,0,-4,-4,-4,-4
333,0,-4,-4,-4,-4
334,-5,-5,-5,-5,-5
335,10000,-4,-4,-4,-4
336,72000,-4,-4,-4,-4
337,-5,-5,-5,-5,-5
338,0,-4,-4,-4,-4
339,3000,-4,-4,-4,-4
340,36000,-4,-4,-4,-4
341,2500,-4,-4,-4,-4
342,120000,-4,-4,-4,-4
343,26000,-4,-4,-4,-4
344,-5,-5,-5,-5,-5
345,-5,-5,-5,-5,-5
346,70000,-4,-4,-4,-4
347,0,-4,-4,-4,-4
348,484629,-4,-4,-4,-4
349,0,-4,-4,-4,-4
350,140000,-4,-4,-4,-4
351,-5,-5,-5,-5,-5
352,0,-4,-4,-4,-4
353,-5,-5,-5,-5,-5
354,15000,-4,-4,-4,-4
355,484629,-4,-4,-4,-4
356,0,-4,-4,-4,-4
357,140000,-4,-4,-4,-4
358,104000,-4,-4,-4,-4
359,-5,-5,-5,-5,-5
360,0,-4,-4,-4,-4
361,-5,-5,-5,-5,-5
362,53769,-4,-4,-4,-4
363,3120,-4,-4,-4,-4
364,-5,-5,-5,-5,-5
365,-1,-4,-4,-4,-4
366,-5,-5,-5,-5,-5
367,75000,-4,-4,-4,-4
368,-5,-5,-5,-5,-5
369,45000,-4,-4,-4,-4
370,55000,-4,-4,-4,-4
371,-5,-5,-5,-5,-5
372,-1,-4,-4,-4,1
373,32000,-4,-4,-4,-4
374,-5,-5,-5,-5,-5
375,-5,-5,-5,-5,-5
376,97000,-4,-4,-4,-4
377,-5,-5,-5,-5,-5
378,-5,-5,-5,-5,-5
379,3600,-4,-4,-4,-4
380,0,-4,-4,-4,-4
381,-5,-5,-5,-5,-5
382,-5,-5,-5,-5,-5
383,-5,-5,-5,-5,-5
384,-5,-5,-5,-5,-5
385,6000,-4,-4,-4,-4
386,-1,-4,-4,-4,-1
387,0,-4,-4,-4,-4
388,67000,-4,-4,-4,-4
389,-5,-5,-5,-5,-5
390,-5,-5,-5,-5,-5
391,30000,-4,-4,-4,-4
392,45000,-4,-4,-4,-4
393,81000,-4,-4,-4,-4
394,0,-4,-4,-4,-4
395,20000,-4,-4,-4,-4
396,0,-4,-4,-4,-4
397,0,-4,-4,-4,-4
398,0,-4,-4,-4,-4
399,106000,-4,-4,-4,-4
400,135000,-4,-4,-4,-4
401,26000,-4,-4,-4,-4
402,24000,-4,-4,-4,-4
403,-5,-5,-5,-5,-5
404,-5,-5,-5,-5,-5
405,0,-4,-4,-4,-4
406,23000,-4,-4,-4,-4
407,90000,-4,-4,-4,-4
408,40000,-4,-4,-4,-4
409,201000,-4,-4,-4,-4
410,22000,-4,-4,-4,-4
411,0,-4,-4,-4,-4
412,103000,-4,-4,-4,-4
413,-5,-5,-5,-5,-5
414,-5,-5,-5,-5,-5
415,77000,-4,-4,-4,-4
416,0,-4,-4,-4,-4
417,81000,-4,-4,-4,-4
418,26200,-4,-4,-4,-4
419,43000,-4,-4,-4,-4
420,52000,-4,-4,-4,-4
421,484629,-4,-4,-4,-4
422,40000,-4,-4,-4,-4
423,-5,-5,-5,-5,-5
424,-5,-5,-5,-5,-5
425,0,-4,-4,-4,-4
426,77000,-4,-4,-4,-4
427,70000,-4,-4,-4,-4
428,-5,-5,-5,-5,-5
429,-5,-5,-5,-5,-5
430,-1,-4,-4,-4,-4
431,-5,-5,-5,-5,-5
432,-5,-5,-5,-5,-5
433,-5,-5,-5,-5,-5
434,0,-4,-4,-4,-4
435,-5,-5,-5,-5,-5
436,29000,-4,-4,-4,-4
437,11000,-4,-4,-4,-4
438,47000,-4,-4,-4,-4
439,111000,-4,-4,-4,-4
440,-5,-5,-5,-5,-5
441,-5,-5,-5,-5,-5
442,10500,-4,-4,-4,-4
443,-5,-5,-5,-5,-5
444,2090,-4,-4,-4,-4
445,0,-4,-4,-4,-4
446,-5,-5,-5,-5,-5
447,-5,-5,-5,-5,-5
448,-5,-5,-5,-5,-5
449,15000,-4,-4,-4,-4
450,-5,-5,-5,-5,-5
451,-5,-5,-5,-5,-5
452,67000,-4,-4,-4,-4
453,-5,-5,-5,-5,-5
454,-5,-5,-5,-5,-5
455,120000,-4,-4,-4,-4
456,25000,-4,-4,-4,-4
457,95000,-4,-4,-4,-4
458,61500,-2,-2,-4,1
459,175000,-4,-4,-4,-4
460,46000,-4,-4,-4,-4
461,110000,-4,-4,-4,-4
462,45000,-4,-4,-4,-4
463,-5,-5,-5,-5,-5
464,120000,-4,-4,-4,-4
465,4000,-4,-4,-4,-4
466,60000,-4,-4,-4,-4
467,-5,-5,-5,-5,-5
468,0,-4,-4,-4,-4
469,-5,-5,-5,-5,-5
470,35000,-4,-4,-4,-4
471,-5,-5,-5,-5,-5
472,-5,-5,-5,-5,-5
473,0,-4,-4,-4,-4
474,34000,-4,-4,-4,-4
475,-1,-4,-4,-4,-4
476,17000,-4,-4,-4,-4
477,18000,-4,-4,-4,-4
478,6000,-4,-4,-4,-4
479,136000,-4,-4,-4,-4
480,0,-4,-4,-4,-4
481,120000,-4,-4,-4,-4
482,215000,-4,-4,-4,-4
483,82000,-4,-4,-4,-4
484,20000,-4,-4,-4,-4
485,19000,-4,-4,-4,-4
486,150000,-4,-4,-4,-4
487,60000,-4,-4,-4,-4
488,100000,-4,-4,-4,-4
489,145000,-4,-4,-4,-4
490,-5,-5,-5,-5,-5
491,28000,-4,-4,-4,-4
492,38000,-4,-4,-4,-4
493,0,-4,-4,-4,-4
494,-5,-5,-5,-5,-5
495,47000,-4,-4,-4,-4
496,71000,-4,-4,-4,-4
497,-5,-5,-5,-5,-5
498,0,-4,-4,-4,-4
499,67000,-4,-4,-4,-4
500,101000,-4,-4,-4,-4
501,-5,-5,-5,-5,-5
502,144322,-4,-4,-4,-4
503,0,-4,-4,-4,-4
504,0,-4,-4,-4,-4
505,0,-4,-4,-4,-4
506,-5,-5,-5,-5,-5
507,0,-4,-4,-4,-4
508,-5,-5,-5,-5,-5
509,-5,-5,-5,-5,-5
510,-5,-5,-5,-5,-5
511,-5,-5,-5,-5,-5
512,75000,-4,-4,-4,-4
513,103000,-4,-4,-4,-4
514,-5,-5,-5,-5,-5
515,-5,-5,-5,-5,-5
516,0,-4,-4,-4,-4
517,12000,-4,-4,-4,-4
518,0,-4,-4,-4,-4
519,0,-4,-4,-4,-4
520,150000,-4,-4,-4,-4
521,68000,-4,-4,-4,-4
522,-5,-5,-5,-5,-5
523,-5,-5,-5,-5,-5
524,-5,-5,-5,-5,-5
525,-5,-5,-5,-5,-5
526,-5,-5,-5,-5,-5
527,78000,-4,-4,-4,-4
528,-5,-5,-5,-5,-5
529,-5,-5,-5,-5,-5
530,0,-4,-4,-4,-4
531,0,-4,-4,-4,-4
532,-5,-5,-5,-5,-5
533,0,-4,-4,-4,-4
534,58000,-4,-4,-4,-4
535,22000,-4,-4,-4,-4
536,-5,-5,-5,-5,-5
537,0,-4,-4,-4,-4
538,0,-4,-4,-4,-4
539,-5,-5,-5,-5,-5
540,-5,-5,-5,-5,-5
541,-5,-5,-5,-5,-5
542,0,-4,-4,-4,-4
543,0,-4,-4,-4,-4
544,25000,-4,-4,-4,-4
545,50000,-4,-4,-4,-4
546,4160,-4,-4,-4,-4
547,77000,-4,-4,-4,-4
548,20000,-4,-4,-4,-4
549,45000,-4,-4,-4,-4
550,0,-4,-4,-4,-4
551,-5,-5,-5,-5,-5
552,-5,-5,-5,-5,-5
553,90000,-4,-4,-4,-4
554,484629,-4,-4,-4,-4
555,56000,-4,-4,-4,-4
556,-5,-5,-5,-5,-5
557,0,-4,-4,-4,-4
558,56000,-4,-4,-4,-4
559,-5,-5,-5,-5,-5
560,42000,-4,-4,-4,-4
561,40000,-4,-4,-4,-4
562,110000,-4,-4,-4,-4
563,-5,-5,-5,-5,-5
564,80000,-4,-4,-4,-4
565,179000,-4,-4,-4,-4
566,-5,-5,-5,-5,-5
567,1610,-4,-4,-4,-4
568,2000,-4,-4,-4,-4
569,27000,-4,-4,-4,-4
570,163000,-4,-4,-4,-4
571,73000,-4,-4,-4,-4
572,-5,-5,-5,-5,-5
573,55000,-4,-4,-4,-4
574,-5,-5,-5,-5,-5
575,-5,-5,-5,-5,-5
576,-2,-2,-2,0,-4
577,-5,-5,-5,-5,-5
578,-5,-5,-5,-5,-5
579,600,-4,-4,-4,-4
580,0,-4,-4,-4,-4
581,-5,-5,-5,-5,-5
582,-5,-5,-5,-5,-5
583,62400,-4,-4,-4,-4
584,0,-4,-4,-4,-4
585,5400,-4,-4,-4,-4
586,-5,-5,-5,-5,-5
587,-5,-5,-5,-5,-5
588,-5,-5,-5,-5,-5
589,-5,-5,-5,-5,-5
590,2700,-4,-4,-4,-4
591,30000,-4,-4,-4,-4
592,-5,-5,-5,-5,-5
593,-1,-4,-4,-1,-4
594,65000,-4,-4,-4,-4
595,-5,-5,-5,-5,-5
596,-5,-5,-5,-5,-5
597,-5,-5,-5,-5,-5
598,-5,-5,-5,-5,-5
599,-5,-5,-5,-5,-5
600,8000,-4,-4,-4,-4
601,-5,-5,-5,-5,-5
602,-5,-5,-5,-5,-5
603,-5,-5,-5,-5,-5
604,-5,-5,-5,-5,-5
605,54000,-4,-4,-4,-4
606,78000,-4,-4,-4,-4
607,-5,-5,-5,-5,-5
608,45300,-4,-4,-4,-4
609,55000,-4,-4,-4,-4
610,-5,-5,-5,-5,-5
611,-5,-5,-5,-5,-5
612,20000,-4,-4,-4,-4
613,-2,12000,0,-4,-4
614,56000,-4,-4,-4,-4
615,0,-4,-4,-4,-4
616,-5,-5,-5,-5,-5
617,-5,-5,-5,-5,-5
618,-5,-5,-5,-5,-5
619,0,-4,-4,-4,-4
620,45000,-4,-4,-4,-4
621,48000,-4,-4,-4,-4
622,12000,-4,-4,-4,-4
623,0,-4,-4,-4,-4
624,80000,-4,-4,-4,-4
625,-5,-5,-5,-5,-5
626,-5,-5,-5,-5,-5
627,0,-4,-4,-4,-4
628,0,-4,-4,-4,-4
629,-5,-5,-5,-5,-5
630,6000,-4,-4,-4,-4
631,48000,-4,-4,-4,-4
632,5000,-4,-4,-4,-4
633,-5,-5,-5,-5,-5
634,-5,-5,-5,-5,-5
635,0,-4,-4,-4,-4
636,52800,-4,-4,-4,-4
637,-5,-5,-5,-5,-5
638,104000,-4,-4,-4,-4
639,30000,-4,-4,-4,-4
640,78700,-4,-4,-4,-4
641,5000,-4,-4,-4,-4
642,-5,-5,-5,-5,-5
643,-5,-5,-5,-5,-5
644,484629,-4,-4,-4,-4
645,100000,-4,-4,-4,-4
646,0,-4,-4,-4,-4
647,0,-4,-4,-4,-4
648,0,-4,-4,-4,-4
649,484629,-4,-4,-4,-4
650,68000,-4,-4,-4,-4
651,-5,-5,-5,-5,-5
652,-5,-5,-5,-5,-5
653,115000,-4,-4,-4,-4
654,2520,-4,-4,-4,-4
655,0,-4,-4,-4,-4
656,12000,-4,-4,-4,-4
657,9000,-4,-4,-4,-4
658,-5,-5,-5,-5,-5
659,94000,-4,-4,-4,-4
660,-5,-5,-5,-5,-5
661,-5,-5,-5,-5,-5
662,-5,-5,-5,-5,-5
663,-5,-5,-5,-5,-5
664,92000,-4,-4,-4,-4
665,0,-4,-4,-4,-4
666,0,-4,-4,-4,-4
667,130000,-4,-4,-4,-4
668,25000,-4,-4,-4,-4
669,-5,-5,-5,-5,-5
670,0,-4,-4,-4,-4
671,0,-4,-4,-4,-4
672,-5,-5,-5,-5,-5
673,-5,-5,-5,-5,-5
674,7000,-4,-4,-4,-4
675,-5,-5,-5,-5,-5
676,-5,-5,-5,-5,-5
677,-5,-5,-5,-5,-5
678,-5,-5,-5,-5,-5
679,0,-4,-4,-4,-4
680,-5,-5,-5,-5,-5
681,700,-4,-4,-4,-4
682,13000,-4,-4,-4,-4
683,38000,-4,-4,-4,-4
684,0,-4,-4,-4,-4
685,9000,-4,-4,-4,-4
686,94000,-4,-4,-4,-4
687,-5,-5,-5,-5,-5
688,45000,-4,-4,-4,-4
689,-5,-5,-5,-5,-5
690,52000,-4,-4,-4,-4
691,-5,-5,-5,-5,-5
692,50000,-4,-4,-4,-4
693,-5,-5,-5,-5,-5
694,-5,-5,-5,-5,-5
695,-5,-5,-5,-5,-5
696,-5,-5,-5,-5,-5
697,0,-4,-4,-4,-4
698,0,-4,-4,-4,-4
699,11000,-4,-4,-4,-4
700,-5,-5,-5,-5,-5
701,-5,-5,-5,-5,-5
702,0,-4,-4,-4,-4
703,22000,-4,-4,-4,-4
704,0,-4,-4,-4,-4
705,-5,-5,-5,-5,-5
706,0,-4,-4,-4,-4
707,42000,-4,-4,-4,-4
708,0,-4,-4,-4,-4
709,0,-4,-4,-4,-4
710,-5,-5,-5,-5,-5
711,140000,-4,-4,-4,-4
712,25000,-4,-4,-4,-4
713,-5,-5,-5,-5,-5
714,37000,-4,-4,-4,-4
715,-5,-5,-5,-5,-5
716,-5,-5,-5,-5,-5
717,40000,-4,-4,-4,-4
718,0,-4,-4,-4,-4
719,57000,-4,-4,-4,-4
720,28000,-4,-4,-4,-4
721,37623,-4,-4,-4,-4
722,-5,-5,-5,-5,-5
723,28000,-4,-4,-4,-4
724,0,-4,-4,-4,-4
725,0,-4,-4,-4,-4
726,-5,-5,-5,-5,-5
727,-5,-5,-5,-5,-5
728,-5,-5,-5,-5,-5
729,484629,-4,-4,-4,-4
730,484629,-4,-4,-4,-4
731,-5,-5,-5,-5,-5
732,0,-4,-4,-4,-4
733,0,-4,-4,-4,-4
734,-5,-5,-5,-5,-5
735,0,-4,-4,-4,-4
736,-5,-5,-5,-5,-5
737,-5,-5,-5,-5,-5
738,-5,-5,-5,-5,-5
739,0,-4,-4,-4,-4
740,67000,-4,-4,-4,-4
741,-5,-5,-5,-5,-5
742,179000,-4,-4,-4,-4
743,20000,-4,-4,-4,-4
744,27338,-4,-4,-4,-4
745,0,-4,-4,-4,-4
746,55000,-4,-4,-4,-4
747,61000,-4,-4,-4,-4
748,0,-4,-4,-4,-4
749,-5,-5,-5,-5,-5
750,38000,-4,-4,-4,-4
751,82000,-4,-4,-4,-4
752,72000,-4,-4,-4,-4
753,0,-4,-4,-4,-4
754,-5,-5,-5,-5,-5
755,0,-4,-4,-4,-4
756,32000,-4,-4,-4,-4
757,63215,-4,-4,-4,-4
758,0,-4,-4,-4,-4
759,0,-4,-4,-4,-4
760,-5,-5,-5,-5,-5
761,0,-4,-4,-4,-4
762,72000,-4,-4,-4,-4
763,24200,-4,-4,-4,-4
764,0,-4,-4,-4,-4
765,-5,-5,-5,-5,-5
766,-5,-5,-5,-5,-5
767,-5,-5,-5,-5,-5
768,14000,-4,-4,-4,-4
769,400,-4,-4,-4,-4
770,30000,-4,-4,-4,-4
771,-5,-5,-5,-5,-5
772,105000,-4,-4,-4,-4
773,-5,-5,-5,-5,-5
774,35296,-4,-4,-4,-4
775,13000,-4,-4,-4,-4
776,75000,-4,-4,-4,-4
777,119000,-4,-4,-4,-4
778,104000,-4,-4,-4,-4
779,-5,-5,-5,-5,-5
780,-5,-5,-5,-5,-5
781,-5,-5,-5,-5,-5
782,-5,-5,-5,-5,-5
783,-5,-5,-5,-5,-5
784,-5,-5,-5,-5,-5
785,-5,-5,-5,-5,-5
786,-5,-5,-5,-5,-5
787,-5,-5,-5,-5,-5
788,-5,-5,-5,-5,-5
789,37650,-4,-4,-4,-4
790,-5,-5,-5,-5,-5
791,-5,-5,-5,-5,-5
792,28000,-4,-4,-4,-4
793,-5,-5,-5,-5,-5
794,-5,-5,-5,-5,-5
795,-5,-5,-5,-5,-5
796,85000,-4,-4,-4,-4
797,178000,-4,-4,-4,-4
798,0,-4,-4,-4,-4
799,68500,-4,-4,-4,-4
800,95000,-4,-4,-4,-4
801,25795,-4,-4,-4,-4
802,35000,-4,-4,-4,-4
803,21000,-4,-4,-4,-4
804,21000,-4,-4,-4,-4
805,-5,-5,-5,-5,-5
806,-5,-5,-5,-5,-5
807,175000,-4,-4,-4,-4
808,-5,-5,-5,-5,-5
809,-5,-5,-5,-5,-5
810,0,-4,-4,-4,-4
811,26000,-4,-4,-4,-4
812,65000,-4,-4,-4,-4
813,22000,-4,-4,-4,-4
814,32000,-4,-4,-4,-4
815,-5,-5,-5,-5,-5
816,15000,-4,-4,-4,-4
817,140000,-4,-4,-4,-4
818,7000,-4,-4,-4,-4
819,-5,-5,-5,-5,-5
820,102000,-4,-4,-4,-4
821,0,-4,-4,-4,-4
822,-5,-5,-5,-5,-5
823,17000,-4,-4,-4,-4
824,-5,-5,-5,-5,-5
825,0,-4,-4,-4,-4
826,-5,-5,-5,-5,-5
827,36665,-4,-4,-4,-4
828,7000,-4,-4,-4,-4
