"R0000100","T5619500","T5619700","T5619900","T5620200","T5620300"
100,104000,-4,-4,-4,-4
101,-5,-5,-5,-5,-5
102,-1,-4,-4,-4,1
103,90000,-4,-4,-4,-4
104,-5,-5,-5,-5,-5
105,-5,-5,-5,-5,-5
106,131000,-4,-4,-4,-4
107,96000,-4,-4,-4,-4
108,80000,-4,-4,-4,-4
109,-5,-5,-5,-5,-5
110,106000,-4,-4,-4,-4
111,50000,-4,-4,-4,-4
112,18000,-4,-4,-4,-4
113,-5,-5,-5,-5,-5
114,-5,-5,-5,-5,-5
115,23000,-4,-4,-4,-4
116,-5,-5,-5,-5,-5
117,44000,-4,-4,-4,-4
118,-5,-5,-5,-5,-5
119,0,-4,-4,-4,-4
120,100000,-4,-4,-4,-4
121,60000,-4,-4,-4,-4
122,75000,-4,-4,-4,-4
123,-5,-5,-5,-5,-5
124,0,-4,-4,-4,-4
125,-5,-5,-5,-5,-5
126,72000,-4,-4,-4,-4
127,-5,-5,-5,-5,-5
128,150000,-4,-4,-4,-4
129,135000,-4,-4,-4,-4
130,-5,-5,-5,-5,-5
131,-5,-5,-5,-5,-5
132,-5,-5,-5,-5,-5
133,20000,-4,-4,-4,-4
134,-5,-5,-5,-5,-5
135,100000,-4,-4,-4,-4
136,0,-4,-4,-4,-4
137,199000,-4,-4,-4,-4
138,19500,-4,-4,-4,-4
139,-5,-5,-5,-5,-5
140,80000,-4,-4,-4,-4
141,71000,-4,-4,-4,-4
142,-5,-5,-5,-5,-5
143,-5,-5,-5,-5,-5
144,24000,-4,-4,-4,-4
145,-5,-5,-5,-5,-5
146,110000,-4,-4,-4,-4
147,15600,-4,-4,-4,-4
148,48000,-4,-4,-4,-4
149,144000,-4,-4,-4,-4
150,-5,-5,-5,-5,-5
151,-5,-5,-5,-5,-5
152,48594,-4,-4,-4,-4
153,0,-4,-4,-4,-4
154,-5,-5,-5,-5,-5
155,0,-4,-4,-4,-4
156,-5,-5,-5,-5,-5
157,180000,-4,-4,-4,-4
158,80000,-4,-4,-4,-4
159,-5,-5,-5,-5,-5
160,85000,-4,-4,-4,-4
161,61000,-4,-4,-4,-4
162,-5,-5,-5,-5,-5
163,-5,-5,-5,-5,-5
164,-5,-5,-5,-5,-5
165,60000,-4,-4,-4,-4
166,-5,-5,-5,-5,-5
167,-5,-5,-5,-5,-5
168,14000,-4,-4,-4,-4
169,-5,-5,-5,-5,-5
170,-5,-5,-5,-5,-5
171,121500,-4,-4,-4,-4
172,0,-4,-4,-4,-4
173,-5,-5,-5,-5,-5
174,33000,-4,-4,-4,-4
175,-1,-4,-4,-4,-4
176,-5,-5,-5,-5,-5
177,-5,-5,-5,-5,-5
178,-5,-5,-5,-5,-5
179,5000,-4,-4,-4,-4
180,90000,-4,-4,-4,-4
181,60000,-4,-4,-4,-4
182,0,-4,-4,-4,-4
183,-5,-5,-5,-5,-5
184,19000,-4,-4,-4,-4
185,78000,-4,-4,-4,-4
186,162000,-4,-4,-4,-4
187,-5,-5,-5,-5,-5
188,18000,-4,-4,-4,-4
189,130000,-4,-4,-4,-4
190,187000,-4,-4,-4,-4
191,332954,-4,-4,-4,-4
192,72000,-4,-4,-4,-4
193,114991,-4,-4,-4,-4
194,-5,-5,-5,-5,-5
195,332954,-4,-4,-4,-4
196,-5,-5,-5,-5,-5
197,16500,-4,-4,-4,-4
198,-1,-4,-4,-4,-4
199,-5,-5,-5,-5,-5
200,46000,-4,-4,-4,-4
201,5000,-4,-4,-4,-4
202,0,-4,-4,-4,-4
203,-5,-5,-5,-5,-5
204,4900,-4,-4,-4,-4
205,-1,-4,-4,-4,-4
206,56000,-4,-4,-4,-4
207,-5,-5,-5,-5,-5
208,0,-4,-4,-4,-4
209,-5,-5,-5,-5,-5
210,75000,-4,-4,-4,-4
211,12000,-4,-4,-4,-4
212,60000,-4,-4,-4,-4
213,-5,-5,-5,-5,-5
214,135000,-4,-4,-4,-4
215,-5,-5,-5,-5,-5
216,-5,-5,-5,-5,-5
217,-5,-5,-5,-5,-5
218,332954,-4,-4,-4,-4
219,0,-4,-4,-4,-4
220,145000,-4,-4,-4,-4
221,10000,-4,-4,-4,-4
222,0,-4,-4,-4,-4
223,73000,-4,-4,-4,-4
224,15000,-4,-4,-4,-4
225,-5,-5,-5,-5,-5
226,-5,-5,-5,-5,-5
227,32000,-4,-4,-4,-4
228,0,-4,-4,-4,-4
229,0,-4,-4,-4,-4
230,80000,-4,-4,-4,-4
231,75000,-4,-4,-4,-4
232,45000,-4,-4,-4,-4
233,50000,-4,-4,-4,-4
234,35000,-4,-4,-4,-4
235,0,-4,-4,-4,-4
236,52000,-4,-4,-4,-4
237,0,-4,-4,-4,-4
238,-5,-5,-5,-5,-5
239,0,-4,-4,-4,-4
240,47700,-4,-4,-4,-4
241,-5,-5,-5,-5,-5
242,154000,-4,-4,-4,-4
243,332954,-4,-4,-4,-4
244,20000,-4,-4,-4,-4
245,33000,-4,-4,-4,-4
246,-5,-5,-5,-5,-5
247,85000,-4,-4,-4,-4
248,0,-4,-4,-4,-4
249,0,-4,-4,-4,-4
250,2000,-4,-4,-4,-4
251,32601,-4,-4,-4,-4
252,9700,-4,-4,-4,-4
253,33000,-4,-4,-4,-4
254,37000,-4,-4,-4,-4
255,20000,-4,-4,-4,-4
256,-2,2000,5000,-4,-4
257,13000,-4,-4,-4,-4
258,0,-4,-4,-4,-4
259,42000,-4,-4,-4,-4
260,86000,-4,-4,-4,-4
261,118000,-4,-4,-4,-4
262,-5,-5,-5,-5,-5
263,-5,-5,-5,-5,-5
264,-5,-5,-5,-5,-5
265,-5,-5,-5,-5,-5
266,-5,-5,-5,-5,-5
267,-1,-4,-4,0,-4
268,0,-4,-4,-4,-4
269,332954,-4,-4,-4,-4
270,-5,-5,-5,-5,-5
271,-5,-5,-5,-5,-5
272,0,-4,-4,-4,-4
273,50000,-4,-4,-4,-4
274,0,-4,-4,-4,-4
275,0,-4,-4,-4,-4
276,-5,-5,-5,-5,-5
277,20000,-4,-4,-4,-4
278,-5,-5,-5,-5,-5
279,-5,-5,-5,-5,-5
280,-5,-5,-5,-5,-5
281,180000,-4,-4,-4,-4
282,45000,-4,-4,-4,-4
283,88000,-4,-4,-4,-4
284,160000,-4,-4,-4,-4
285,40000,-4,-4,-4,-4
286,70000,-4,-4,-4,-4
287,-5,-5,-5,-5,-5
288,-5,-5,-5,-5,-5
289,-5,-5,-5,-5,-5
290,19000,-4,-4,-4,-4
291,0,-4,-4,-4,-4
292,79000,-4,-4,-4,-4
293,65000,-4,-4,-4,-4
294,30000,-4,-4,-4,-4
295,-5,-5,-5,-5,-5
296,42500,-4,-4,-4,-4
297,30000,-4,-4,-4,-4
298,45000,-4,-4,-4,-4
299,0,-4,-4,-4,-4
300,-5,-5,-5,-5,-5
301,60000,-4,-4,-4,-4
302,0,-4,-4,-4,-4
303,36000,-4,-4,-4,-4
304,-2,-2,-2,1,-4
305,-5,-5,-5,-5,-5
306,-5,-5,-5,-5,-5
307,18000,-4,-4,-4,-4
308,-5,-5,-5,-5,-5
309,110000,-4,-4,-4,-4
310,40000,-4,-4,-4,-4
311,40000,-4,-4,-4,-4
312,74664,-4,-4,-4,-4
313,47000,-4,-4,-4,-4
314,90000,-4,-4,-4,-4
315,-5,-5,-5,-5,-5
316,20000,-4,-4,-4,-4
317,60000,-4,-4,-4,-4
318,-5,-5,-5,-5,-5
319,-1,-4,-4,-4,-4
320,100000,-4,-4,-4,-4
321,-5,-5,-5,-5,-5
322,-5,-5,-5,-5,-5
323,80000,-4,-4,-4,-4
324,-5,-5,-5,-5,-5
325,-5,-5,-5,-5,-5
326,-5,-5,-5,-5,-5
327,-5,-5,-5,-5,-5
328,-5,-5,-5,-5,-5
329,-5,-5,-5,-5,-5
330,-5,-5,-5,-5,-5
331,0,-4,-4,-4,-4
332,0,-4,-4,-4,-4
333,0,-4,-4,-4,-4
334,-5,-5,-5,-5,-5
335,30000,-4,-4,-4,-4
336,27000,-4,-4,-4,-4
337,0,-4,-4,-4,-4
338,-5,-5,-5,-5,-5
339,30000,-4,-4,-4,-4
340,12243,-4,-4,-4,-4
341,-5,-5,-5,-5,-5
342,110000,-4,-4,-4,-4
343,25000,-4,-4,-4,-4
344,-5,-5,-5,-5,-5
345,-5,-5,-5,-5,-5
346,165000,-4,-4,-4,-4
347,-5,-5,-5,-5,-5
348,-5,-5,-5,-5,-5
349,-5,-5,-5,-5,-5
350,79000,-4,-4,-4,-4
351,-5,-5,-5,-5,-5
352,0,-4,-4,-4,-4
353,-5,-5,-5,-5,-5
354,12000,-4,-4,-4,-4
355,332954,-4,-4,-4,-4
356,60000,-4,-4,-4,-4
357,135000,-4,-4,-4,-4
358,85000,-4,-4,-4,-4
359,-5,-5,-5,-5,-5
360,500,-4,-4,-4,-4
361,-5,-5,-5,-5,-5
362,50000,-4,-4,-4,-4
363,0,-4,-4,-4,-4
364,-5,-5,-5,-5,-5
365,20000,-4,-4,-4,-4
366,-5,-5,-5,-5,-5
367,74000,-4,-4,-4,-4
368,61117,-4,-4,-4,-4
369,42000,-4,-4,-4,-4
370,45000,-4,-4,-4,-4
371,-5,-5,-5,-5,-5
372,-1,-4,-4,-4,-1
373,30000,-4,-4,-4,-4
374,-5,-5,-5,-5,-5
375,12000,-4,-4,-4,-4
376,87000,-4,-4,-4,-4
377,-5,-5,-5,-5,-5
378,25000,-4,-4,-4,-4
379,-2,1,2,-4,-4
380,0,-4,-4,-4,-4
381,-5,-5,-5,-5,-5
382,-1,-4,-4,0,-4
383,-5,-5,-5,-5,-5
384,-5,-5,-5,-5,-5
385,2500,-4,-4,-4,-4
386,-1,-4,-4,-4,-4
387,0,-4,-4,-4,-4
388,69000,-4,-4,-4,-4
389,-5,-5,-5,-5,-5
390,-5,-5,-5,-5,-5
391,40000,-4,-4,-4,-4
392,70000,-4,-4,-4,-4
393,78000,-4,-4,-4,-4
394,0,-4,-4,-4,-4
395,12000,-4,-4,-4,-4
396,0,-4,-4,-4,-4
397,0,-4,-4,-4,-4
398,0,-4,-4,-4,-4
399,85000,-4,-4,-4,-4
400,95000,-4,-4,-4,-4
401,26000,-4,-4,-4,-4
402,24000,-4,-4,-4,-4
403,0,-4,-4,-4,-4
404,-5,-5,-5,-5,-5
405,30000,-4,-4,-4,-4
406,25000,-4,-4,-4,-4
407,80000,-4,-4,-4,-4
408,0,-4,-4,-4,-4
409,160000,-4,-4,-4,-4
410,-5,-5,-5,-5,-5
411,35000,-4,-4,-4,-4
412,66000,-4,-4,-4,-4
413,-5,-5,-5,-5,-5
414,-5,-5,-5,-5,-5
415,70000,-4,-4,-4,-4
416,0,-4,-4,-4,-4
417,65000,-4,-4,-4,-4
418,13780,-4,-4,-4,-4
419,15000,-4,-4,-4,-4
420,45000,-4,-4,-4,-4
421,-5,-5,-5,-5,-5
422,40000,-4,-4,-4,-4
423,125000,-4,-4,-4,-4
424,-5,-5,-5,-5,-5
425,0,-4,-4,-4,-4
426,75000,-4,-4,-4,-4
427,-2,3000,4000,-4,-4
428,-5,-5,-5,-5,-5
429,-5,-5,-5,-5,-5
430,-5,-5,-5,-5,-5
431,50000,-4,-4,-4,-4
432,0,-4,-4,-4,-4
433,13000,-4,-4,-4,-4
434,47000,-4,-4,-4,-4
435,-5,-5,-5,-5,-5
436,27560,-4,-4,-4,-4
437,23000,-4,-4,-4,-4
438,47500,-4,-4,-4,-4
439,104000,-4,-4,-4,-4
440,-5,-5,-5,-5,-5
441,-5,-5,-5,-5,-5
442,19000,-4,-4,-4,-4
443,-5,-5,-5,-5,-5
444,17000,-4,-4,-4,-4
445,110000,-4,-4,-4,-4
446,-5,-5,-5,-5,-5
447,-5,-5,-5,-5,-5
448,-5,-5,-5,-5,-5
449,19473,-4,-4,-4,-4
450,-5,-5,-5,-5,-5
451,-5,-5,-5,-5,-5
452,-2,30000,50000,-4,-4
453,-5,-5,-5,-5,-5
454,-5,-5,-5,-5,-5
455,45000,-4,-4,-4,-4
456,40000,-4,-4,-4,-4
457,90000,-4,-4,-4,-4
458,82000,-4,-4,-4,-4
459,50000,-4,-4,-4,-4
460,40000,-4,-4,-4,-4
461,96000,-4,-4,-4,-4
462,45000,-4,-4,-4,-4
463,-5,-5,-5,-5,-5
464,76000,-4,-4,-4,-4
465,1400,-4,-4,-4,-4
466,50000,-4,-4,-4,-4
467,-5,-5,-5,-5,-5
468,0,-4,-4,-4,-4
469,-2,-2,-2,-4,-4
470,30000,-4,-4,-4,-4
471,0,-4,-4,-4,-4
472,-5,-5,-5,-5,-5
473,29640,-4,-4,-4,-4
474,35000,-4,-4,-4,-4
475,18000,-4,-4,-4,-4
476,20000,-4,-4,-4,-4
477,24000,-4,-4,-4,-4
478,25000,-4,-4,-4,-4
479,140000,-4,-4,-4,-4
480,52000,-4,-4,-4,-4
481,120000,-4,-4,-4,-4
482,170000,-4,-4,-4,-4
483,332954,-4,-4,-4,-4
484,20000,-4,-4,-4,-4
485,20000,-4,-4,-4,-4
486,100000,-4,-4,-4,-4
487,56000,-4,-4,-4,-4
488,90000,-4,-4,-4,-4
489,65000,-4,-4,-4,-4
490,-5,-5,-5,-5,-5
491,22000,-4,-4,-4,-4
492,34000,-4,-4,-4,-4
493,55000,-4,-4,-4,-4
494,-5,-5,-5,-5,-5
495,44800,-4,-4,-4,-4
496,66000,-4,-4,-4,-4
497,-5,-5,-5,-5,-5
498,0,-4,-4,-4,-4
499,-5,-5,-5,-5,-5
500,-5,-5,-5,-5,-5
501,184000,-4,-4,-4,-4
502,128000,-4,-4,-4,-4
503,0,-4,-4,-4,-4
504,0,-4,-4,-4,-4
505,0,-4,-4,-4,-4
506,0,-4,-4,-4,-4
507,0,-4,-4,-4,-4
508,-5,-5,-5,-5,-5
509,-5,-5,-5,-5,-5
510,-5,-5,-5,-5,-5
511,-5,-5,-5,-5,-5
512,76000,-4,-4,-4,-4
513,105000,-4,-4,-4,-4
514,-5,-5,-5,-5,-5
515,-5,-5,-5,-5,-5
516,0,-4,-4,-4,-4
517,0,-4,-4,-4,-4
518,-5,-5,-5,-5,-5
519,-2,-2,-2,0,-4
520,58000,-4,-4,-4,-4
521,-1,-4,-4,-4,1
522,38000,-4,-4,-4,-4
523,82000,-4,-4,-4,-4
524,-5,-5,-5,-5,-5
525,-5,-5,-5,-5,-5
526,-5,-5,-5,-5,-5
527,78000,-4,-4,-4,-4
528,3800,-4,-4,-4,-4
529,-5,-5,-5,-5,-5
530,0,-4,-4,-4,-4
531,0,-4,-4,-4,-4
532,-5,-5,-5,-5,-5
533,0,-4,-4,-4,-4
534,58000,-4,-4,-4,-4
535,15000,-4,-4,-4,-4
536,-5,-5,-5,-5,-5
537,0,-4,-4,-4,-4
538,0,-4,-4,-4,-4
539,-5,-5,-5,-5,-5
540,-5,-5,-5,-5,-5
541,-5,-5,-5,-5,-5
542,0,-4,-4,-4,-4
543,0,-4,-4,-4,-4
544,28000,-4,-4,-4,-4
545,-5,-5,-5,-5,-5
546,4560,-4,-4,-4,-4
547,50000,-4,-4,-4,-4
548,50000,-4,-4,-4,-4
549,0,-4,-4,-4,-4
550,0,-4,-4,-4,-4
551,-5,-5,-5,-5,-5
552,-5,-5,-5,-5,-5
553,60000,-4,-4,-4,-4
554,332954,-4,-4,-4,-4
555,42000,-4,-4,-4,-4
556,-5,-5,-5,-5,-5
557,0,-4,-4,-4,-4
558,53000,-4,-4,-4,-4
559,-5,-5,-5,-5,-5
560,82500,-4,-4,-4,-4
561,85000,-4,-4,-4,-4
562,95000,-4,-4,-4,-4
563,100000,-4,-4,-4,-4
564,25000,-4,-4,-4,-4
565,148000,-4,-4,-4,-4
566,-5,-5,-5,-5,-5
567,25000,-4,-4,-4,-4
568,28000,-4,-4,-4,-4
569,53000,-4,-4,-4,-4
570,145000,-4,-4,-4,-4
571,66000,-4,-4,-4,-4
572,-5,-5,-5,-5,-5
573,55000,-4,-4,-4,-4
574,-5,-5,-5,-5,-5
575,-5,-5,-5,-5,-5
576,16000,-4,-4,-4,-4
577,-5,-5,-5,-5,-5
578,-5,-5,-5,-5,-5
579,5000,-4,-4,-4,-4
580,-5,-5,-5,-5,-5
581,-5,-5,-5,-5,-5
582,-5,-5,-5,-5,-5
583,62000,-4,-4,-4,-4
584,0,-4,-4,-4,-4
585,0,-4,-4,-4,-4
586,-5,-5,-5,-5,-5
587,-5,-5,-5,-5,-5
588,-5,-5,-5,-5,-5
589,0,-4,-4,-4,-4
590,32000,-4,-4,-4,-4
591,-1,-4,-4,-4,-4
592,-5,-5,-5,-5,-5
593,0,-4,-4,-4,-4
594,47000,-4,-4,-4,-4
595,-5,-5,-5,-5,-5
596,-5,-5,-5,-5,-5
597,0,-4,-4,-4,-4
598,-5,-5,-5,-5,-5
599,-5,-5,-5,-5,-5
600,-5,-5,-5,-5,-5
601,-5,-5,-5,-5,-5
602,-5,-5,-5,-5,-5
603,-5,-5,-5,-5,-5
604,0,-4,-4,-4,-4
605,-5,-5,-5,-5,-5
606,77000,-4,-4,-4,-4
607,-5,-5,-5,-5,-5
608,42550,-4,-4,-4,-4
609,41000,-4,-4,-4,-4
610,-5,-5,-5,-5,-5
611,-5,-5,-5,-5,-5
612,47500,-4,-4,-4,-4
613,0,-4,-4,-4,-4
614,89000,-4,-4,-4,-4
615,0,-4,-4,-4,-4
616,-5,-5,-5,-5,-5
617,-5,-5,-5,-5,-5
618,-5,-5,-5,-5,-5
619,-5,-5,-5,-5,-5
620,45000,-4,-4,-4,-4
621,64000,-4,-4,-4,-4
622,10000,-4,-4,-4,-4
623,0,-4,-4,-4,-4
624,75000,-4,-4,-4,-4
625,-5,-5,-5,-5,-5
626,-5,-5,-5,-5,-5
627,0,-4,-4,-4,-4
628,200,-4,-4,-4,-4
629,45000,-4,-4,-4,-4
630,4000,-4,-4,-4,-4
631,38000,-4,-4,-4,-4
632,7000,-4,-4,-4,-4
633,-5,-5,-5,-5,-5
634,-5,-5,-5,-5,-5
635,0,-4,-4,-4,-4
636,13000,-4,-4,-4,-4
637,-5,-5,-5,-5,-5
638,100000,-4,-4,-4,-4
639,45000,-4,-4,-4,-4
640,60000,-4,-4,-4,-4
641,0,-4,-4,-4,-4
642,0,-4,-4,-4,-4
643,-5,-5,-5,-5,-5
644,180000,-4,-4,-4,-4
645,90000,-4,-4,-4,-4
646,0,-4,-4,-4,-4
647,38420,-4,-4,-4,-4
648,0,-4,-4,-4,-4
649,162500,-4,-4,-4,-4
650,-5,-5,-5,-5,-5
651,-5,-5,-5,-5,-5
652,-5,-5,-5,-5,-5
653,86324,-4,-4,-4,-4
654,15000,-4,-4,-4,-4
655,0,-4,-4,-4,-4
656,-1,-4,-4,1,-4
657,0,-4,-4,-4,-4
658,-5,-5,-5,-5,-5
659,80000,-4,-4,-4,-4
660,-5,-5,-5,-5,-5
661,-5,-5,-5,-5,-5
662,-5,-5,-5,-5,-5
663,-5,-5,-5,-5,-5
664,63500,-4,-4,-4,-4
665,0,-4,-4,-4,-4
666,-2,-2,-2,1,-4
667,113000,-4,-4,-4,-4
668,30000,-4,-4,-4,-4
669,-5,-5,-5,-5,-5
670,100,-4,-4,-4,-4
671,35000,-4,-4,-4,-4
672,-5,-5,-5,-5,-5
673,0,-4,-4,-4,-4
674,0,-4,-4,-4,-4
675,0,-4,-4,-4,-4
676,19000,-4,-4,-4,-4
677,-5,-5,-5,-5,-5
678,48000,-4,-4,-4,-4
679,-2,-2,-2,-4,-4
680,-5,-5,-5,-5,-5
681,0,-4,-4,-4,-4
682,12000,-4,-4,-4,-4
683,45000,-4,-4,-4,-4
684,0,-4,-4,-4,-4
685,8000,-4,-4,-4,-4
686,85000,-4,-4,-4,-4
687,-5,-5,-5,-5,-5
688,31000,-4,-4,-4,-4
689,-5,-5,-5,-5,-5
690,41000,-4,-4,-4,-4
691,-5,-5,-5,-5,-5
692,40000,-4,-4,-4,-4
693,-5,-5,-5,-5,-5
694,-5,-5,-5,-5,-5
695,-5,-5,-5,-5,-5
696,-5,-5,-5,-5,-5
697,35000,-4,-4,-4,-4
698,0,-4,-4,-4,-4
699,12000,-4,-4,-4,-4
700,-5,-5,-5,-5,-5
701,-5,-5,-5,-5,-5
702,0,-4,-4,-4,-4
703,14000,-4,-4,-4,-4
704,34800,-4,-4,-4,-4
705,-5,-5,-5,-5,-5
706,0,-4,-4,-4,-4
707,57000,-4,-4,-4,-4
708,0,-4,-4,-4,-4
709,0,-4,-4,-4,-4
710,-5,-5,-5,-5,-5
711,50000,-4,-4,-4,-4
712,50000,-4,-4,-4,-4
713,-5,-5,-5,-5,-5
714,41000,-4,-4,-4,-4
715,10000,-4,-4,-4,-4
716,-5,-5,-5,-5,-5
717,42000,-4,-4,-4,-4
718,0,-4,-4,-4,-4
719,65000,-4,-4,-4,-4
720,30000,-4,-4,-4,-4
721,30000,-4,-4,-4,-4
722,-5,-5,-5,-5,-5
723,30000,-4,-4,-4,-4
724,0,-4,-4,-4,-4
725,80000,-4,-4,-4,-4
726,-5,-5,-5,-5,-5
727,-5,-5,-5,-5,-5
728,-5,-5,-5,-5,-5
729,332954,-4,-4,-4,-4
730,332954,-4,-4,-4,-4
731,35000,-4,-4,-4,-4
732,35000,-4,-4,-4,-4
733,0,-4,-4,-4,-4
734,-5,-5,-5,-5,-5
735,0,-4,-4,-4,-4
736,-5,-5,-5,-5,-5
737,100000,-4,-4,-4,-4
738,-5,-5,-5,-5,-5
739,0,-4,-4,-4,-4
740,54400,-4,-4,-4,-4
741,-5,-5,-5,-5,-5
742,139000,-4,-4,-4,-4
743,5000,-4,-4,-4,-4
744,4555,-4,-4,-4,-4
745,5000,-4,-4,-4,-4
746,52000,-4,-4,-4,-4
747,47460,-4,-4,-4,-4
748,-5,-5,-5,-5,-5
749,-5,-5,-5,-5,-5
750,-5,-5,-5,-5,-5
751,88000,-4,-4,-4,-4
752,100000,-4,-4,-4,-4
753,0,-4,-4,-4,-4
754,-5,-5,-5,-5,-5
755,0,-4,-4,-4,-4
756,18000,-4,-4,-4,-4
757,60000,-4,-4,-4,-4
758,0,-4,-4,-4,-4
759,0,-4,-4,-4,-4
760,-5,-5,-5,-5,-5
761,0,-4,-4,-4,-4
762,76000,-4,-4,-4,-4
763,30000,-4,-4,-4,-4
764,0,-4,-4,-4,-4
765,-5,-5,-5,-5,-5
766,-5,-5,-5,-5,-5
767,-5,-5,-5,-5,-5
768,16000,-4,-4,-4,-4
769,15000,-4,-4,-4,-4
770,26000,-4,-4,-4,-4
771,-5,-5,-5,-5,-5
772,120000,-4,-4,-4,-4
773,-5,-5,-5,-5,-5
774,38000,-4,-4,-4,-4
775,15000,-4,-4,-4,-4
776,103000,-4,-4,-4,-4
777,123000,-4,-4,-4,-4
778,96000,-4,-4,-4,-4
779,-5,-5,-5,-5,-5
780,-5,-5,-5,-5,-5
781,-5,-5,-5,-5,-5
782,-5,-5,-5,-5,-5
783,-5,-5,-5,-5,-5
784,-5,-5,-5,-5,-5
785,-5,-5,-5,-5,-5
786,-5,-5,-5,-5,-5
787,-5,-5,-5,-5,-5
788,-5,-5,-5,-5,-5
789,36000,-4,-4,-4,-4
790,-5,-5,-5,-5,-5
791,-5,-5,-5,-5,-5
792,30000,-4,-4,-4,-4
793,-5,-5,-5,-5,-5
794,-5,-5,-5,-5,-5
795,-5,-5,-5,-5,-5
796,75000,-4,-4,-4,-4
797,-5,-5,-5,-5,-5
798,0,-4,-4,-4,-4
799,58048,-4,-4,-4,-4
800,85000,-4,-4,-4,-4
801,26759,-4,-4,-4,-4
802,35000,-4,-4,-4,-4
803,13000,-4,-4,-4,-4
804,22000,-4,-4,-4,-4
805,-5,-5,-5,-5,-5
806,-5,-5,-5,-5,-5
807,145000,-4,-4,-4,-4
808,-5,-5,-5,-5,-5
809,-5,-5,-5,-5,-5
810,115000,-4,-4,-4,-4
811,20000,-4,-4,-4,-4
812,70000,-4,-4,-4,-4
813,55000,-4,-4,-4,-4
814,-5,-5,-5,-5,-5
815,-5,-5,-5,-5,-5
816,0,-4,-4,-4,-4
817,120000,-4,-4,-4,-4
818,55000,-4,-4,-4,-4
819,-5,-5,-5,-5,-5
820,115000,-4,-4,-4,-4
821,500,-4,-4,-4,-4
822,-5,-5,-5,-5,-5
823,-1,-4,-4,-4,0
824,-5,-5,-5,-5,-5
825,85000,-4,-4,-4,-4
826,-5,-5,-5,-5,-5
827,332954,-4,-4,-4,-4
