"R0000100","T4915800","T4915900","T4916000","T4916300","T4916400"
391,60000,-4,-4,-4,-4
392,69000,-4,-4,-4,-4
393,78000,-4,-4,-4,-4
394,18000,-4,-4,-4,-4
395,-2,-2,20000,-4,-4
396,0,-4,-4,-4,-4
397,-5,-5,-5,-5,-5
398,0,-4,-4,-4,-4
399,84000,-4,-4,-4,-4
400,75000,-4,-4,-4,-4
401,26000,-4,-4,-4,-4
402,22000,-4,-4,-4,-4
403,0,-4,-4,-4,-4
404,-5,-5,-5,-5,-5
405,32000,-4,-4,-4,-4
406,20162,-4,-4,-4,-4
407,65000,-4,-4,-4,-4
408,55000,-4,-4,-4,-4
409,140000,-4,-4,-4,-4
410,-5,-5,-5,-5,-5
411,0,-4,-4,-4,-4
412,56000,-4,-4,-4,-4
413,-5,-5,-5,-5,-5
414,-5,-5,-5,-5,-5
415,82000,-4,-4,-4,-4
416,0,-4,-4,-4,-4
417,62000,-4,-4,-4,-4
418,13780,-4,-4,-4,-4
419,36800,-4,-4,-4,-4
420,37500,-4,-4,-4,-4
421,-5,-5,-5,-5,-5
422,60000,-4,-4,-4,-4
423,112000,-4,-4,-4,-4
424,85000,-4,-4,-4,-4
425,0,-4,-4,-4,-4
426,75000,-4,-4,-4,-4
427,57000,-4,-4,-4,-4
428,-5,-5,-5,-5,-5
429,-5,-5,-5,-5,-5
430,-5,-5,-5,-5,-5
431,40000,-4,-4,-4,-4
432,-5,-5,-5,-5,-5
433,-5,-5,-5,-5,-5
434,35000,-4,-4,-4,-4
435,-5,-5,-5,-5,-5
436,24000,-4,-4,-4,-4
437,25000,-4,-4,-4,-4
438,41000,-4,-4,-4,-4
439,87000,-4,-4,-4,-4
440,-5,-5,-5,-5,-5
441,-5,-5,-5,-5,-5
442,20000,-4,-4,-4,-4
443,-5,-5,-5,-5,-5
444,2495,-4,-4,-4,-4
445,82000,-4,-4,-4,-4
446,-5,-5,-5,-5,-5
447,52000,-4,-4,-4,-4
448,-5,-5,-5,-5,-5
449,18400,-4,-4,-4,-4
450,-5,-5,-5,-5,-5
451,-5,-5,-5,-5,-5
452,47000,-4,-4,-4,-4
453,-5,-5,-5,-5,-5
454,-5,-5,-5,-5,-5
455,43595,-4,-4,-4,-4
456,82500,-4,-4,-4,-4
457,75000,-4,-4,-4,-4
458,80000,-4,-4,-4,-4
459,42000,-4,-4,-4,-4
460,33000,-4,-4,-4,-4
461,92000,-4,-4,-4,-4
462,45000,-4,-4,-4,-4
463,-5,-5,-5,-5,-5
464,70000,-4,-4,-4,-4
465,15000,-4,-4,-4,-4
466,47000,-4,-4,-4,-4
467,-5,-5,-5,-5,-5
468,370314,-4,-4,-4,-4
469,7000,-4,-4,-4,-4
470,30000,-4,-4,-4,-4
471,0,-4,-4,-4,-4
472,6000,-4,-4,-4,-4
473,29400,-4,-4,-4,-4
474,35000,-4,-4,-4,-4
475,10000,-4,-4,-4,-4
476,18000,-4,-4,-4,-4
477,0,-4,-4,-4,-4
478,25000,-4,-4,-4,-4
479,110000,-4,-4,-4,-4
480,42311,-4,-4,-4,-4
481,120000,-4,-4,-4,-4
482,180000,-4,-4,-4,-4
483,180000,-4,-4,-4,-4
484,25000,-4,-4,-4,-4
485,12000,-4,-4,-4,-4
486,100000,-4,-4,-4,-4
487,54000,-4,-4,-4,-4
488,82000,-4,-4,-4,-4
489,85000,-4,-4,-4,-4
490,-5,-5,-5,-5,-5
491,20000,-4,-4,-4,-4
492,31000,-4,-4,-4,-4
493,0,-4,-4,-4,-4
494,-5,-5,-5,-5,-5
495,40729,-4,-4,-4,-4
496,62000,-4,-4,-4,-4
497,-5,-5,-5,-5,-5
498,-5,-5,-5,-5,-5
499,41000,-4,-4,-4,-4
500,80000,-4,-4,-4,-4
501,65000,-4,-4,-4,-4
502,124000,-4,-4,-4,-4
503,0,-4,-4,-4,-4
504,0,-4,-4,-4,-4
505,0,-4,-4,-4,-4
506,0,-4,-4,-4,-4
507,0,-4,-4,-4,-4
508,-5,-5,-5,-5,-5
509,-5,-5,-5,-5,-5
510,-5,-5,-5,-5,-5
511,-5,-5,-5,-5,-5
512,-5,-5,-5,-5,-5
513,80000,-4,-4,-4,-4
514,0,-4,-4,-4,-4
515,-5,-5,-5,-5,-5
516,0,-4,-4,-4,-4
517,1300,-4,-4,-4,-4
518,0,-4,-4,-4,-4
519,0,-4,-4,-4,-4
520,56000,-4,-4,-4,-4
521,-1,-4,-4,-4,1
522,21600,-4,-4,-4,-4
523,-5,-5,-5,-5,-5
524,-5,-5,-5,-5,-5
525,-5,-5,-5,-5,-5
526,-5,-5,-5,-5,-5
527,75000,-4,-4,-4,-4
528,130000,-4,-4,-4,-4
529,-5,-5,-5,-5,-5
530,0,-4,-4,-4,-4
531,0,-4,-4,-4,-4
532,-5,-5,-5,-5,-5
533,10000,-4,-4,-4,-4
534,68500,-4,-4,-4,-4
535,20000,-4,-4,-4,-4
536,-5,-5,-5,-5,-5
537,0,-4,-4,-4,-4
538,0,-4,-4,-4,-4
539,-5,-5,-5,-5,-5
540,-5,-5,-5,-5,-5
541,37000,-4,-4,-4,-4
542,0,-4,-4,-4,-4
543,0,-4,-4,-4,-4
544,22000,-4,-4,-4,-4
545,-5,-5,-5,-5,-5
546,6000,-4,-4,-4,-4
547,65000,-4,-4,-4,-4
548,42000,-4,-4,-4,-4
549,12000,-4,-4,-4,-4
550,3000,-4,-4,-4,-4
551,-5,-5,-5,-5,-5
552,-1,-4,-4,-4,0
553,55000,-4,-4,-4,-4
554,370314,-4,-4,-4,-4
555,25000,-4,-4,-4,-4
556,-5,-5,-5,-5,-5
557,0,-4,-4,-4,-4
558,52000,-4,-4,-4,-4
559,130000,-4,-4,-4,-4
560,7800,-4,-4,-4,-4
561,69000,-4,-4,-4,-4
562,95000,-4,-4,-4,-4
563,-1,-4,-4,1,-4
564,12000,-4,-4,-4,-4
565,130000,-4,-4,-4,-4
566,-5,-5,-5,-5,-5
567,30000,-4,-4,-4,-4
568,4500,-4,-4,-4,-4
569,-5,-5,-5,-5,-5
570,120000,-4,-4,-4,-4
571,50000,-4,-4,-4,-4
572,-5,-5,-5,-5,-5
573,55000,-4,-4,-4,-4
574,-5,-5,-5,-5,-5
575,-5,-5,-5,-5,-5
576,16630,-4,-4,-4,-4
577,-5,-5,-5,-5,-5
578,-5,-5,-5,-5,-5
579,6000,-4,-4,-4,-4
580,-5,-5,-5,-5,-5
581,-5,-5,-5,-5,-5
582,-1,-4,-4,-4,1
583,59518,-4,-4,-4,-4
584,-5,-5,-5,-5,-5
585,0,-4,-4,-4,-4
586,-5,-5,-5,-5,-5
587,-5,-5,-5,-5,-5
588,-5,-5,-5,-5,-5
589,0,-4,-4,-4,-4
590,13735,-4,-4,-4,-4
591,-2,-2,-2,1,-4
592,-5,-5,-5,-5,-5
593,0,-4,-4,-4,-4
594,41000,-4,-4,-4,-4
595,-5,-5,-5,-5,-5
596,-5,-5,-5,-5,-5
597,0,-4,-4,-4,-4
598,-5,-5,-5,-5,-5
599,-5,-5,-5,-5,-5
600,-5,-5,-5,-5,-5
601,-5,-5,-5,-5,-5
602,-5,-5,-5,-5,-5
603,-5,-5,-5,-5,-5
604,0,-4,-4,-4,-4
605,-5,-5,-5,-5,-5
606,62000,-4,-4,-4,-4
607,-5,-5,-5,-5,-5
608,41000,-4,-4,-4,-4
609,42000,-4,-4,-4,-4
610,-5,-5,-5,-5,-5
611,73000,-4,-4,-4,-4
612,-5,-5,-5,-5,-5
613,0,-4,-4,-4,-4
614,85000,-4,-4,-4,-4
615,9000,-4,-4,-4,-4
616,-5,-5,-5,-5,-5
617,-5,-5,-5,-5,-5
618,-5,-5,-5,-5,-5
619,31000,-4,-4,-4,-4
620,60000,-4,-4,-4,-4
621,48000,-4,-4,-4,-4
622,-1,-4,-4,0,-4
623,0,-4,-4,-4,-4
624,80000,-4,-4,-4,-4
625,-5,-5,-5,-5,-5
626,0,-4,-4,-4,-4
627,0,-4,-4,-4,-4
628,1700,-4,-4,-4,-4
629,43000,-4,-4,-4,-4
630,-5,-5,-5,-5,-5
631,47000,-4,-4,-4,-4
632,22000,-4,-4,-4,-4
633,4000,-4,-4,-4,-4
634,-1,-4,-4,0,-4
635,0,-4,-4,-4,-4
636,34000,-4,-4,-4,-4
637,-5,-5,-5,-5,-5
638,100000,-4,-4,-4,-4
639,44000,-4,-4,-4,-4
640,70000,-4,-4,-4,-4
641,0,-4,-4,-4,-4
642,0,-4,-4,-4,-4
643,-5,-5,-5,-5,-5
644,157100,-4,-4,-4,-4
645,98000,-4,-4,-4,-4
646,-2,-2,-2,1,-4
647,59294,-4,-4,-4,-4
648,0,-4,-4,-4,-4
649,110000,-4,-4,-4,-4
650,49000,-4,-4,-4,-4
651,-5,-5,-5,-5,-5
652,-5,-5,-5,-5,-5
653,103200,-4,-4,-4,-4
654,11000,-4,-4,-4,-4
655,0,-4,-4,-4,-4
656,22000,-4,-4,-4,-4
657,0,-4,-4,-4,-4
658,-5,-5,-5,-5,-5
659,75000,-4,-4,-4,-4
660,-5,-5,-5,-5,-5
661,-5,-5,-5,-5,-5
662,23600,-4,-4,-4,-4
663,-5,-5,-5,-5,-5
664,60000,-4,-4,-4,-4
665,0,-4,-4,-4,-4
666,0,-4,-4,-4,-4
667,128000,-4,-4,-4,-4
668,30000,-4,-4,-4,-4
669,-5,-5,-5,-5,-5
670,0,-4,-4,-4,-4
671,30000,-4,-4,-4,-4
672,-5,-5,-5,-5,-5
673,0,-4,-4,-4,-4
674,0,-4,-4,-4,-4
675,0,-4,-4,-4,-4
676,-5,-5,-5,-5,-5
677,27000,-4,-4,-4,-4
678,7000,-4,-4,-4,-4
679,26728,-4,-4,-4,-4
680,-5,-5,-5,-5,-5
681,0,-4,-4,-4,-4
682,0,-4,-4,-4,-4
683,40000,-4,-4,-4,-4
684,0,-4,-4,-4,-4
685,9000,-4,-4,-4,-4
686,82000,-4,-4,-4,-4
687,-5,-5,-5,-5,-5
688,28000,-4,-4,-4,-4
689,-5,-5,-5,-5,-5
690,40000,-4,-4,-4,-4
691,-5,-5,-5,-5,-5
692,40000,-4,-4,-4,-4
693,-5,-5,-5,-5,-5
694,-5,-5,-5,-5,-5
695,-5,-5,-5,-5,-5
696,-5,-5,-5,-5,-5
697,0,-4,-4,-4,-4
698,0,-4,-4,-4,-4
699,12000,-4,-4,-4,-4
700,-5,-5,-5,-5,-5
701,-5,-5,-5,-5,-5
702,0,-4,-4,-4,-4
703,-2,-2,12000,-4,-4
704,19000,-4,-4,-4,-4
705,-5,-5,-5,-5,-5
706,0,-4,-4,-4,-4
707,-5,-5,-5,-5,-5
708,0,-4,-4,-4,-4
709,0,-4,-4,-4,-4
710,-5,-5,-5,-5,-5
711,50000,-4,-4,-4,-4
712,51000,-4,-4,-4,-4
713,-5,-5,-5,-5,-5
714,37000,-4,-4,-4,-4
715,0,-4,-4,-4,-4
716,0,-4,-4,-4,-4
717,56240,-4,-4,-4,-4
718,0,-4,-4,-4,-4
719,62500,-4,-4,-4,-4
720,26000,-4,-4,-4,-4
721,29000,-4,-4,-4,-4
722,-5,-5,-5,-5,-5
723,30000,-4,-4,-4,-4
724,4000,-4,-4,-4,-4
725,85000,-4,-4,-4,-4
726,-5,-5,-5,-5,-5
727,-5,-5,-5,-5,-5
728,-5,-5,-5,-5,-5
729,370314,-4,-4,-4,-4
730,180000,-4,-4,-4,-4
731,40000,-4,-4,-4,-4
732,32000,-4,-4,-4,-4
733,20000,-4,-4,-4,-4
734,-5,-5,-5,-5,-5
735,-5,-5,-5,-5,-5
736,50000,-4,-4,-4,-4
737,90000,-4,-4,-4,-4
738,-5,-5,-5,-5,-5
739,-5,-5,-5,-5,-5
740,28000,-4,-4,-4,-4
741,-5,-5,-5,-5,-5
742,130000,-4,-4,-4,-4
743,20000,-4,-4,-4,-4
744,13000,-4,-4,-4,-4
745,39000,-4,-4,-4,-4
746,51000,-4,-4,-4,-4
747,41545,-4,-4,-4,-4
748,0,-4,-4,-4,-4
749,-5,-5,-5,-5,-5
750,-5,-5,-5,-5,-5
751,90000,-4,-4,-4,-4
752,0,-4,-4,-4,-4
753,0,-4,-4,-4,-4
754,-5,-5,-5,-5,-5
755,28000,-4,-4,-4,-4
756,26000,-4,-4,-4,-4
757,53000,-4,-4,-4,-4
758,-2,10000,20000,-4,-4
759,0,-4,-4,-4,-4
760,-5,-5,-5,-5,-5
761,0,-4,-4,-4,-4
762,104000,-4,-4,-4,-4
763,42000,-4,-4,-4,-4
764,0,-4,-4,-4,-4
765,-5,-5,-5,-5,-5
766,-5,-5,-5,-5,-5
767,-5,-5,-5,-5,-5
768,14000,-4,-4,-4,-4
769,0,-4,-4,-4,-4
770,26000,-4,-4,-4,-4
771,-5,-5,-5,-5,-5
772,92000,-4,-4,-4,-4
773,-5,-5,-5,-5,-5
774,37000,-4,-4,-4,-4
775,12000,-4,-4,-4,-4
776,0,-4,-4,-4,-4
777,116000,-4,-4,-4,-4
778,72000,-4,-4,-4,-4
779,-5,-5,-5,-5,-5
780,-5,-5,-5,-5,-5
781,-5,-5,-5,-5,-5
782,-5,-5,-5,-5,-5
783,-5,-5,-5,-5,-5
784,-5,-5,-5,-5,-5
785,-5,-5,-5,-5,-5
786,-5,-5,-5,-5,-5
787,-5,-5,-5,-5,-5
788,-5,-5,-5,-5,-5
789,60000,-4,-4,-4,-4
790,-5,-5,-5,-5,-5
791,0,-4,-4,-4,-4
792,18000,-4,-4,-4,-4
793,23000,-4,-4,-4,-4
794,-5,-5,-5,-5,-5
795,-5,-5,-5,-5,-5
796,70000,-4,-4,-4,-4
797,78000,-4,-4,-4,-4
798,300,-4,-4,-4,-4
799,49000,-4,-4,-4,-4
800,80000,-4,-4,-4,-4
801,22800,-4,-4,-4,-4
802,33280,-4,-4,-4,-4
803,12000,-4,-4,-4,-4
804,6000,-4,-4,-4,-4
805,-5,-5,-5,-5,-5
806,-5,-5,-5,-5,-5
807,125000,-4,-4,-4,-4
808,-5,-5,-5,-5,-5
809,-5,-5,-5,-5,-5
810,102000,-4,-4,-4,-4
811,17886,-4,-4,-4,-4
812,42000,-4,-4,-4,-4
813,52500,-4,-4,-4,-4
814,-5,-5,-5,-5,-5
815,-5,-5,-5,-5,-5
816,0,-4,-4,-4,-4
817,130000,-4,-4,-4,-4
818,3000,-4,-4,-4,-4
819,-5,-5,-5,-5,-5
820,110000,-4,-4,-4,-4
821,0,-4,-4,-4,-4
822,-5,-5,-5,-5,-5
823,29000,-4,-4,-4,-4
824,-5,-5,-5,-5,-5
825,80000,-4,-4,-4,-4
826,-5,-5,-5,-5,-5
827,370314,-4,-4,-4,-4
