"R0000100","T0912400","T0912600","T0912800","T0913000","T0913100"
88,24000,-4,-4,-4,-4
89,62000,-4,-4,-4,-4
90,15000,-4,-4,-4,-4
91,30000,-4,-4,-4,-4
92,25000,-4,-4,-4,-4
93,80365,-4,-4,-4,-4
94,42000,-4,-4,-4,-4
95,30000,-4,-4,-4,-4
96,21500,-4,-4,-4,-4
97,49000,-4,-4,-4,-4
98,0,-4,-4,-4,-4
99,9000,-4,-4,-4,-4
100,58000,-4,-4,-4,-4
101,-5,-5,-5,-5,-5
102,-1,-4,-4,-4,-4
103,68000,-4,-4,-4,-4
104,-5,-5,-5,-5,-5
105,40000,-4,-4,-4,-4
106,105000,-4,-4,-4,-4
107,43000,-4,-4,-4,-4
108,0,-4,-4,-4,-4
109,-5,-5,-5,-5,-5
110,115000,-4,-4,-4,-4
111,36000,-4,-4,-4,-4
112,7000,-4,-4,-4,-4
113,-5,-5,-5,-5,-5
114,-5,-5,-5,-5,-5
115,-5,-5,-5,-5,-5
116,-5,-5,-5,-5,-5
117,83000,-4,-4,-4,-4
118,-5,-5,-5,-5,-5
119,12000,-4,-4,-4,-4
120,150000,-4,-4,-4,-4
121,41000,-4,-4,-4,-4
122,0,-4,-4,-4,-4
123,-5,-5,-5,-5,-5
124,1100,-4,-4,-4,-4
125,-5,-5,-5,-5,-5
126,85000,-4,-4,-4,-4
127,-5,-5,-5,-5,-5
128,65000,-4,-4,-4,-4
129,80000,-4,-4,-4,-4
130,-5,-5,-5,-5,-5
131,-5,-5,-5,-5,-5
132,-5,-5,-5,-5,-5
133,52000,-4,-4,-4,-4
134,-5,-5,-5,-5,-5
135,-5,-5,-5,-5,-5
136,0,-4,-4,-4,-4
137,279816,-4,-4,-4,-4
138,8000,-4,-4,-4,-4
139,120000,-4,-4,-4,-4
140,65000,-4,-4,-4,-4
141,44768,-4,-4,-4,-4
142,-5,-5,-5,-5,-5
143,52000,-4,-4,-4,-4
144,0,-4,-4,-4,-4
145,10000,-4,-4,-4,-4
146,50000,-4,-4,-4,-4
147,12000,-4,-4,-4,-4
148,21800,-4,-4,-4,-4
149,95000,-4,-4,-4,-4
150,0,-4,-4,-4,-4
151,-5,-5,-5,-5,-5
152,85000,-4,-4,-4,-4
153,21000,-4,-4,-4,-4
154,-5,-5,-5,-5,-5
155,-5,-5,-5,-5,-5
156,14000,-4,-4,-4,-4
157,-5,-5,-5,-5,-5
158,35100,-4,-4,-4,-4
159,-5,-5,-5,-5,-5
160,65000,-4,-4,-4,-4
161,16000,-4,-4,-4,-4
162,76000,-4,-4,-4,-4
163,-5,-5,-5,-5,-5
164,-5,-5,-5,-5,-5
165,50000,-4,-4,-4,-4
166,82000,-4,-4,-4,-4
167,-5,-5,-5,-5,-5
168,-5,-5,-5,-5,-5
169,-5,-5,-5,-5,-5
170,-5,-5,-5,-5,-5
171,98000,-4,-4,-4,-4
172,0,-4,-4,-4,-4
173,-5,-5,-5,-5,-5
174,48000,-4,-4,-4,-4
175,-5,-5,-5,-5,-5
176,-5,-5,-5,-5,-5
177,-5,-5,-5,-5,-5
178,55000,-4,-4,-4,-4
179,29000,-4,-4,-4,-4
180,-5,-5,-5,-5,-5
181,100000,-4,-4,-4,-4
182,-5,-5,-5,-5,-5
183,0,-4,-4,-4,-4
184,6000,-4,-4,-4,-4
185,34000,-4,-4,-4,-4
186,65000,-4,-4,-4,-4
187,-5,-5,-5,-5,-5
188,15000,-4,-4,-4,-4
189,88000,-4,-4,-4,-4
190,92000,-4,-4,-4,-4
191,118000,-4,-4,-4,-4
192,26000,-4,-4,-4,-4
193,105000,-4,-4,-4,-4
194,-5,-5,-5,-5,-5
195,279816,-4,-4,-4,-4
196,-5,-5,-5,-5,-5
197,17000,-4,-4,-4,-4
198,130000,-4,-4,-4,-4
199,38000,-4,-4,-4,-4
200,35000,-4,-4,-4,-4
201,16000,-4,-4,-4,-4
202,55000,-4,-4,-4,-4
203,-5,-5,-5,-5,-5
204,-5,-5,-5,-5,-5
205,0,-4,-4,-4,-4
206,-5,-5,-5,-5,-5
207,32000,-4,-4,-4,-4
208,-5,-5,-5,-5,-5
209,-5,-5,-5,-5,-5
210,50000,-4,-4,-4,-4
211,0,-4,-4,-4,-4
212,0,-4,-4,-4,-4
213,50000,-4,-4,-4,-4
214,94000,-4,-4,-4,-4
215,-5,-5,-5,-5,-5
216,-5,-5,-5,-5,-5
217,-5,-5,-5,-5,-5
218,279816,-4,-4,-4,-4
219,102000,-4,-4,-4,-4
220,105000,-4,-4,-4,-4
221,0,-4,-4,-4,-4
222,0,-4,-4,-4,-4
223,48000,-4,-4,-4,-4
224,11000,-4,-4,-4,-4
225,-5,-5,-5,-5,-5
226,-5,-5,-5,-5,-5
227,0,-4,-4,-4,-4
228,1600,-4,-4,-4,-4
229,0,-4,-4,-4,-4
230,55000,-4,-4,-4,-4
231,40900,-4,-4,-4,-4
232,45000,-4,-4,-4,-4
233,39000,-4,-4,-4,-4
234,140000,-4,-4,-4,-4
235,98000,-4,-4,-4,-4
236,30000,-4,-4,-4,-4
237,0,-4,-4,-4,-4
238,-5,-5,-5,-5,-5
239,9000,-4,-4,-4,-4
240,38000,-4,-4,-4,-4
241,-5,-5,-5,-5,-5
242,75000,-4,-4,-4,-4
243,94600,-4,-4,-4,-4
244,5000,-4,-4,-4,-4
245,25000,-4,-4,-4,-4
246,-5,-5,-5,-5,-5
247,79000,-4,-4,-4,-4
248,2000,-4,-4,-4,-4
249,0,-4,-4,-4,-4
250,0,-4,-4,-4,-4
251,0,-4,-4,-4,-4
252,6000,-4,-4,-4,-4
253,20000,-4,-4,-4,-4
254,28500,-4,-4,-4,-4
255,0,-4,-4,-4,-4
256,3000,-4,-4,-4,-4
257,22000,-4,-4,-4,-4
258,0,-4,-4,-4,-4
259,14000,-4,-4,-4,-4
260,65000,-4,-4,-4,-4
261,-1,-4,-4,-4,-1
262,-5,-5,-5,-5,-5
263,-5,-5,-5,-5,-5
264,-5,-5,-5,-5,-5
265,0,-4,-4,-4,-4
266,-5,-5,-5,-5,-5
267,-5,-5,-5,-5,-5
268,0,-4,-4,-4,-4
269,279816,-4,-4,-4,-4
270,-5,-5,-5,-5,-5
271,-5,-5,-5,-5,-5
272,0,-4,-4,-4,-4
273,61500,-4,-4,-4,-4
274,45000,-4,-4,-4,-4
275,52000,-4,-4,-4,-4
276,-5,-5,-5,-5,-5
277,26000,-4,-4,-4,-4
278,0,-4,-4,-4,-4
279,64500,-4,-4,-4,-4
280,-5,-5,-5,-5,-5
281,99000,-4,-4,-4,-4
282,14000,-4,-4,-4,-4
283,53000,-4,-4,-4,-4
284,90000,-4,-4,-4,-4
285,35000,-4,-4,-4,-4
286,53000,-4,-4,-4,-4
287,32000,-4,-4,-4,-4
288,12000,-4,-4,-4,-4
289,18000,-4,-4,-4,-4
290,19000,-4,-4,-4,-4
291,9000,-4,-4,-4,-4
292,50000,-4,-4,-4,-4
293,35000,-4,-4,-4,-4
294,12000,-4,-4,-4,-4
295,-5,-5,-5,-5,-5
296,-2,-2,-2,-2,-4
297,12000,-4,-4,-4,-4
298,-5,-5,-5,-5,-5
299,25000,-4,-4,-4,-4
300,0,-4,-4,-4,-4
301,35500,-4,-4,-4,-4
302,0,-4,-4,-4,-4
303,35000,-4,-4,-4,-4
304,0,-4,-4,-4,-4
305,38000,-4,-4,-4,-4
306,40000,-4,-4,-4,-4
307,23000,-4,-4,-4,-4
308,26000,-4,-4,-4,-4
309,-5,-5,-5,-5,-5
310,70000,-4,-4,-4,-4
311,50000,-4,-4,-4,-4
312,22000,-4,-4,-4,-4
313,37000,-4,-4,-4,-4
314,25000,-4,-4,-4,-4
315,0,-4,-4,-4,-4
316,0,-4,-4,-4,-4
317,31500,-4,-4,-4,-4
318,-5,-5,-5,-5,-5
319,120000,-4,-4,-4,-4
320,110000,-4,-4,-4,-4
321,69000,-4,-4,-4,-4
322,-5,-5,-5,-5,-5
323,80000,-4,-4,-4,-4
324,23000,-4,-4,-4,-4
325,-5,-5,-5,-5,-5
326,-5,-5,-5,-5,-5
327,28000,-4,-4,-4,-4
328,-5,-5,-5,-5,-5
329,-5,-5,-5,-5,-5
330,-5,-5,-5,-5,-5
331,0,-4,-4,-4,-4
332,0,-4,-4,-4,-4
333,80000,-4,-4,-4,-4
334,-5,-5,-5,-5,-5
335,10000,-4,-4,-4,-4
336,-5,-5,-5,-5,-5
337,0,-4,-4,-4,-4
338,36000,-4,-4,-4,-4
339,-2,1000,20000,-4,-4
340,15000,-4,-4,-4,-4
341,125000,-4,-4,-4,-4
342,96000,-4,-4,-4,-4
343,25000,-4,-4,-4,-4
344,12000,-4,-4,-4,-4
345,-5,-5,-5,-5,-5
346,120000,-4,-4,-4,-4
347,-5,-5,-5,-5,-5
348,279816,-4,-4,-4,-4
349,-5,-5,-5,-5,-5
350,100000,-4,-4,-4,-4
351,39000,-4,-4,-4,-4
352,0,-4,-4,-4,-4
353,-5,-5,-5,-5,-5
354,9600,-4,-4,-4,-4
355,120000,-4,-4,-4,-4
356,50000,-4,-4,-4,-4
357,80000,-4,-4,-4,-4
358,110000,-4,-4,-4,-4
359,60000,-4,-4,-4,-4
360,34000,-4,-4,-4,-4
361,-5,-5,-5,-5,-5
362,48000,-4,-4,-4,-4
363,0,-4,-4,-4,-4
364,80000,-4,-4,-4,-4
365,4000,-4,-4,-4,-4
366,-5,-5,-5,-5,-5
367,58000,-4,-4,-4,-4
368,-5,-5,-5,-5,-5
369,12000,-4,-4,-4,-4
370,20000,-4,-4,-4,-4
371,-5,-5,-5,-5,-5
372,-1,-4,-4,-4,-4
373,9000,-4,-4,-4,-4
374,-5,-5,-5,-5,-5
375,17500,-4,-4,-4,-4
376,47000,-4,-4,-4,-4
377,10000,-4,-4,-4,-4
378,0,-4,-4,-4,-4
379,-2,-2,-2,-4,-4
380,14000,-4,-4,-4,-4
381,105000,-4,-4,-4,-4
382,-1,-4,-4,-4,-4
383,-5,-5,-5,-5,-5
384,-5,-5,-5,-5,-5
385,41500,-4,-4,-4,-4
386,43000,-4,-4,-4,-4
387,0,-4,-4,-4,-4
388,70000,-4,-4,-4,-4
389,-5,-5,-5,-5,-5
390,-5,-5,-5,-5,-5
391,35000,-4,-4,-4,-4
392,60000,-4,-4,-4,-4
393,68000,-4,-4,-4,-4
394,0,-4,-4,-4,-4
395,1000,-4,-4,-4,-4
396,8000,-4,-4,-4,-4
397,0,-4,-4,-4,-4
398,-5,-5,-5,-5,-5
399,62500,-4,-4,-4,-4
400,75000,-4,-4,-4,-4
401,11500,-4,-4,-4,-4
402,10500,-4,-4,-4,-4
403,0,-4,-4,-4,-4
404,-5,-5,-5,-5,-5
405,26000,-4,-4,-4,-4
406,36000,-4,-4,-4,-4
407,71000,-4,-4,-4,-4
408,68000,-4,-4,-4,-4
409,279816,-4,-4,-4,-4
410,31085,-4,-4,-4,-4
411,16000,-4,-4,-4,-4
412,-1,-4,-4,-4,-1
413,-5,-5,-5,-5,-5
414,21000,-4,-4,-4,-4
415,69000,-4,-4,-4,-4
416,0,-4,-4,-4,-4
417,50000,-4,-4,-4,-4
418,28000,-4,-4,-4,-4
419,31000,-4,-4,-4,-4
420,3000,-4,-4,-4,-4
421,-5,-5,-5,-5,-5
422,55000,-4,-4,-4,-4
423,-5,-5,-5,-5,-5
424,54000,-4,-4,-4,-4
425,27000,-4,-4,-4,-4
426,82000,-4,-4,-4,-4
427,-5,-5,-5,-5,-5
428,-5,-5,-5,-5,-5
429,-5,-5,-5,-5,-5
430,-5,-5,-5,-5,-5
431,33000,-4,-4,-4,-4
432,-2,-2,-2,1,-4
433,21528,-4,-4,-4,-4
434,59000,-4,-4,-4,-4
435,-5,-5,-5,-5,-5
436,0,-4,-4,-4,-4
437,22000,-4,-4,-4,-4
438,36000,-4,-4,-4,-4
439,77000,-4,-4,-4,-4
440,-5,-5,-5,-5,-5
441,-5,-5,-5,-5,-5
442,15000,-4,-4,-4,-4
443,47000,-4,-4,-4,-4
444,1500,-4,-4,-4,-4
445,40000,-4,-4,-4,-4
446,32000,-4,-4,-4,-4
447,20000,-4,-4,-4,-4
448,-5,-5,-5,-5,-5
449,14000,-4,-4,-4,-4
450,-5,-5,-5,-5,-5
451,-5,-5,-5,-5,-5
452,30000,-4,-4,-4,-4
453,40300,-4,-4,-4,-4
454,-5,-5,-5,-5,-5
455,26000,-4,-4,-4,-4
456,50000,-4,-4,-4,-4
457,53000,-4,-4,-4,-4
458,65000,-4,-4,-4,-4
459,10000,-4,-4,-4,-4
460,21400,-4,-4,-4,-4
461,85000,-4,-4,-4,-4
462,45000,-4,-4,-4,-4
463,-5,-5,-5,-5,-5
464,78000,-4,-4,-4,-4
465,12000,-4,-4,-4,-4
466,29000,-4,-4,-4,-4
467,20000,-4,-4,-4,-4
468,104000,-4,-4,-4,-4
469,-2,-2,-2,-2,-4
470,46000,-4,-4,-4,-4
471,0,-4,-4,-4,-4
472,18000,-4,-4,-4,-4
473,21741,-4,-4,-4,-4
474,32000,-4,-4,-4,-4
475,22000,-4,-4,-4,-4
476,12000,-4,-4,-4,-4
477,19000,-4,-4,-4,-4
478,0,-4,-4,-4,-4
479,86000,-4,-4,-4,-4
480,60000,-4,-4,-4,-4
481,279816,-4,-4,-4,-4
482,122000,-4,-4,-4,-4
483,0,-4,-4,-4,-4
484,30000,-4,-4,-4,-4
485,12000,-4,-4,-4,-4
486,279816,-4,-4,-4,-4
487,55000,-4,-4,-4,-4
488,60000,-4,-4,-4,-4
489,85000,-4,-4,-4,-4
490,-5,-5,-5,-5,-5
491,20000,-4,-4,-4,-4
492,0,-4,-4,-4,-4
493,0,-4,-4,-4,-4
494,-5,-5,-5,-5,-5
495,29821,-4,-4,-4,-4
496,25000,-4,-4,-4,-4
497,-5,-5,-5,-5,-5
498,-5,-5,-5,-5,-5
499,36000,-4,-4,-4,-4
500,53000,-4,-4,-4,-4
501,25000,-4,-4,-4,-4
502,90000,-4,-4,-4,-4
503,23000,-4,-4,-4,-4
504,0,-4,-4,-4,-4
505,28000,-4,-4,-4,-4
506,43000,-4,-4,-4,-4
507,10000,-4,-4,-4,-4
508,-5,-5,-5,-5,-5
509,-5,-5,-5,-5,-5
510,-5,-5,-5,-5,-5
511,-5,-5,-5,-5,-5
512,-5,-5,-5,-5,-5
513,66500,-4,-4,-4,-4
514,0,-4,-4,-4,-4
515,-5,-5,-5,-5,-5
516,-2,15000,20000,-4,-4
517,3000,-4,-4,-4,-4
518,10000,-4,-4,-4,-4
519,0,-4,-4,-4,-4
520,73000,-4,-4,-4,-4
521,80000,-4,-4,-4,-4
522,-5,-5,-5,-5,-5
523,-5,-5,-5,-5,-5
524,-5,-5,-5,-5,-5
525,-5,-5,-5,-5,-5
526,-5,-5,-5,-5,-5
527,50000,-4,-4,-4,-4
528,78000,-4,-4,-4,-4
529,-5,-5,-5,-5,-5
530,0,-4,-4,-4,-4
531,8000,-4,-4,-4,-4
532,-5,-5,-5,-5,-5
533,5000,-4,-4,-4,-4
534,44500,-4,-4,-4,-4
535,20000,-4,-4,-4,-4
536,0,-4,-4,-4,-4
537,-5,-5,-5,-5,-5
538,0,-4,-4,-4,-4
539,-5,-5,-5,-5,-5
540,60000,-4,-4,-4,-4
541,38000,-4,-4,-4,-4
542,0,-4,-4,-4,-4
543,98000,-4,-4,-4,-4
544,-2,18000,18000,-4,-4
545,-5,-5,-5,-5,-5
546,0,-4,-4,-4,-4
547,69000,-4,-4,-4,-4
548,15000,-4,-4,-4,-4
549,45000,-4,-4,-4,-4
550,22000,-4,-4,-4,-4
551,-5,-5,-5,-5,-5
552,-1,-4,-4,1,-4
553,10000,-4,-4,-4,-4
554,1100,-4,-4,-4,-4
555,38000,-4,-4,-4,-4
556,147000,-4,-4,-4,-4
557,1200,-4,-4,-4,-4
558,36000,-4,-4,-4,-4
559,82000,-4,-4,-4,-4
560,78500,-4,-4,-4,-4
561,42000,-4,-4,-4,-4
562,55000,-4,-4,-4,-4
563,-2,-2,-2,0,-4
564,5000,-4,-4,-4,-4
565,55000,-4,-4,-4,-4
566,-5,-5,-5,-5,-5
567,0,-4,-4,-4,-4
568,40000,-4,-4,-4,-4
569,-5,-5,-5,-5,-5
570,94000,-4,-4,-4,-4
571,45000,-4,-4,-4,-4
572,-1,-4,-4,-4,0
573,37000,-4,-4,-4,-4
574,-5,-5,-5,-5,-5
575,-5,-5,-5,-5,-5
576,0,-4,-4,-4,-4
577,-1,-4,-4,-4,-4
578,50000,-4,-4,-4,-4
579,0,-4,-4,-4,-4
580,-5,-5,-5,-5,-5
581,0,-4,-4,-4,-4
582,-5,-5,-5,-5,-5
583,36000,-4,-4,-4,-4
584,-5,-5,-5,-5,-5
585,25000,-4,-4,-4,-4
586,-5,-5,-5,-5,-5
587,1500,-4,-4,-4,-4
588,-5,-5,-5,-5,-5
589,0,-4,-4,-4,-4
590,37000,-4,-4,-4,-4
591,18000,-4,-4,-4,-4
592,-5,-5,-5,-5,-5
593,0,-4,-4,-4,-4
594,80000,-4,-4,-4,-4
595,-5,-5,-5,-5,-5
596,-5,-5,-5,-5,-5
597,500,-4,-4,-4,-4
598,-5,-5,-5,-5,-5
599,-5,-5,-5,-5,-5
600,-5,-5,-5,-5,-5
601,-5,-5,-5,-5,-5
602,-5,-5,-5,-5,-5
603,-5,-5,-5,-5,-5
604,40000,-4,-4,-4,-4
605,-5,-5,-5,-5,-5
606,35000,-4,-4,-4,-4
607,-5,-5,-5,-5,-5
608,27000,-4,-4,-4,-4
609,32000,-4,-4,-4,-4
610,-5,-5,-5,-5,-5
611,58000,-4,-4,-4,-4
612,46136,-4,-4,-4,-4
613,95000,-4,-4,-4,-4
614,56000,-4,-4,-4,-4
615,0,-4,-4,-4,-4
616,25000,-4,-4,-4,-4
617,-5,-5,-5,-5,-5
618,-5,-5,-5,-5,-5
619,-5,-5,-5,-5,-5
620,55000,-4,-4,-4,-4
621,0,-4,-4,-4,-4
622,36500,-4,-4,-4,-4
623,10000,-4,-4,-4,-4
624,60000,-4,-4,-4,-4
625,18000,-4,-4,-4,-4
626,6120,-4,-4,-4,-4
627,0,-4,-4,-4,-4
628,2000,-4,-4,-4,-4
629,28900,-4,-4,-4,-4
630,5000,-4,-4,-4,-4
631,18000,-4,-4,-4,-4
632,4000,-4,-4,-4,-4
633,-5,-5,-5,-5,-5
634,-5,-5,-5,-5,-5
635,0,-4,-4,-4,-4
636,40000,-4,-4,-4,-4
637,0,-4,-4,-4,-4
638,78000,-4,-4,-4,-4
639,35000,-4,-4,-4,-4
640,42000,-4,-4,-4,-4
641,0,-4,-4,-4,-4
642,0,-4,-4,-4,-4
643,-5,-5,-5,-5,-5
644,-5,-5,-5,-5,-5
645,279816,-4,-4,-4,-4
646,12500,-4,-4,-4,-4
647,61000,-4,-4,-4,-4
648,-5,-5,-5,-5,-5
649,110000,-4,-4,-4,-4
650,58000,-4,-4,-4,-4
651,-5,-5,-5,-5,-5
652,-5,-5,-5,-5,-5
653,96000,-4,-4,-4,-4
654,-2,-2,-2,-2,-4
655,0,-4,-4,-4,-4
656,-1,-4,-4,-4,1
657,0,-4,-4,-4,-4
658,57000,-4,-4,-4,-4
659,75000,-4,-4,-4,-4
660,-5,-5,-5,-5,-5
661,-5,-5,-5,-5,-5
662,22000,-4,-4,-4,-4
663,85000,-4,-4,-4,-4
664,43000,-4,-4,-4,-4
665,30000,-4,-4,-4,-4
666,0,-4,-4,-4,-4
667,58000,-4,-4,-4,-4
668,0,-4,-4,-4,-4
669,29000,-4,-4,-4,-4
670,0,-4,-4,-4,-4
671,10000,-4,-4,-4,-4
672,0,-4,-4,-4,-4
673,0,-4,-4,-4,-4
674,50000,-4,-4,-4,-4
675,8400,-4,-4,-4,-4
676,-5,-5,-5,-5,-5
677,36145,-4,-4,-4,-4
678,-5,-5,-5,-5,-5
679,20000,-4,-4,-4,-4
680,-5,-5,-5,-5,-5
681,5000,-4,-4,-4,-4
682,0,-4,-4,-4,-4
683,52000,-4,-4,-4,-4
684,72000,-4,-4,-4,-4
685,0,-4,-4,-4,-4
686,57000,-4,-4,-4,-4
687,38000,-4,-4,-4,-4
688,23000,-4,-4,-4,-4
689,-5,-5,-5,-5,-5
690,45000,-4,-4,-4,-4
691,-5,-5,-5,-5,-5
692,45000,-4,-4,-4,-4
693,-5,-5,-5,-5,-5
694,-5,-5,-5,-5,-5
695,47000,-4,-4,-4,-4
696,-5,-5,-5,-5,-5
697,50000,-4,-4,-4,-4
698,6336,-4,-4,-4,-4
699,12000,-4,-4,-4,-4
700,-5,-5,-5,-5,-5
701,9800,-4,-4,-4,-4
702,0,-4,-4,-4,-4
703,3000,-4,-4,-4,-4
704,56000,-4,-4,-4,-4
705,-5,-5,-5,-5,-5
706,5800,-4,-4,-4,-4
707,48000,-4,-4,-4,-4
708,0,-4,-4,-4,-4
709,41167,-4,-4,-4,-4
710,-5,-5,-5,-5,-5
711,40000,-4,-4,-4,-4
712,41000,-4,-4,-4,-4
713,11000,-4,-4,-4,-4
714,20000,-4,-4,-4,-4
715,6000,-4,-4,-4,-4
716,32000,-4,-4,-4,-4
717,40000,-4,-4,-4,-4
718,-5,-5,-5,-5,-5
719,48000,-4,-4,-4,-4
720,35000,-4,-4,-4,-4
721,22000,-4,-4,-4,-4
722,57500,-4,-4,-4,-4
723,25000,-4,-4,-4,-4
724,20000,-4,-4,-4,-4
725,74000,-4,-4,-4,-4
726,59000,-4,-4,-4,-4
727,40000,-4,-4,-4,-4
728,30000,-4,-4,-4,-4
729,279816,-4,-4,-4,-4
730,100000,-4,-4,-4,-4
731,40000,-4,-4,-4,-4
732,35000,-4,-4,-4,-4
733,28820,-4,-4,-4,-4
734,-5,-5,-5,-5,-5
735,25000,-4,-4,-4,-4
736,0,-4,-4,-4,-4
737,25000,-4,-4,-4,-4
738,-5,-5,-5,-5,-5
739,0,-4,-4,-4,-4
740,0,-4,-4,-4,-4
741,0,-4,-4,-4,-4
742,100000,-4,-4,-4,-4
743,0,-4,-4,-4,-4
744,28766,-4,-4,-4,-4
745,41000,-4,-4,-4,-4
746,35500,-4,-4,-4,-4
747,50300,-4,-4,-4,-4
748,34000,-4,-4,-4,-4
749,-5,-5,-5,-5,-5
750,-5,-5,-5,-5,-5
751,55000,-4,-4,-4,-4
752,120000,-4,-4,-4,-4
753,60000,-4,-4,-4,-4
754,-5,-5,-5,-5,-5
755,37000,-4,-4,-4,-4
756,26000,-4,-4,-4,-4
757,35000,-4,-4,-4,-4
758,20000,-4,-4,-4,-4
759,0,-4,-4,-4,-4
760,-5,-5,-5,-5,-5
761,25000,-4,-4,-4,-4
762,12000,-4,-4,-4,-4
763,23000,-4,-4,-4,-4
764,21000,-4,-4,-4,-4
765,-5,-5,-5,-5,-5
766,-5,-5,-5,-5,-5
767,-5,-5,-5,-5,-5
768,7000,-4,-4,-4,-4
769,3000,-4,-4,-4,-4
770,-5,-5,-5,-5,-5
771,-5,-5,-5,-5,-5
772,74000,-4,-4,-4,-4
773,-5,-5,-5,-5,-5
774,35000,-4,-4,-4,-4
775,0,-4,-4,-4,-4
776,115000,-4,-4,-4,-4
777,85000,-4,-4,-4,-4
778,30000,-4,-4,-4,-4
779,26000,-4,-4,-4,-4
780,-5,-5,-5,-5,-5
781,-5,-5,-5,-5,-5
782,-5,-5,-5,-5,-5
783,-5,-5,-5,-5,-5
784,30000,-4,-4,-4,-4
785,-5,-5,-5,-5,-5
786,-5,-5,-5,-5,-5
787,-5,-5,-5,-5,-5
788,-5,-5,-5,-5,-5
789,15000,-4,-4,-4,-4
790,9500,-4,-4,-4,-4
791,-5,-5,-5,-5,-5
792,30000,-4,-4,-4,-4
793,30000,-4,-4,-4,-4
794,-5,-5,-5,-5,-5
795,-5,-5,-5,-5,-5
796,58000,-4,-4,-4,-4
797,72000,-4,-4,-4,-4
798,0,-4,-4,-4,-4
799,53000,-4,-4,-4,-4
800,54000,-4,-4,-4,-4
801,19327,-4,-4,-4,-4
802,30000,-4,-4,-4,-4
803,0,-4,-4,-4,-4
804,16000,-4,-4,-4,-4
805,-5,-5,-5,-5,-5
806,35000,-4,-4,-4,-4
807,70000,-4,-4,-4,-4
808,-5,-5,-5,-5,-5
809,-5,-5,-5,-5,-5
810,115000,-4,-4,-4,-4
811,16000,-4,-4,-4,-4
812,10500,-4,-4,-4,-4
813,33000,-4,-4,-4,-4
814,16000,-4,-4,-4,-4
815,23400,-4,-4,-4,-4
816,29000,-4,-4,-4,-4
817,117000,-4,-4,-4,-4
818,85000,-4,-4,-4,-4
819,-5,-5,-5,-5,-5
820,85000,-4,-4,-4,-4
821,34000,-4,-4,-4,-4
822,-5,-5,-5,-5,-5
823,-5,-5,-5,-5,-5
824,-5,-5,-5,-5,-5
825,73000,-4,-4,-4,-4
826,-1,-4,-4,-4,-4
